number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
1447,0.7878183094986141,2025-04-24 23:40:26.937561,2025-04-24 23:40:29.834239,0 days 00:00:02.896678,False,absolute_error,6,sqrt,2,11,244,TPESampler,COMPLETE
1448,0.8550163699637989,2025-04-24 23:40:29.003590,2025-04-24 23:40:30.440235,0 days 00:00:01.436645,False,absolute_error,31,sqrt,11,38,242,TPESampler,COMPLETE
1449,0.375527963812101,2025-04-24 23:40:30.036687,2025-04-24 23:40:47.633791,0 days 00:00:17.597104,True,absolute_error,42,,1,4,192,TPESampler,COMPLETE
1450,0.4143717826660291,2025-04-24 23:40:30.694078,2025-04-24 23:40:41.746847,0 days 00:00:11.052769,True,absolute_error,43,,2,2,207,TPESampler,COMPLETE
1451,0.45985563292609744,2025-04-24 23:40:39.385627,2025-04-24 23:40:41.516967,0 days 00:00:02.131340,True,absolute_error,50,log2,1,3,121,TPESampler,COMPLETE
1452,0.3722132380128064,2025-04-24 23:40:41.700390,2025-04-24 23:40:51.934672,0 days 00:00:10.234282,True,absolute_error,50,,1,3,109,TPESampler,COMPLETE
1453,0.37342376622443024,2025-04-24 23:40:41.982396,2025-04-24 23:40:53.689163,0 days 00:00:11.706767,True,absolute_error,41,,1,3,124,TPESampler,COMPLETE
1454,0.404088401264105,2025-04-24 23:40:47.817706,2025-04-24 23:40:50.920113,0 days 00:00:03.102407,True,absolute_error,50,sqrt,1,2,139,TPESampler,COMPLETE
1455,0.4181253028833557,2025-04-24 23:40:51.100879,2025-04-24 23:40:57.316667,0 days 00:00:06.215788,True,absolute_error,45,,2,2,111,TPESampler,COMPLETE
1456,0.377474242750439,2025-04-24 23:40:52.105189,2025-04-24 23:41:02.552158,0 days 00:00:10.446969,True,absolute_error,42,,1,4,111,TPESampler,COMPLETE
1457,0.37422410380711335,2025-04-24 23:40:53.895053,2025-04-24 23:41:18.691129,0 days 00:00:24.796076,True,absolute_error,50,,1,4,266,TPESampler,COMPLETE
1458,0.42069606508063623,2025-04-24 23:40:57.493176,2025-04-24 23:41:03.447791,0 days 00:00:05.954615,True,absolute_error,50,,2,2,104,TPESampler,COMPLETE
1459,0.82875300099613,2025-04-24 23:41:02.732613,2025-04-24 23:41:05.143389,0 days 00:00:02.410776,True,absolute_error,33,sqrt,6,25,532,TPESampler,COMPLETE
1460,0.3704178712824845,2025-04-24 23:41:03.651011,2025-04-24 23:41:31.733154,0 days 00:00:28.082143,True,absolute_error,43,,1,2,256,TPESampler,COMPLETE
1461,0.42538374118494,2025-04-24 23:41:05.326040,2025-04-24 23:41:09.431443,0 days 00:00:04.105403,True,absolute_error,43,sqrt,1,4,201,TPESampler,COMPLETE
1462,0.8136385364484788,2025-04-24 23:41:09.605747,2025-04-24 23:41:10.438895,0 days 00:00:00.833148,False,squared_error,15,sqrt,8,2,319,TPESampler,COMPLETE
1463,0.6422312932250516,2025-04-24 23:41:10.608805,2025-04-24 23:41:11.850052,0 days 00:00:01.241247,False,squared_error,14,sqrt,1,50,617,TPESampler,COMPLETE
1464,0.37004633752178573,2025-04-24 23:41:12.025395,2025-04-24 23:41:27.559640,0 days 00:00:15.534245,True,absolute_error,50,,1,2,127,TPESampler,COMPLETE
1465,0.3694179476979025,2025-04-24 23:41:19.024698,2025-04-24 23:41:45.967223,0 days 00:00:26.942525,True,absolute_error,50,,1,3,253,TPESampler,COMPLETE
1466,0.4180898874550789,2025-04-24 23:41:27.738646,2025-04-24 23:41:35.006931,0 days 00:00:07.268285,True,absolute_error,50,,2,5,113,TPESampler,COMPLETE
1467,0.414869111609014,2025-04-24 23:41:31.911841,2025-04-24 23:41:45.188090,0 days 00:00:13.276249,True,absolute_error,50,,2,3,251,TPESampler,COMPLETE
1468,0.7397511952958975,2025-04-24 23:41:35.181292,2025-04-24 23:41:36.486923,0 days 00:00:01.305631,False,squared_error,16,log2,1,11,734,TPESampler,COMPLETE
1469,0.371723851917285,2025-04-24 23:41:36.659665,2025-04-24 23:41:46.530128,0 days 00:00:09.870463,True,absolute_error,49,,1,2,104,TPESampler,COMPLETE
1470,0.3698909112093543,2025-04-24 23:41:45.363713,2025-04-24 23:42:02.274504,0 days 00:00:16.910791,True,absolute_error,42,,1,2,175,TPESampler,COMPLETE
1471,0.37102670565060425,2025-04-24 23:41:46.141377,2025-04-24 23:42:07.533195,0 days 00:00:21.391818,True,absolute_error,43,,1,2,227,TPESampler,COMPLETE
1472,0.4447813784050627,2025-04-24 23:41:46.768454,2025-04-24 23:41:50.775854,0 days 00:00:04.007400,True,absolute_error,50,log2,1,2,238,TPESampler,COMPLETE
1473,0.3689563502142743,2025-04-24 23:41:50.952337,2025-04-24 23:42:15.743117,0 days 00:00:24.790780,True,absolute_error,50,,1,2,263,TPESampler,COMPLETE
1474,0.36848092068968324,2025-04-24 23:42:02.455146,2025-04-24 23:42:15.365267,0 days 00:00:12.910121,True,absolute_error,50,,1,2,131,TPESampler,COMPLETE
1475,0.41550455074559767,2025-04-24 23:42:07.720455,2025-04-24 23:42:20.497663,0 days 00:00:12.777208,True,absolute_error,50,,2,2,194,TPESampler,COMPLETE
1476,0.37471398590330535,2025-04-24 23:42:15.537974,2025-04-24 23:42:29.646920,0 days 00:00:14.108946,True,absolute_error,50,,1,4,151,TPESampler,COMPLETE
1477,0.37702748557900917,2025-04-24 23:42:15.951167,2025-04-24 23:42:26.143169,0 days 00:00:10.192002,True,absolute_error,40,,1,2,107,TPESampler,COMPLETE
1478,0.4146279467305238,2025-04-24 23:42:20.680229,2025-04-24 23:42:35.515544,0 days 00:00:14.835315,True,absolute_error,50,,2,2,283,TPESampler,COMPLETE
1479,0.370960696461535,2025-04-24 23:42:26.320007,2025-04-24 23:42:36.683031,0 days 00:00:10.363024,True,absolute_error,50,,1,2,108,TPESampler,COMPLETE
1480,0.37228867096938206,2025-04-24 23:42:29.830577,2025-04-24 23:42:39.556965,0 days 00:00:09.726388,True,absolute_error,50,,1,2,102,TPESampler,COMPLETE
1481,0.44273680968031254,2025-04-24 23:42:35.700240,2025-04-24 23:42:52.258621,0 days 00:00:16.558381,False,absolute_error,42,,1,2,105,TPESampler,COMPLETE
1482,0.37298801362966766,2025-04-24 23:42:36.860511,2025-04-24 23:43:02.339408,0 days 00:00:25.478897,True,absolute_error,45,,1,4,280,TPESampler,COMPLETE
1483,0.63353703515397,2025-04-24 23:42:39.731304,2025-04-24 23:42:42.680883,0 days 00:00:02.949579,False,absolute_error,31,log2,1,42,127,TPESampler,COMPLETE
1484,0.37098454687522137,2025-04-24 23:42:42.947698,2025-04-24 23:43:05.520781,0 days 00:00:22.573083,True,absolute_error,43,,1,2,243,TPESampler,COMPLETE
1485,0.3704334757279545,2025-04-24 23:42:52.600803,2025-04-24 23:43:06.363487,0 days 00:00:13.762684,True,absolute_error,50,,1,3,133,TPESampler,COMPLETE
1486,0.3689717362158251,2025-04-24 23:43:02.524410,2025-04-24 23:43:30.270919,0 days 00:00:27.746509,True,absolute_error,50,,1,2,261,TPESampler,COMPLETE
1487,0.3687712407510537,2025-04-24 23:43:05.700654,2025-04-24 23:43:33.163395,0 days 00:00:27.462741,True,absolute_error,50,,1,2,268,TPESampler,COMPLETE
1488,0.37305265221166584,2025-04-24 23:43:06.542095,2025-04-24 23:43:16.054734,0 days 00:00:09.512639,True,absolute_error,42,,1,2,100,TPESampler,COMPLETE
1489,0.41502822614663987,2025-04-24 23:43:16.247697,2025-04-24 23:43:27.795753,0 days 00:00:11.548056,True,absolute_error,50,,2,4,179,TPESampler,COMPLETE
1490,0.3711471596726601,2025-04-24 23:43:27.972832,2025-04-24 23:43:39.236545,0 days 00:00:11.263713,True,absolute_error,50,,1,2,104,TPESampler,COMPLETE
1491,0.4238116899598017,2025-04-24 23:43:30.456466,2025-04-24 23:43:35.054909,0 days 00:00:04.598443,True,absolute_error,49,sqrt,1,5,197,TPESampler,COMPLETE
1492,0.41497921589629644,2025-04-24 23:43:33.342340,2025-04-24 23:43:46.558276,0 days 00:00:13.215936,True,absolute_error,42,,2,2,234,TPESampler,COMPLETE
1493,0.37372370139349603,2025-04-24 23:43:35.231415,2025-04-24 23:44:06.434711,0 days 00:00:31.203296,True,absolute_error,50,,1,4,279,TPESampler,COMPLETE
1494,0.3681479644737666,2025-04-24 23:43:39.418370,2025-04-24 23:43:59.194309,0 days 00:00:19.775939,True,absolute_error,50,,1,2,215,TPESampler,COMPLETE
1495,0.36960880593697626,2025-04-24 23:43:46.745879,2025-04-24 23:44:14.002235,0 days 00:00:27.256356,True,absolute_error,50,,1,3,248,TPESampler,COMPLETE
1496,0.5841296481760919,2025-04-24 23:43:59.366596,2025-04-24 23:44:00.252012,0 days 00:00:00.885416,True,squared_error,44,log2,1,44,226,TPESampler,COMPLETE
1497,0.36962113554824827,2025-04-24 23:44:00.432700,2025-04-24 23:44:13.844962,0 days 00:00:13.412262,True,absolute_error,50,,1,2,129,TPESampler,COMPLETE
1498,0.6018935571510607,2025-04-24 23:44:06.614533,2025-04-24 23:44:11.602165,0 days 00:00:04.987632,True,absolute_error,29,sqrt,2,48,377,TPESampler,COMPLETE
1499,0.44240497576616666,2025-04-24 23:44:11.778907,2025-04-24 23:45:39.595655,0 days 00:01:27.816748,False,absolute_error,43,,1,3,566,TPESampler,COMPLETE
1500,0.37835420593912744,2025-04-24 23:44:14.001037,2025-04-24 23:44:23.906002,0 days 00:00:09.904965,True,absolute_error,39,,1,4,106,TPESampler,COMPLETE
1501,0.42016485936688275,2025-04-24 23:44:14.202447,2025-04-24 23:44:15.203793,0 days 00:00:01.001346,True,squared_error,47,sqrt,1,5,151,TPESampler,COMPLETE
1502,0.3688516163615531,2025-04-24 23:44:15.397366,2025-04-24 23:44:28.816244,0 days 00:00:13.418878,True,absolute_error,50,,1,2,139,TPESampler,COMPLETE
1503,0.39133067062893057,2025-04-24 23:44:24.083958,2025-04-24 23:44:25.419554,0 days 00:00:01.335596,True,squared_error,48,,1,7,157,TPESampler,COMPLETE
1504,0.4186326589375652,2025-04-24 23:44:25.598494,2025-04-24 23:44:27.622416,0 days 00:00:02.023922,True,squared_error,45,,2,3,328,TPESampler,COMPLETE
1505,0.5955551932504837,2025-04-24 23:44:27.810379,2025-04-24 23:44:29.618390,0 days 00:00:01.808011,False,squared_error,31,sqrt,3,26,884,TPESampler,COMPLETE
1506,0.44139961509030773,2025-04-24 23:44:29.028894,2025-04-24 23:44:45.926338,0 days 00:00:16.897444,False,absolute_error,50,,1,3,108,TPESampler,COMPLETE
1507,0.41534790743256583,2025-04-24 23:44:29.790543,2025-04-24 23:44:42.951862,0 days 00:00:13.161319,True,absolute_error,41,,2,3,249,TPESampler,COMPLETE
1508,0.6703449946835242,2025-04-24 23:44:43.132386,2025-04-24 23:44:50.276777,0 days 00:00:07.144391,False,absolute_error,47,sqrt,4,36,577,TPESampler,COMPLETE
1509,0.4156752752292312,2025-04-24 23:44:46.112834,2025-04-24 23:45:03.842985,0 days 00:00:17.730151,True,absolute_error,43,,2,2,314,TPESampler,COMPLETE
1510,0.36834195464510733,2025-04-24 23:44:50.456859,2025-04-24 23:45:18.265494,0 days 00:00:27.808635,True,absolute_error,42,,1,2,293,TPESampler,COMPLETE
1511,0.4151918170623758,2025-04-24 23:45:04.055163,2025-04-24 23:45:16.623683,0 days 00:00:12.568520,True,absolute_error,50,,2,2,221,TPESampler,COMPLETE
1512,0.3679488828472224,2025-04-24 23:45:16.807356,2025-04-24 23:45:39.572135,0 days 00:00:22.764779,True,absolute_error,50,,1,2,230,TPESampler,COMPLETE
1513,0.8016845506564465,2025-04-24 23:45:18.465905,2025-04-24 23:45:19.994149,0 days 00:00:01.528244,False,squared_error,19,log2,2,4,995,TPESampler,COMPLETE
1514,0.3694222957439175,2025-04-24 23:45:20.184670,2025-04-24 23:45:32.680709,0 days 00:00:12.496039,True,absolute_error,50,,1,2,112,TPESampler,COMPLETE
1515,0.5668308225829788,2025-04-24 23:45:32.873546,2025-04-24 23:45:35.233537,0 days 00:00:02.359991,True,absolute_error,49,sqrt,2,4,181,TPESampler,COMPLETE
1516,0.37218094606092217,2025-04-24 23:45:35.432175,2025-04-24 23:46:14.014807,0 days 00:00:38.582632,True,absolute_error,50,,1,4,306,TPESampler,COMPLETE
1517,0.5761255008202679,2025-04-24 23:45:39.722875,2025-04-24 23:45:41.011126,0 days 00:00:01.288251,True,squared_error,50,sqrt,2,2,215,TPESampler,COMPLETE
1518,0.4785440243555612,2025-04-24 23:45:39.767628,2025-04-24 23:46:40.148774,0 days 00:01:00.381146,True,absolute_error,10,,1,3,688,TPESampler,COMPLETE
1519,0.3735200040244065,2025-04-24 23:45:41.201581,2025-04-24 23:46:14.581290,0 days 00:00:33.379709,True,absolute_error,42,,1,4,258,TPESampler,COMPLETE
1520,0.4143717826660291,2025-04-24 23:46:14.207412,2025-04-24 23:46:25.174122,0 days 00:00:10.966710,True,absolute_error,50,,2,4,207,TPESampler,COMPLETE
1521,0.36937513947288597,2025-04-24 23:46:14.763652,2025-04-24 23:46:36.234530,0 days 00:00:21.470878,True,absolute_error,42,,1,2,227,TPESampler,COMPLETE
1522,0.9165113905473627,2025-04-24 23:46:25.351714,2025-04-24 23:46:26.093628,0 days 00:00:00.741914,True,squared_error,24,log2,3,9,150,TPESampler,COMPLETE
1523,0.4197670982204812,2025-04-24 23:46:26.273997,2025-04-24 23:46:32.270594,0 days 00:00:05.996597,True,absolute_error,39,,2,4,109,TPESampler,COMPLETE
1524,0.965979843830535,2025-04-24 23:46:32.452470,2025-04-24 23:46:33.315508,0 days 00:00:00.863038,False,squared_error,12,log2,14,31,456,TPESampler,COMPLETE
1525,0.3835012423554733,2025-04-24 23:46:33.492933,2025-04-24 23:46:43.425399,0 days 00:00:09.932466,False,absolute_error,49,sqrt,1,4,287,TPESampler,COMPLETE
1526,0.8289174541968863,2025-04-24 23:46:36.421330,2025-04-24 23:46:37.244715,0 days 00:00:00.823385,False,squared_error,32,sqrt,9,32,290,TPESampler,COMPLETE
1527,0.4152420586746467,2025-04-24 23:46:37.430484,2025-04-24 23:46:50.191227,0 days 00:00:12.760743,True,absolute_error,50,,2,2,236,TPESampler,COMPLETE
1528,0.5397406088963156,2025-04-24 23:46:40.331858,2025-04-24 23:46:41.536486,0 days 00:00:01.204628,True,squared_error,26,sqrt,1,44,414,TPESampler,COMPLETE
1529,0.3735509776246595,2025-04-24 23:46:41.720627,2025-04-24 23:46:51.323613,0 days 00:00:09.602986,True,absolute_error,41,,1,2,100,TPESampler,COMPLETE
1530,0.37367337522853167,2025-04-24 23:46:43.613736,2025-04-24 23:47:03.070064,0 days 00:00:19.456328,True,absolute_error,42,,1,4,158,TPESampler,COMPLETE
1531,0.36848092068968324,2025-04-24 23:46:50.382700,2025-04-24 23:47:07.324884,0 days 00:00:16.942184,True,absolute_error,50,,1,2,131,TPESampler,COMPLETE
1532,0.4145906592634788,2025-04-24 23:46:51.507361,2025-04-24 23:47:13.133479,0 days 00:00:21.626118,True,absolute_error,50,,2,2,306,TPESampler,COMPLETE
1533,0.37593555780530163,2025-04-24 23:47:03.250271,2025-04-24 23:47:16.371013,0 days 00:00:13.120742,True,absolute_error,50,,1,4,140,TPESampler,COMPLETE
1534,0.42117304451673676,2025-04-24 23:47:07.504708,2025-04-24 23:47:14.779484,0 days 00:00:07.274776,True,absolute_error,45,,2,2,103,TPESampler,COMPLETE
1535,0.36831535233414536,2025-04-24 23:47:13.323327,2025-04-24 23:47:36.028090,0 days 00:00:22.704763,True,absolute_error,50,,1,2,247,TPESampler,COMPLETE
1536,0.4142930027897651,2025-04-24 23:47:14.958398,2025-04-24 23:47:22.647098,0 days 00:00:07.688700,True,absolute_error,50,,2,2,141,TPESampler,COMPLETE
1537,0.3721186375666653,2025-04-24 23:47:16.576308,2025-04-24 23:47:36.592644,0 days 00:00:20.016336,True,absolute_error,43,,1,3,220,TPESampler,COMPLETE
1538,0.3693420233012815,2025-04-24 23:47:22.823379,2025-04-24 23:47:34.442946,0 days 00:00:11.619567,True,absolute_error,50,,1,2,121,TPESampler,COMPLETE
1539,0.3792556790376774,2025-04-24 23:47:34.625261,2025-04-24 23:47:44.407490,0 days 00:00:09.782229,True,absolute_error,44,,1,4,104,TPESampler,COMPLETE
1540,0.37681053740565773,2025-04-24 23:47:36.215172,2025-04-24 23:48:00.625870,0 days 00:00:24.410698,True,absolute_error,31,,1,2,269,TPESampler,COMPLETE
1541,0.3682408964546516,2025-04-24 23:47:36.805667,2025-04-24 23:47:58.782908,0 days 00:00:21.977241,True,absolute_error,50,,1,2,239,TPESampler,COMPLETE
1542,0.4358750808463435,2025-04-24 23:47:44.591209,2025-04-24 23:48:28.270343,0 days 00:00:43.679134,False,absolute_error,49,,1,3,283,TPESampler,COMPLETE
1543,0.8651899156144144,2025-04-24 23:47:58.963492,2025-04-24 23:48:05.653893,0 days 00:00:06.690401,False,absolute_error,6,log2,1,5,935,TPESampler,COMPLETE
1544,0.37149154507191384,2025-04-24 23:48:00.949505,2025-04-24 23:48:21.419850,0 days 00:00:20.470345,True,absolute_error,43,,1,2,218,TPESampler,COMPLETE
1545,0.36926975681753615,2025-04-24 23:48:05.828890,2025-04-24 23:48:16.501351,0 days 00:00:10.672461,True,absolute_error,50,,1,2,113,TPESampler,COMPLETE
1546,0.8286374466330666,2025-04-24 23:48:16.678472,2025-04-24 23:48:19.206008,0 days 00:00:02.527536,True,absolute_error,42,log2,2,3,449,TPESampler,COMPLETE
1547,0.8488911723359439,2025-04-24 23:48:19.398231,2025-04-24 23:48:20.895736,0 days 00:00:01.497505,True,squared_error,29,log2,2,2,807,TPESampler,COMPLETE
1548,0.3707942011067702,2025-04-24 23:48:21.093763,2025-04-24 23:48:31.581843,0 days 00:00:10.488080,True,absolute_error,50,,1,2,107,TPESampler,COMPLETE
1549,0.36999689566240074,2025-04-24 23:48:21.643283,2025-04-24 23:48:53.558293,0 days 00:00:31.915010,True,absolute_error,50,,1,2,347,TPESampler,COMPLETE
1550,0.42071730038474336,2025-04-24 23:48:28.454968,2025-04-24 23:48:30.691321,0 days 00:00:02.236353,True,squared_error,50,,2,2,368,TPESampler,COMPLETE
1551,0.3701233282969755,2025-04-24 23:48:30.881320,2025-04-24 23:48:56.858709,0 days 00:00:25.977389,True,absolute_error,41,,1,2,285,TPESampler,COMPLETE
1552,0.41848307162213344,2025-04-24 23:48:31.766724,2025-04-24 23:48:37.831780,0 days 00:00:06.065056,True,absolute_error,40,,2,2,110,TPESampler,COMPLETE
1553,0.5000503003847673,2025-04-24 23:48:38.020172,2025-04-24 23:49:23.497376,0 days 00:00:45.477204,False,absolute_error,16,,2,2,500,TPESampler,COMPLETE
1554,0.3711471596726601,2025-04-24 23:48:53.753062,2025-04-24 23:49:03.691204,0 days 00:00:09.938142,True,absolute_error,50,,1,2,104,TPESampler,COMPLETE
1555,0.36959915105391766,2025-04-24 23:48:57.052094,2025-04-24 23:49:07.518378,0 days 00:00:10.466284,True,absolute_error,50,,1,2,110,TPESampler,COMPLETE
1556,0.3679933307734841,2025-04-24 23:49:03.887616,2025-04-24 23:49:36.082206,0 days 00:00:32.194590,True,absolute_error,50,,1,2,297,TPESampler,COMPLETE
1557,0.3700734496696529,2025-04-24 23:49:07.708231,2025-04-24 23:49:35.970352,0 days 00:00:28.262121,True,absolute_error,50,,1,3,260,TPESampler,COMPLETE
1558,0.8623403169768198,2025-04-24 23:49:23.694264,2025-04-24 23:49:28.633897,0 days 00:00:04.939633,True,absolute_error,7,log2,1,42,826,TPESampler,COMPLETE
1559,0.37698512552631475,2025-04-24 23:49:28.825527,2025-04-24 23:49:38.704985,0 days 00:00:09.879458,True,absolute_error,44,,1,2,103,TPESampler,COMPLETE
1560,0.3741618446428418,2025-04-24 23:49:36.140781,2025-04-24 23:49:57.641776,0 days 00:00:21.500995,True,absolute_error,50,,1,4,233,TPESampler,COMPLETE
1561,0.44202368821366683,2025-04-24 23:49:36.274917,2025-04-24 23:49:54.508429,0 days 00:00:18.233512,False,absolute_error,26,sqrt,1,2,632,TPESampler,COMPLETE
1562,0.9423498686950021,2025-04-24 23:49:38.891935,2025-04-24 23:49:40.241093,0 days 00:00:01.349158,True,absolute_error,14,log2,10,6,506,TPESampler,COMPLETE
1563,0.38146518299924964,2025-04-24 23:49:40.433154,2025-04-24 23:49:55.489248,0 days 00:00:15.056094,True,absolute_error,49,,1,9,164,TPESampler,COMPLETE
1564,0.41631175823410715,2025-04-24 23:49:54.697239,2025-04-24 23:50:24.236909,0 days 00:00:29.539670,True,absolute_error,36,,2,6,528,TPESampler,COMPLETE
1565,0.3718615437030291,2025-04-24 23:49:55.687454,2025-04-24 23:50:22.266571,0 days 00:00:26.579117,True,absolute_error,44,,1,2,257,TPESampler,COMPLETE
1566,0.3743576380712829,2025-04-24 23:49:57.827159,2025-04-24 23:50:11.280916,0 days 00:00:13.453757,True,absolute_error,50,,1,4,143,TPESampler,COMPLETE
1567,0.413713268908975,2025-04-24 23:50:11.506436,2025-04-24 23:50:20.495808,0 days 00:00:08.989372,True,absolute_error,50,,2,2,158,TPESampler,COMPLETE
1568,0.3710740293978717,2025-04-24 23:50:20.853370,2025-04-24 23:50:40.876465,0 days 00:00:20.023095,True,absolute_error,43,,1,2,215,TPESampler,COMPLETE
1569,0.41562636038106604,2025-04-24 23:50:22.456962,2025-04-24 23:50:35.333054,0 days 00:00:12.876092,True,absolute_error,42,,2,2,240,TPESampler,COMPLETE
1570,0.3723040202360185,2025-04-24 23:50:24.429989,2025-04-24 23:50:56.890677,0 days 00:00:32.460688,True,absolute_error,43,,1,2,357,TPESampler,COMPLETE
1571,0.36812491576164313,2025-04-24 23:50:35.525296,2025-04-24 23:50:56.491550,0 days 00:00:20.966254,True,absolute_error,50,,1,2,227,TPESampler,COMPLETE
1572,0.38344097160726626,2025-04-24 23:50:41.075768,2025-04-24 23:50:43.402502,0 days 00:00:02.326734,True,squared_error,49,,1,2,268,TPESampler,COMPLETE
1573,0.37165227925697736,2025-04-24 23:50:43.590672,2025-04-24 23:51:04.874933,0 days 00:00:21.284261,True,absolute_error,43,,1,3,232,TPESampler,COMPLETE
1574,0.41640939332372284,2025-04-24 23:50:56.687244,2025-04-24 23:51:03.488475,0 days 00:00:06.801231,True,absolute_error,50,,2,4,122,TPESampler,COMPLETE
1575,0.41443136497753447,2025-04-24 23:50:57.103231,2025-04-24 23:51:12.721543,0 days 00:00:15.618312,True,absolute_error,50,,2,4,297,TPESampler,COMPLETE
1576,0.37216442865530186,2025-04-24 23:51:03.688760,2025-04-24 23:51:34.820483,0 days 00:00:31.131723,True,absolute_error,43,,1,2,343,TPESampler,COMPLETE
1577,0.3725341380886624,2025-04-24 23:51:05.062494,2025-04-24 23:51:15.444262,0 days 00:00:10.381768,True,absolute_error,41,,1,2,110,TPESampler,COMPLETE
1578,0.3682979729590838,2025-04-24 23:51:12.911145,2025-04-24 23:51:31.248361,0 days 00:00:18.337216,True,absolute_error,50,,1,2,197,TPESampler,COMPLETE
1579,0.4470422634377363,2025-04-24 23:51:15.633268,2025-04-24 23:51:27.230092,0 days 00:00:11.596824,False,absolute_error,42,log2,1,2,479,TPESampler,COMPLETE
