number,value,datetime_start,datetime_complete,duration,params_L1_dropout,params_L1_hidden_dim,params_L1_layers_atom,params_L1_layers_mol,params_L1_out_dim,params_L2_dropout,params_L2_hidden_dim,params_L2_layers_atom,params_L2_layers_mol,params_L2_out_dim,params_L3_dropout,params_L3_hidden_dim,params_L3_layers_atom,params_L3_layers_mol,params_L3_out_dim,params_final_dropout,params_mlp_dim_0,params_mlp_dim_1,params_mlp_dim_2,params_n_mlp_layers,params_num_heads,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2181,0.08411388844251633,2025-04-26 05:01:44.086236,2025-04-26 05:02:43.847108,0 days 00:00:59.760872,0.28230141780123374,240,1,3,112,0.16718868892965522,192,1,1,32,0.05262980051551787,64,1,3,128,0.03197390717437358,176,72.0,312.0,3,1,0.00017496420247867567,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2181_best_state.pt,"{'learning_rate': 0.00017496420247867567, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2182,0.062053196132183075,2025-04-26 05:02:02.066604,2025-04-26 05:03:02.204480,0 days 00:01:00.137876,0.06988803248476377,224,2,1,96,0.14821693083329326,256,4,2,112,0.00807861631745782,32,3,1,48,0.26401135222588595,416,176.0,,2,2,0.0005251043113079373,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2182_best_state.pt,"{'learning_rate': 0.0005251043113079373, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2183,0.055213812738657,2025-04-26 05:02:11.221990,2025-04-26 05:03:34.523144,0 days 00:01:23.301154,0.013397964822874198,80,3,4,128,0.10825275845416246,240,3,4,96,0.12067329134720745,32,4,3,80,0.13655419937511562,456,216.0,432.0,3,2,0.0008838350267634827,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2183_best_state.pt,"{'learning_rate': 0.0008838350267634827, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2184,0.08583918958902359,2025-04-26 05:02:44.236070,2025-04-26 05:04:19.421455,0 days 00:01:35.185385,0.24206051842872156,64,4,4,32,0.10179814488542147,192,2,3,112,0.015750941169378807,112,1,4,80,0.15253849547055295,80,480.0,,2,2,0.0002847828030060202,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2184_best_state.pt,"{'learning_rate': 0.0002847828030060202, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2185,0.06447494029998779,2025-04-26 05:03:02.410207,2025-04-26 05:04:00.568001,0 days 00:00:58.157794,0.0007914978394469724,256,2,1,96,0.0526291279649372,224,4,2,128,0.1307629482368261,32,3,1,96,0.20537923819210568,376,120.0,368.0,3,2,0.0015906979680172257,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2185_best_state.pt,"{'learning_rate': 0.0015906979680172257, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2186,0.06160874664783478,2025-04-26 05:03:34.745142,2025-04-26 05:04:21.359237,0 days 00:00:46.614095,0.004097190190866941,256,1,1,80,0.12908484104868495,224,2,1,128,0.16628558914149097,32,2,2,80,0.28137507152967156,408,288.0,312.0,3,2,0.0012642154660189554,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2186_best_state.pt,"{'learning_rate': 0.0012642154660189554, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2187,0.06135532632470131,2025-04-26 05:04:00.777595,2025-04-26 05:05:09.693846,0 days 00:01:08.916251,0.05095732261788427,256,2,1,32,0.11731723721299683,256,3,2,128,0.16986327614499977,32,2,1,80,0.21281035802159612,512,168.0,272.0,3,2,0.0004888181511306581,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2187_best_state.pt,"{'learning_rate': 0.0004888181511306581, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2188,0.055519118905067444,2025-04-26 05:04:19.639483,2025-04-26 05:05:18.631587,0 days 00:00:58.992104,0.024076300240433744,256,2,1,112,0.1090648822609946,144,4,1,64,0.07106649376306691,48,3,2,112,0.15847522199474195,328,216.0,344.0,3,2,0.0005562681774915702,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2188_best_state.pt,"{'learning_rate': 0.0005562681774915702, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2189,0.07273038476705551,2025-04-26 05:04:21.514471,2025-04-26 05:05:48.313950,0 days 00:01:26.799479,0.20707991478085103,144,1,1,80,0.15611936330770804,224,4,2,112,0.2792229603733753,112,4,3,128,0.26665683425866066,392,440.0,376.0,3,1,0.00106342975473091,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2189_best_state.pt,"{'learning_rate': 0.00106342975473091, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2190,0.07831268012523651,2025-04-26 05:05:09.889584,2025-04-26 05:05:50.659641,0 days 00:00:40.770057,0.17902866193352607,224,2,1,96,0.254268379992984,256,4,3,32,0.002786188965668651,112,4,1,128,0.06696344500305608,296,104.0,,2,2,0.0018776719992681932,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2190_best_state.pt,"{'learning_rate': 0.0018776719992681932, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2191,0.05699004605412483,2025-04-26 05:05:18.889233,2025-04-26 05:06:03.616971,0 days 00:00:44.727738,0.01830282457567408,240,1,2,80,0.08118997788084845,160,4,1,80,0.11493819571934327,48,3,3,64,0.20724715969095747,408,32.0,312.0,3,2,0.002344892423547116,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2191_best_state.pt,"{'learning_rate': 0.002344892423547116, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2192,0.08226493746042252,2025-04-26 05:05:48.512102,2025-04-26 05:07:07.607351,0 days 00:01:19.095249,0.0001672237673901178,128,2,4,48,0.2410484393737692,64,2,1,48,0.2078095908532922,96,2,1,64,0.15737096032358233,408,248.0,192.0,3,1,0.005655353299919367,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2192_best_state.pt,"{'learning_rate': 0.005655353299919367, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2193,0.08554020524024963,2025-04-26 05:05:50.819718,2025-04-26 05:06:57.997253,0 days 00:01:07.177535,0.16411999996787924,192,2,1,112,0.13577660937916866,176,4,2,80,0.25157413945440277,112,4,4,80,0.24933460990756523,440,304.0,272.0,3,1,0.003097799031093998,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2193_best_state.pt,"{'learning_rate': 0.003097799031093998, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2194,0.09427914768457413,2025-04-26 05:06:03.808837,2025-04-26 05:07:02.756376,0 days 00:00:58.947539,0.17600655059742357,144,4,4,80,0.17778115758674246,192,1,1,112,0.034485633550305844,128,1,1,128,0.13373108166112815,184,152.0,,2,1,0.00019175753087631283,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2194_best_state.pt,"{'learning_rate': 0.00019175753087631283, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2195,0.07961219549179077,2025-04-26 05:06:58.281722,2025-04-26 05:08:24.742798,0 days 00:01:26.461076,0.10600513783696738,192,3,3,48,0.23207190278012563,96,1,2,48,0.02085801606083809,128,1,2,112,0.03499187753899735,504,,,1,2,0.0003042148841916265,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2195_best_state.pt,"{'learning_rate': 0.0003042148841916265, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2196,0.05857660993933678,2025-04-26 05:07:02.997465,2025-04-26 05:08:24.979934,0 days 00:01:21.982469,0.08740637291894993,256,2,1,48,0.12446318944819235,256,4,2,128,0.0604759113841148,32,3,1,80,0.25953890468332586,504,480.0,,2,2,0.0011453401057278554,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2196_best_state.pt,"{'learning_rate': 0.0011453401057278554, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2197,0.059544485062360764,2025-04-26 05:07:07.832489,2025-04-26 05:08:51.071886,0 days 00:01:43.239397,0.1052715823303167,208,3,3,48,0.1441132169994806,192,4,2,32,0.27751531703276683,32,1,2,96,0.2939129033033554,480,192.0,,2,2,0.0004565768095078455,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2197_best_state.pt,"{'learning_rate': 0.0004565768095078455, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2198,0.08988033980131149,2025-04-26 05:08:24.945976,2025-04-26 05:09:52.990381,0 days 00:01:28.044405,0.25207064809651475,144,3,1,112,0.18540993399530475,80,3,1,48,0.29223937049914445,96,2,1,80,0.25419924879282507,360,72.0,408.0,3,2,0.0002473474198405545,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2198_best_state.pt,"{'learning_rate': 0.0002473474198405545, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2199,0.06310076266527176,2025-04-26 05:08:25.310787,2025-04-26 05:09:17.068386,0 days 00:00:51.757599,0.026182127824590937,192,1,1,112,0.29941751293731395,256,3,4,64,0.03648884655342552,80,3,2,112,0.05084591912052265,328,240.0,336.0,3,1,0.0012796724442152637,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2199_best_state.pt,"{'learning_rate': 0.0012796724442152637, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2200,0.06443960219621658,2025-04-26 05:08:51.364507,2025-04-26 05:09:54.648695,0 days 00:01:03.284188,0.07759276995078626,240,2,1,64,0.0886373746669566,208,3,2,112,0.09820100807859951,32,4,1,80,0.2952477199232432,504,384.0,232.0,3,2,0.0009852226428608243,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2200_best_state.pt,"{'learning_rate': 0.0009852226428608243, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2201,0.07363537698984146,2025-04-26 05:09:17.321243,2025-04-26 05:10:38.054129,0 days 00:01:20.732886,0.09126074930203969,112,3,3,128,0.25205313562188214,208,2,3,80,0.10543124590550856,32,4,4,32,0.05861336123992593,376,136.0,,2,1,0.006123368976660102,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2201_best_state.pt,"{'learning_rate': 0.006123368976660102, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2202,0.06855786591768265,2025-04-26 05:09:53.283181,2025-04-26 05:10:50.470963,0 days 00:00:57.187782,0.1424538245132395,64,1,2,128,0.13696268190971567,160,3,2,64,0.0409555204455949,64,1,2,96,0.1785111141318502,96,,,1,1,0.0012689412244589076,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2202_best_state.pt,"{'learning_rate': 0.0012689412244589076, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2203,0.07336901873350143,2025-04-26 05:09:54.857091,2025-04-26 05:10:57.432376,0 days 00:01:02.575285,0.10439206558062289,160,1,1,128,0.164163215570288,224,4,1,128,0.23661975583984707,64,3,4,80,0.06451892004329336,96,,,1,2,0.0054022657178086,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2203_best_state.pt,"{'learning_rate': 0.0054022657178086, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2204,0.059235069900751114,2025-04-26 05:10:38.273854,2025-04-26 05:11:40.393690,0 days 00:01:02.119836,0.21388338940784848,224,2,4,112,0.0032263696235659,64,1,2,80,0.051098534192283024,32,3,3,32,0.2882169305113346,456,272.0,,2,1,0.0007009768825161853,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2204_best_state.pt,"{'learning_rate': 0.0007009768825161853, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2205,0.06835239380598068,2025-04-26 05:10:50.726761,2025-04-26 05:12:02.738909,0 days 00:01:12.012148,0.13872503058919622,192,1,1,96,0.19963568472012932,176,3,1,80,0.25702288668139567,112,2,4,80,0.2743687297072295,472,208.0,,2,1,0.0007250906112282491,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2205_best_state.pt,"{'learning_rate': 0.0007250906112282491, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2206,0.07669775933027267,2025-04-26 05:10:57.723376,2025-04-26 05:12:11.133546,0 days 00:01:13.410170,0.10501561819224198,192,1,1,96,0.06563345804887043,144,4,1,128,0.21830451072269638,96,4,4,64,0.24575566931893486,496,176.0,360.0,3,1,0.0025097989879516616,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2206_best_state.pt,"{'learning_rate': 0.0025097989879516616, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2207,0.0861087515950203,2025-04-26 05:11:40.650505,2025-04-26 05:12:38.720985,0 days 00:00:58.070480,0.21931110005201343,96,4,2,32,0.11269395379982294,160,1,4,128,0.09108631679426929,48,1,3,32,0.19870114432364422,240,440.0,304.0,3,2,0.005974022150297145,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2207_best_state.pt,"{'learning_rate': 0.005974022150297145, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2208,0.06298056989908218,2025-04-26 05:12:02.951732,2025-04-26 05:13:21.711777,0 days 00:01:18.760045,0.0073481792552523295,128,4,2,112,0.06842401190409556,224,4,4,80,0.026577396525060804,96,4,1,32,0.021688414127651323,56,512.0,64.0,3,2,0.0004661441207139531,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2208_best_state.pt,"{'learning_rate': 0.0004661441207139531, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2209,0.05667056143283844,2025-04-26 05:12:11.384477,2025-04-26 05:13:35.727011,0 days 00:01:24.342534,0.09704199577653949,256,1,4,96,0.16589320521005424,224,4,2,48,0.19062025283001455,48,2,4,112,0.1976395271364724,384,88.0,328.0,3,2,0.0006677373314901899,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2209_best_state.pt,"{'learning_rate': 0.0006677373314901899, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2210,0.05269252136349678,2025-04-26 05:12:39.026134,2025-04-26 05:13:58.672533,0 days 00:01:19.646399,0.02954724759584273,240,1,1,80,0.18178825920323644,192,3,2,32,0.142800360083908,32,4,4,96,0.15234204030435683,432,352.0,392.0,3,2,0.0003752126316614804,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2210_best_state.pt,"{'learning_rate': 0.0003752126316614804, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2211,0.06695488095283508,2025-04-26 05:13:22.018846,2025-04-26 05:14:15.844483,0 days 00:00:53.825637,0.09340420022177914,112,1,4,128,0.09807252072548597,256,4,3,128,0.05456884660634616,96,3,2,80,0.05808320743009944,216,240.0,264.0,3,1,0.002721838176098723,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2211_best_state.pt,"{'learning_rate': 0.002721838176098723, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2212,0.05984516814351082,2025-04-26 05:13:35.994701,2025-04-26 05:14:33.729920,0 days 00:00:57.735219,0.019370583696204764,240,2,1,32,0.18574947949581042,208,3,1,96,0.11904913781455131,96,2,3,128,0.2703009450220504,336,128.0,,2,2,0.0004898070126448436,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2212_best_state.pt,"{'learning_rate': 0.0004898070126448436, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2213,0.1237742081284523,2025-04-26 05:13:58.865729,2025-04-26 05:15:05.687013,0 days 00:01:06.821284,0.2836146460079437,112,1,2,80,0.16935811069270928,80,4,4,80,0.28266887026978627,64,2,2,80,0.2450021841362222,440,,,1,1,0.0008700102632951005,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2213_best_state.pt,"{'learning_rate': 0.0008700102632951005, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2214,0.10409201681613922,2025-04-26 05:14:16.082249,2025-04-26 05:15:15.485646,0 days 00:00:59.403397,0.08530135955858761,240,1,1,80,0.2033802208818426,176,4,1,96,0.17791857580361037,80,3,3,32,0.2524543223294929,512,312.0,344.0,3,1,0.0004355569668717281,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2214_best_state.pt,"{'learning_rate': 0.0004355569668717281, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2215,0.058935072273015976,2025-04-26 05:14:34.023909,2025-04-26 05:15:53.285327,0 days 00:01:19.261418,0.03488094713860189,128,1,1,32,0.005117027770985091,144,4,1,112,0.2788400811035487,32,4,3,112,0.058296272113334005,496,416.0,296.0,3,2,0.00013339523745145086,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2215_best_state.pt,"{'learning_rate': 0.00013339523745145086, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2216,0.06525206565856934,2025-04-26 05:15:05.901196,2025-04-26 05:16:25.970304,0 days 00:01:20.069108,0.12232388558995723,240,1,3,112,0.022571658224392277,64,3,4,96,0.011547865372379673,112,3,2,96,0.2214113600299757,296,192.0,368.0,3,2,0.00033119416414885444,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2216_best_state.pt,"{'learning_rate': 0.00033119416414885444, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2217,0.10464758425951004,2025-04-26 05:15:15.751545,2025-04-26 05:15:59.032480,0 days 00:00:43.280935,0.07281985518360214,208,4,2,96,0.07992684144785521,256,3,1,48,0.2094256474146557,32,2,2,96,0.22921302254330872,72,64.0,,2,1,0.007428646850225613,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2217_best_state.pt,"{'learning_rate': 0.007428646850225613, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2218,0.05783875286579132,2025-04-26 05:15:53.553583,2025-04-26 05:16:56.362165,0 days 00:01:02.808582,0.006115578897765227,256,1,1,96,0.11195639137791791,144,4,1,80,0.033619193754563154,48,4,2,80,0.1863018495762958,304,272.0,,2,2,0.0003267667948149917,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2218_best_state.pt,"{'learning_rate': 0.0003267667948149917, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2219,0.07663112878799438,2025-04-26 05:15:59.334235,2025-04-26 05:17:13.351496,0 days 00:01:14.017261,0.2796269692344353,64,1,1,112,0.2932561170022484,128,1,3,128,0.09510622936591796,128,3,4,32,0.1431015879793776,40,152.0,136.0,3,1,0.008709024865150254,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2219_best_state.pt,"{'learning_rate': 0.008709024865150254, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2220,0.10023220628499985,2025-04-26 05:16:26.233328,2025-04-26 05:17:37.189069,0 days 00:01:10.955741,0.20781151758474112,128,3,3,80,0.2934442745813848,224,1,1,64,0.2685424489358546,128,3,3,128,0.21221804102218642,384,224.0,448.0,3,2,0.00020528690469663485,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2220_best_state.pt,"{'learning_rate': 0.00020528690469663485, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2221,0.058383453637361526,2025-04-26 05:16:56.556401,2025-04-26 05:17:51.946916,0 days 00:00:55.390515,0.02718799867106694,256,1,2,48,0.2071722295941023,192,4,2,96,0.20410694259205575,64,1,2,48,0.24526218007363354,496,472.0,312.0,3,2,0.001872368246578895,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2221_best_state.pt,"{'learning_rate': 0.001872368246578895, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2222,0.07648192346096039,2025-04-26 05:17:13.560185,2025-04-26 05:19:08.235120,0 days 00:01:54.674935,0.1406591761907317,256,1,2,80,0.11863634145126191,128,4,2,64,0.07352396342839336,48,3,2,80,0.2815682113944967,464,112.0,368.0,3,2,0.00025153993578619604,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2222_best_state.pt,"{'learning_rate': 0.00025153993578619604, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2223,0.05846231430768967,2025-04-26 05:17:37.420127,2025-04-26 05:18:43.931734,0 days 00:01:06.511607,0.02776560655398791,208,2,1,64,0.26619563752114384,224,3,3,96,0.26912760397791413,64,1,2,80,0.2559125552727029,304,200.0,,2,2,0.0011127369291176706,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2223_best_state.pt,"{'learning_rate': 0.0011127369291176706, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2224,0.5019662976264954,2025-04-26 05:17:52.545344,2025-04-26 05:19:14.312527,0 days 00:01:21.767183,0.23711320764624483,192,3,3,128,0.23977782358932043,256,1,3,128,0.14903707346786305,96,4,2,64,0.17629833668232384,136,,,1,1,0.005704479892565049,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2224_best_state.pt,"{'learning_rate': 0.005704479892565049, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2225,0.12858666479587555,2025-04-26 05:18:44.192580,2025-04-26 05:19:56.525830,0 days 00:01:12.333250,0.06359312293878223,80,1,4,32,0.277237331694989,144,1,2,128,0.26266160137355743,48,2,4,32,0.2993445689013103,128,,,1,1,0.00019604662457223368,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2225_best_state.pt,"{'learning_rate': 0.00019604662457223368, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2226,0.06002141535282135,2025-04-26 05:19:08.439274,2025-04-26 05:20:10.075134,0 days 00:01:01.635860,0.02656404089032572,176,1,3,32,0.12375346781542886,192,4,2,64,0.23666417631471579,32,2,3,96,0.26796065395874036,344,264.0,272.0,3,2,0.000463833254197962,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2226_best_state.pt,"{'learning_rate': 0.000463833254197962, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2227,0.06612797826528549,2025-04-26 05:19:14.623862,2025-04-26 05:20:03.269861,0 days 00:00:48.645999,0.19632818013087205,176,1,2,80,0.19549142684090373,160,4,1,112,0.18652956541729693,112,4,4,80,0.06770371373301842,296,32.0,328.0,3,1,0.0018962166137408178,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2227_best_state.pt,"{'learning_rate': 0.0018962166137408178, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2228,0.051761019974946976,2025-04-26 05:19:56.802730,2025-04-26 05:21:08.582316,0 days 00:01:11.779586,0.0709716048905184,128,1,2,32,0.09181468098464551,96,4,2,112,0.28758187001052066,32,3,3,96,0.13411598835219957,336,160.0,400.0,3,2,0.0008002673575174665,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2228_best_state.pt,"{'learning_rate': 0.0008002673575174665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2229,0.13046374917030334,2025-04-26 05:20:03.526588,2025-04-26 05:21:38.506077,0 days 00:01:34.979489,0.2668065949112767,256,2,3,32,0.2859982741910708,128,2,3,32,0.03135468507522822,48,3,3,112,0.25619349351488063,32,232.0,,2,2,0.00014785277895983578,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2229_best_state.pt,"{'learning_rate': 0.00014785277895983578, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2230,0.05605940893292427,2025-04-26 05:20:10.511295,2025-04-26 05:21:30.079760,0 days 00:01:19.568465,0.058053291778389936,224,3,1,48,0.0951543360971508,240,4,2,112,0.1293459395529403,32,3,2,80,0.24855064027717266,416,448.0,240.0,3,2,0.00036280622760604536,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2230_best_state.pt,"{'learning_rate': 0.00036280622760604536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2231,0.08385539799928665,2025-04-26 05:21:08.864313,2025-04-26 05:22:17.212978,0 days 00:01:08.348665,0.2805764602580856,160,3,1,96,0.19223023752705956,256,2,1,128,0.10818307853530904,128,1,4,48,0.05057092643660775,352,,,1,2,0.00019899016840662845,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2231_best_state.pt,"{'learning_rate': 0.00019899016840662845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2232,0.07611799985170364,2025-04-26 05:21:30.407249,2025-04-26 05:22:39.221855,0 days 00:01:08.814606,0.04780835754765603,128,4,3,112,0.29139494500287244,144,4,1,48,0.017647262251982737,112,4,3,64,0.01507870232901723,32,96.0,,2,1,0.0001496030558950429,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2232_best_state.pt,"{'learning_rate': 0.0001496030558950429, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2233,0.06414836645126343,2025-04-26 05:21:38.867789,2025-04-26 05:22:45.833084,0 days 00:01:06.965295,0.18531904911804498,64,2,2,112,0.016386690974343976,176,2,1,112,0.23996321250479613,112,3,2,48,0.25220799410624317,496,,,1,2,0.0005259975250875991,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2233_best_state.pt,"{'learning_rate': 0.0005259975250875991, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2234,0.05874796584248543,2025-04-26 05:22:17.442254,2025-04-26 05:23:14.025826,0 days 00:00:56.583572,0.0021611211913973192,256,1,1,80,0.0727705939378166,144,4,1,80,0.26519989447062176,48,4,4,112,0.2590142528442452,480,312.0,296.0,3,1,0.0013633204002282255,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2234_best_state.pt,"{'learning_rate': 0.0013633204002282255, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2235,0.07001585513353348,2025-04-26 05:22:39.514337,2025-04-26 05:23:27.713926,0 days 00:00:48.199589,0.0919135953942599,192,1,1,96,0.13004200832386353,240,4,2,112,0.2398504719296009,32,3,3,80,0.23207494416928037,472,184.0,344.0,3,2,0.0020615485584181766,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2235_best_state.pt,"{'learning_rate': 0.0020615485584181766, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2236,0.13508372008800507,2025-04-26 05:22:46.224045,2025-04-26 05:24:16.594089,0 days 00:01:30.370044,0.2979197262007397,80,2,3,64,0.03877246337604251,224,4,4,128,0.21245378462687356,96,3,1,96,0.03470217929432874,264,,,1,2,0.003068434615701431,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2236_best_state.pt,"{'learning_rate': 0.003068434615701431, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2237,0.061121582984924316,2025-04-26 05:23:14.307620,2025-04-26 05:24:02.430541,0 days 00:00:48.122921,0.054841321982711584,176,2,2,48,0.27727223463662365,240,4,2,112,0.1447591236666545,96,4,2,128,0.2884285146869612,440,384.0,320.0,3,1,0.0008639188532371499,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2237_best_state.pt,"{'learning_rate': 0.0008639188532371499, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2238,0.07310698926448822,2025-04-26 05:23:27.981145,2025-04-26 05:24:54.205374,0 days 00:01:26.224229,0.17840857390139944,80,4,2,32,0.12380053733433871,112,1,3,128,0.13266585509323242,128,4,4,128,0.15664372757175882,216,64.0,376.0,3,2,0.0005065738844593824,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2238_best_state.pt,"{'learning_rate': 0.0005065738844593824, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2239,0.06767437607049942,2025-04-26 05:24:02.695519,2025-04-26 05:25:18.761672,0 days 00:01:16.066153,0.16039615764643098,240,1,1,64,0.0016239056205247793,96,2,1,80,0.13598355812936155,64,4,3,64,0.06879023904488325,392,,,1,2,0.00024480853678327923,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2239_best_state.pt,"{'learning_rate': 0.00024480853678327923, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2240,0.05386727303266525,2025-04-26 05:24:16.921472,2025-04-26 05:25:32.832689,0 days 00:01:15.911217,0.02470256901789936,256,1,2,64,0.18117550644823371,224,4,2,128,0.06317456123095641,32,4,1,64,0.2995092057887641,448,144.0,32.0,3,2,0.0011262600569718673,0.6,/work3/arnaou/checkpoints/groupgat_Omega_trial_2240_best_state.pt,"{'learning_rate': 0.0011262600569718673, 'lr_reduce': 0.6}",TPESampler,COMPLETE
