number,value,datetime_start,datetime_complete,duration,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_splitter,system_attrs_auto:sampler,state
157,0.48732093497631573,2025-04-24 21:01:33.785588,2025-04-24 21:01:34.715137,0 days 00:00:00.929549,squared_error,34,log2,1,10,best,TPESampler,COMPLETE
158,0.6734080287670924,2025-04-24 21:01:33.849692,2025-04-24 21:01:34.552553,0 days 00:00:00.702861,squared_error,31,log2,1,8,best,TPESampler,COMPLETE
159,0.8998058758717605,2025-04-24 21:01:34.481561,2025-04-24 21:01:35.202568,0 days 00:00:00.721007,squared_error,29,log2,1,9,random,TPESampler,COMPLETE
160,0.5214805538018283,2025-04-24 21:01:34.782668,2025-04-24 21:01:35.622384,0 days 00:00:00.839716,squared_error,34,log2,1,9,best,TPESampler,COMPLETE
161,1.0007431665713944,2025-04-24 21:01:34.950758,2025-04-24 21:01:35.872184,0 days 00:00:00.921426,absolute_error,30,log2,4,13,best,TPESampler,COMPLETE
162,0.9494322793442198,2025-04-24 21:01:35.490543,2025-04-24 21:01:36.236829,0 days 00:00:00.746286,squared_error,35,log2,4,13,best,TPESampler,COMPLETE
163,0.7975493713728398,2025-04-24 21:01:35.919043,2025-04-24 21:01:36.814292,0 days 00:00:00.895249,squared_error,35,log2,2,6,best,TPESampler,COMPLETE
164,0.47276956250391633,2025-04-24 21:01:36.133523,2025-04-24 21:01:36.889346,0 days 00:00:00.755823,squared_error,34,log2,1,7,best,TPESampler,COMPLETE
165,0.9116704775858039,2025-04-24 21:01:36.491141,2025-04-24 21:01:37.155825,0 days 00:00:00.664684,squared_error,22,sqrt,2,16,random,TPESampler,COMPLETE
166,0.44670023329729247,2025-04-24 21:01:37.059625,2025-04-24 21:01:37.838722,0 days 00:00:00.779097,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
167,0.9638042122577196,2025-04-24 21:01:37.118659,2025-04-24 21:01:38.067723,0 days 00:00:00.949064,absolute_error,35,sqrt,2,4,random,TPESampler,COMPLETE
168,0.9494322793442198,2025-04-24 21:01:37.445684,2025-04-24 21:01:38.285347,0 days 00:00:00.839663,squared_error,26,log2,10,20,random,TPESampler,COMPLETE
169,0.48051683833886516,2025-04-24 21:01:38.139504,2025-04-24 21:01:38.742009,0 days 00:00:00.602505,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
170,0.5128537554029937,2025-04-24 21:01:38.371660,2025-04-24 21:01:39.288158,0 days 00:00:00.916498,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
171,0.9494322793442198,2025-04-24 21:01:38.486627,2025-04-24 21:01:39.229426,0 days 00:00:00.742799,friedman_mse,34,log2,4,10,best,TPESampler,COMPLETE
172,0.47276956250391633,2025-04-24 21:01:38.961490,2025-04-24 21:01:39.706696,0 days 00:00:00.745206,squared_error,34,log2,1,7,best,TPESampler,COMPLETE
173,0.4684683943330572,2025-04-24 21:01:39.398919,2025-04-24 21:01:40.295430,0 days 00:00:00.896511,squared_error,32,log2,1,7,best,TPESampler,COMPLETE
174,0.669912405715175,2025-04-24 21:01:39.503899,2025-04-24 21:01:40.459919,0 days 00:00:00.956020,squared_error,26,log2,1,7,best,TPESampler,COMPLETE
175,0.9494322793442198,2025-04-24 21:01:39.993867,2025-04-24 21:01:40.786513,0 days 00:00:00.792646,squared_error,20,log2,4,10,best,TPESampler,COMPLETE
176,0.5436620092712224,2025-04-24 21:01:40.586057,2025-04-24 21:01:41.396061,0 days 00:00:00.810004,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
177,0.7975493713728398,2025-04-24 21:01:40.689445,2025-04-24 21:01:41.563535,0 days 00:00:00.874090,squared_error,34,log2,2,7,best,TPESampler,COMPLETE
178,0.48051683833886516,2025-04-24 21:01:41.002504,2025-04-24 21:01:41.778929,0 days 00:00:00.776425,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
179,0.493205961947295,2025-04-24 21:01:41.732118,2025-04-24 21:01:42.851382,0 days 00:00:01.119264,squared_error,33,log2,1,6,best,TPESampler,COMPLETE
180,0.8989418526468409,2025-04-24 21:01:41.823031,2025-04-24 21:01:42.722585,0 days 00:00:00.899554,friedman_mse,29,log2,1,14,random,TPESampler,COMPLETE
181,0.5436620092712224,2025-04-24 21:01:41.965549,2025-04-24 21:01:43.010668,0 days 00:00:01.045119,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
182,0.6653113063719301,2025-04-24 21:01:42.953596,2025-04-24 21:01:43.901692,0 days 00:00:00.948096,squared_error,25,log2,1,2,best,TPESampler,COMPLETE
183,0.570314722963623,2025-04-24 21:01:43.093651,2025-04-24 21:01:44.071716,0 days 00:00:00.978065,friedman_mse,35,sqrt,1,12,best,TPESampler,COMPLETE
184,0.458106663082747,2025-04-24 21:01:43.236948,2025-04-24 21:01:44.245465,0 days 00:00:01.008517,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
185,0.9858079629683661,2025-04-24 21:01:44.140030,2025-04-24 21:01:44.874687,0 days 00:00:00.734657,absolute_error,7,log2,1,6,random,TPESampler,COMPLETE
186,0.7975493713728398,2025-04-24 21:01:44.351345,2025-04-24 21:01:45.280060,0 days 00:00:00.928715,squared_error,35,log2,3,8,best,TPESampler,COMPLETE
187,0.44898661991792777,2025-04-24 21:01:44.516580,2025-04-24 21:01:45.302140,0 days 00:00:00.785560,squared_error,34,log2,1,6,best,TPESampler,COMPLETE
188,0.9524425849299664,2025-04-24 21:01:45.147068,2025-04-24 21:01:45.949938,0 days 00:00:00.802870,friedman_mse,1,sqrt,3,6,best,TPESampler,COMPLETE
189,0.4948844885027081,2025-04-24 21:01:45.450513,2025-04-24 21:01:46.303167,0 days 00:00:00.852654,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
190,0.44670023329729247,2025-04-24 21:01:45.643878,2025-04-24 21:01:46.469979,0 days 00:00:00.826101,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
191,0.6814491812392187,2025-04-24 21:01:46.239832,2025-04-24 21:01:46.851813,0 days 00:00:00.611981,squared_error,28,log2,1,8,best,TPESampler,COMPLETE
192,0.44670023329729247,2025-04-24 21:01:46.582516,2025-04-24 21:01:48.371839,0 days 00:00:01.789323,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
193,0.7975493713728398,2025-04-24 21:01:46.794330,2025-04-24 21:01:48.583539,0 days 00:00:01.789209,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
194,0.6777763019194643,2025-04-24 21:01:47.105519,2025-04-24 21:01:48.743458,0 days 00:00:01.637939,squared_error,28,log2,1,7,best,TPESampler,COMPLETE
195,1.0007431665713944,2025-04-24 21:01:48.665251,2025-04-24 21:01:49.714907,0 days 00:00:01.049656,absolute_error,30,log2,4,7,best,TPESampler,COMPLETE
196,0.493205961947295,2025-04-24 21:01:48.850645,2025-04-24 21:01:49.871672,0 days 00:00:01.021027,squared_error,33,log2,1,6,best,TPESampler,COMPLETE
197,0.6441528394787771,2025-04-24 21:01:49.047109,2025-04-24 21:01:50.072580,0 days 00:00:01.025471,squared_error,34,sqrt,1,12,best,TPESampler,COMPLETE
198,0.4948844885027081,2025-04-24 21:01:49.993097,2025-04-24 21:01:50.694113,0 days 00:00:00.701016,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
199,0.894550859606008,2025-04-24 21:01:50.111221,2025-04-24 21:01:51.121937,0 days 00:00:01.010716,friedman_mse,32,sqrt,7,15,best,TPESampler,COMPLETE
200,1.0007431665713944,2025-04-24 21:01:50.270960,2025-04-24 21:01:51.077712,0 days 00:00:00.806752,absolute_error,16,log2,6,8,random,TPESampler,COMPLETE
201,0.9409068935847796,2025-04-24 21:01:50.933269,2025-04-24 21:01:52.515435,0 days 00:00:01.582166,squared_error,5,log2,1,12,random,TPESampler,COMPLETE
202,0.9026744957667574,2025-04-24 21:01:51.256838,2025-04-24 21:01:51.942023,0 days 00:00:00.685185,squared_error,35,log2,1,8,random,TPESampler,COMPLETE
203,0.47276956250391633,2025-04-24 21:01:51.308308,2025-04-24 21:01:52.199892,0 days 00:00:00.891584,squared_error,34,log2,1,7,best,TPESampler,COMPLETE
204,0.44670023329729247,2025-04-24 21:01:52.198748,2025-04-24 21:01:53.055692,0 days 00:00:00.856944,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
205,0.4948844885027081,2025-04-24 21:01:52.455729,2025-04-24 21:01:53.174294,0 days 00:00:00.718565,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
206,0.6814491812392187,2025-04-24 21:01:52.757594,2025-04-24 21:01:53.457081,0 days 00:00:00.699487,friedman_mse,28,log2,1,8,best,TPESampler,COMPLETE
207,0.786987845634963,2025-04-24 21:01:53.322212,2025-04-24 21:01:54.345268,0 days 00:00:01.023056,absolute_error,3,log2,3,9,best,TPESampler,COMPLETE
208,0.9494322793442198,2025-04-24 21:01:53.412735,2025-04-24 21:01:54.087557,0 days 00:00:00.674822,friedman_mse,7,log2,10,16,random,TPESampler,COMPLETE
209,0.7975493713728398,2025-04-24 21:01:53.660956,2025-04-24 21:01:54.477217,0 days 00:00:00.816261,squared_error,35,log2,3,7,best,TPESampler,COMPLETE
210,0.44670023329729247,2025-04-24 21:01:54.378576,2025-04-24 21:01:55.280576,0 days 00:00:00.902000,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
211,0.44670023329729247,2025-04-24 21:01:54.600345,2025-04-24 21:01:55.471673,0 days 00:00:00.871328,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
212,0.786987845634963,2025-04-24 21:01:54.815683,2025-04-24 21:01:55.607324,0 days 00:00:00.791641,absolute_error,35,log2,2,7,best,TPESampler,COMPLETE
213,0.48051683833886516,2025-04-24 21:01:55.544966,2025-04-24 21:01:56.188247,0 days 00:00:00.643281,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
214,0.49345057673125364,2025-04-24 21:01:55.737982,2025-04-24 21:01:56.724099,0 days 00:00:00.986117,squared_error,33,log2,1,7,best,TPESampler,COMPLETE
215,0.458106663082747,2025-04-24 21:01:55.836824,2025-04-24 21:01:56.650729,0 days 00:00:00.813905,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
216,1.0007431665713944,2025-04-24 21:01:56.456864,2025-04-24 21:01:57.104473,0 days 00:00:00.647609,absolute_error,29,log2,10,14,random,TPESampler,COMPLETE
217,0.48051683833886516,2025-04-24 21:01:56.854004,2025-04-24 21:01:57.570165,0 days 00:00:00.716161,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
218,0.49345057673125364,2025-04-24 21:01:57.055719,2025-04-24 21:01:57.838905,0 days 00:00:00.783186,squared_error,33,log2,1,7,best,TPESampler,COMPLETE
219,0.48051683833886516,2025-04-24 21:01:57.362589,2025-04-24 21:01:58.155249,0 days 00:00:00.792660,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
220,0.458106663082747,2025-04-24 21:01:57.873263,2025-04-24 21:01:58.626199,0 days 00:00:00.752936,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
221,0.5128537554029937,2025-04-24 21:01:58.152315,2025-04-24 21:01:59.172513,0 days 00:00:01.020198,squared_error,35,log2,1,11,best,TPESampler,COMPLETE
222,0.7975493713728398,2025-04-24 21:01:58.556908,2025-04-24 21:01:59.488968,0 days 00:00:00.932060,squared_error,27,log2,3,5,best,TPESampler,COMPLETE
223,0.5436620092712224,2025-04-24 21:01:58.927840,2025-04-24 21:01:59.681121,0 days 00:00:00.753281,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
224,0.922426147955362,2025-04-24 21:01:59.411558,2025-04-24 21:02:00.039160,0 days 00:00:00.627602,squared_error,5,log2,5,19,random,TPESampler,COMPLETE
225,0.6536086648697055,2025-04-24 21:01:59.758741,2025-04-24 21:02:00.638280,0 days 00:00:00.879539,squared_error,28,log2,1,6,best,TPESampler,COMPLETE
226,0.7975493713728398,2025-04-24 21:01:59.995468,2025-04-24 21:02:00.960683,0 days 00:00:00.965215,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
227,0.7254599947963579,2025-04-24 21:02:00.293751,2025-04-24 21:02:01.162945,0 days 00:00:00.869194,absolute_error,28,log2,1,7,best,TPESampler,COMPLETE
228,0.6255992730550245,2025-04-24 21:02:00.915245,2025-04-24 21:02:01.618387,0 days 00:00:00.703142,absolute_error,33,log2,1,14,best,TPESampler,COMPLETE
229,0.9494322793442198,2025-04-24 21:02:01.219903,2025-04-24 21:02:01.914254,0 days 00:00:00.694351,friedman_mse,22,log2,7,16,best,TPESampler,COMPLETE
230,0.493205961947295,2025-04-24 21:02:01.456055,2025-04-24 21:02:02.367959,0 days 00:00:00.911904,squared_error,33,log2,1,6,best,TPESampler,COMPLETE
231,0.44898661991792777,2025-04-24 21:02:01.910543,2025-04-24 21:02:02.554095,0 days 00:00:00.643552,squared_error,34,log2,1,6,best,TPESampler,COMPLETE
232,0.5436620092712224,2025-04-24 21:02:02.155384,2025-04-24 21:02:02.819574,0 days 00:00:00.664190,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
233,0.7221627019184623,2025-04-24 21:02:02.638728,2025-04-24 21:02:03.462052,0 days 00:00:00.823324,squared_error,30,log2,1,6,best,TPESampler,COMPLETE
234,0.6979596766643811,2025-04-24 21:02:02.810617,2025-04-24 21:02:03.668783,0 days 00:00:00.858166,squared_error,28,log2,1,5,best,TPESampler,COMPLETE
235,0.889614020123195,2025-04-24 21:02:02.998571,2025-04-24 21:02:03.799974,0 days 00:00:00.801403,squared_error,35,sqrt,4,11,best,TPESampler,COMPLETE
236,0.7975493713728398,2025-04-24 21:02:03.698182,2025-04-24 21:02:04.390617,0 days 00:00:00.692435,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
237,0.48051683833886516,2025-04-24 21:02:03.926914,2025-04-24 21:02:04.735126,0 days 00:00:00.808212,friedman_mse,35,log2,1,8,best,TPESampler,COMPLETE
238,0.7975493713728398,2025-04-24 21:02:04.041390,2025-04-24 21:02:04.955679,0 days 00:00:00.914289,squared_error,30,log2,3,11,best,TPESampler,COMPLETE
239,0.47276956250391633,2025-04-24 21:02:04.667864,2025-04-24 21:02:05.429011,0 days 00:00:00.761147,squared_error,34,log2,1,7,best,TPESampler,COMPLETE
240,0.4948844885027081,2025-04-24 21:02:05.000358,2025-04-24 21:02:05.785119,0 days 00:00:00.784761,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
241,0.5436620092712224,2025-04-24 21:02:05.308879,2025-04-24 21:02:06.174524,0 days 00:00:00.865645,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
242,0.458106663082747,2025-04-24 21:02:05.775491,2025-04-24 21:02:06.882493,0 days 00:00:01.107002,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
243,0.458106663082747,2025-04-24 21:02:06.128566,2025-04-24 21:02:07.215293,0 days 00:00:01.086727,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
244,0.47276956250391633,2025-04-24 21:02:06.725666,2025-04-24 21:02:07.732466,0 days 00:00:01.006800,squared_error,34,log2,1,7,best,TPESampler,COMPLETE
245,0.7975493713728398,2025-04-24 21:02:07.219866,2025-04-24 21:02:08.041042,0 days 00:00:00.821176,squared_error,35,log2,3,8,best,TPESampler,COMPLETE
246,0.9494322793442198,2025-04-24 21:02:07.669519,2025-04-24 21:02:08.459772,0 days 00:00:00.790253,squared_error,16,log2,6,18,best,TPESampler,COMPLETE
247,0.6723564892984676,2025-04-24 21:02:07.983661,2025-04-24 21:02:08.979027,0 days 00:00:00.995366,squared_error,35,sqrt,1,8,best,TPESampler,COMPLETE
248,0.458106663082747,2025-04-24 21:02:08.341792,2025-04-24 21:02:09.194309,0 days 00:00:00.852517,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
249,0.44898661991792777,2025-04-24 21:02:08.718482,2025-04-24 21:02:09.813112,0 days 00:00:01.094630,squared_error,34,log2,1,6,best,TPESampler,COMPLETE
250,0.458106663082747,2025-04-24 21:02:09.534968,2025-04-24 21:02:10.820679,0 days 00:00:01.285711,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
251,0.7975493713728398,2025-04-24 21:02:09.807372,2025-04-24 21:02:11.332714,0 days 00:00:01.525342,squared_error,25,log2,3,9,best,TPESampler,COMPLETE
252,0.7051977994536603,2025-04-24 21:02:10.173112,2025-04-24 21:02:11.404850,0 days 00:00:01.231738,squared_error,25,log2,1,10,best,TPESampler,COMPLETE
253,0.7975493713728398,2025-04-24 21:02:11.120033,2025-04-24 21:02:11.820285,0 days 00:00:00.700252,squared_error,28,log2,3,6,best,TPESampler,COMPLETE
254,0.4438474442892985,2025-04-24 21:02:11.618894,2025-04-24 21:02:12.641196,0 days 00:00:01.022302,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
255,0.458106663082747,2025-04-24 21:02:11.677649,2025-04-24 21:02:12.544056,0 days 00:00:00.866407,squared_error,35,log2,1,6,best,TPESampler,COMPLETE
256,0.5120876615801571,2025-04-24 21:02:12.027119,2025-04-24 21:02:13.253429,0 days 00:00:01.226310,squared_error,35,log2,1,12,best,TPESampler,COMPLETE
257,0.5082141134805584,2025-04-24 21:02:12.763228,2025-04-24 21:02:13.648289,0 days 00:00:00.885061,squared_error,34,log2,1,11,best,TPESampler,COMPLETE
258,0.7975493713728398,2025-04-24 21:02:12.969563,2025-04-24 21:02:13.830372,0 days 00:00:00.860809,squared_error,30,log2,2,12,best,TPESampler,COMPLETE
259,0.9494322793442198,2025-04-24 21:02:13.579185,2025-04-24 21:02:14.387619,0 days 00:00:00.808434,squared_error,20,log2,8,9,random,TPESampler,COMPLETE
260,0.4948844885027081,2025-04-24 21:02:13.905484,2025-04-24 21:02:14.682924,0 days 00:00:00.777440,squared_error,35,log2,1,9,best,TPESampler,COMPLETE
261,0.9993409537053991,2025-04-24 21:02:14.091028,2025-04-24 21:02:15.286145,0 days 00:00:01.195117,absolute_error,34,sqrt,10,5,random,TPESampler,COMPLETE
262,0.8909138482452268,2025-04-24 21:02:14.693016,2025-04-24 21:02:15.490772,0 days 00:00:00.797756,squared_error,35,sqrt,4,5,best,TPESampler,COMPLETE
263,0.7975493713728398,2025-04-24 21:02:15.002806,2025-04-24 21:02:16.078913,0 days 00:00:01.076107,squared_error,35,log2,3,11,best,TPESampler,COMPLETE
264,0.7975493713728398,2025-04-24 21:02:15.635439,2025-04-24 21:02:16.773653,0 days 00:00:01.138214,squared_error,29,log2,2,2,best,TPESampler,COMPLETE
265,0.7975493713728398,2025-04-24 21:02:16.057212,2025-04-24 21:02:16.973677,0 days 00:00:00.916465,squared_error,28,log2,3,2,best,TPESampler,COMPLETE
266,0.6979596766643811,2025-04-24 21:02:16.303657,2025-04-24 21:02:17.094537,0 days 00:00:00.790880,squared_error,28,log2,1,5,best,TPESampler,COMPLETE
267,0.6747391651080636,2025-04-24 21:02:17.042964,2025-04-24 21:02:17.921190,0 days 00:00:00.878226,squared_error,29,log2,1,8,best,TPESampler,COMPLETE
268,0.44670023329729247,2025-04-24 21:02:17.211049,2025-04-24 21:02:18.198435,0 days 00:00:00.987386,squared_error,35,log2,1,7,best,TPESampler,COMPLETE
269,0.9695076536537732,2025-04-24 21:02:17.316951,2025-04-24 21:02:18.160220,0 days 00:00:00.843269,absolute_error,7,sqrt,1,10,random,TPESampler,COMPLETE
270,0.7048825450920368,2025-04-24 21:02:18.196200,2025-04-24 21:02:18.888861,0 days 00:00:00.692661,absolute_error,35,log2,1,6,best,TPESampler,COMPLETE
271,1.028030364428894,2025-04-24 21:02:18.424842,2025-04-24 21:02:19.261049,0 days 00:00:00.836207,absolute_error,14,sqrt,5,20,best,TPESampler,COMPLETE
272,0.48051683833886516,2025-04-24 21:02:18.613627,2025-04-24 21:02:19.480614,0 days 00:00:00.866987,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
273,0.922426147955362,2025-04-24 21:02:19.200178,2025-04-24 21:02:20.045440,0 days 00:00:00.845262,squared_error,29,log2,2,5,random,TPESampler,COMPLETE
274,0.7975493713728398,2025-04-24 21:02:19.559990,2025-04-24 21:02:20.550410,0 days 00:00:00.990420,squared_error,35,log2,2,10,best,TPESampler,COMPLETE
275,0.7975493713728398,2025-04-24 21:02:19.777154,2025-04-24 21:02:20.669364,0 days 00:00:00.892210,squared_error,35,log2,3,9,best,TPESampler,COMPLETE
276,0.6682481592170211,2025-04-24 21:02:20.327686,2025-04-24 21:02:21.020455,0 days 00:00:00.692769,squared_error,31,log2,1,2,best,TPESampler,COMPLETE
277,0.7975493713728398,2025-04-24 21:02:20.868885,2025-04-24 21:02:21.514153,0 days 00:00:00.645268,squared_error,35,log2,3,6,best,TPESampler,COMPLETE
278,0.48051683833886516,2025-04-24 21:02:20.974185,2025-04-24 21:02:21.880539,0 days 00:00:00.906354,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
279,0.6735913168527353,2025-04-24 21:02:21.249999,2025-04-24 21:02:22.083630,0 days 00:00:00.833631,squared_error,30,log2,1,10,best,TPESampler,COMPLETE
280,0.7975493713728398,2025-04-24 21:02:21.773672,2025-04-24 21:02:22.405593,0 days 00:00:00.631921,squared_error,35,log2,3,2,best,TPESampler,COMPLETE
281,0.48051683833886516,2025-04-24 21:02:22.140137,2025-04-24 21:02:22.844201,0 days 00:00:00.704064,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
282,0.48051683833886516,2025-04-24 21:02:22.340063,2025-04-24 21:02:23.102476,0 days 00:00:00.762413,squared_error,35,log2,1,8,best,TPESampler,COMPLETE
283,0.9347481389709953,2025-04-24 21:02:22.621487,2025-04-24 21:02:23.356212,0 days 00:00:00.734725,squared_error,10,sqrt,7,8,random,TPESampler,COMPLETE
284,0.6769529822218497,2025-04-24 21:02:23.097130,2025-04-24 21:02:23.843190,0 days 00:00:00.746060,squared_error,31,log2,1,5,best,TPESampler,COMPLETE
285,0.7975493713728398,2025-04-24 21:02:23.435194,2025-04-24 21:02:24.160194,0 days 00:00:00.725000,friedman_mse,33,log2,3,5,best,TPESampler,COMPLETE
286,1.0007431665713944,2025-04-24 21:02:23.556952,2025-04-24 21:02:24.349654,0 days 00:00:00.792702,absolute_error,12,log2,10,16,random,TPESampler,COMPLETE
287,0.7975493713728398,2025-04-24 21:02:24.095457,2025-04-24 21:02:24.721196,0 days 00:00:00.625739,squared_error,35,log2,2,4,best,TPESampler,COMPLETE
288,0.5436620092712224,2025-04-24 21:02:24.438254,2025-04-24 21:02:25.140281,0 days 00:00:00.702027,squared_error,35,log2,1,5,best,TPESampler,COMPLETE
289,0.9347481389709953,2025-04-24 21:02:24.590634,2025-04-24 21:02:25.434571,0 days 00:00:00.843937,squared_error,17,sqrt,9,2,random,TPESampler,COMPLETE
290,0.7975493713728398,2025-04-24 21:02:24.986030,2025-04-24 21:02:26.000057,0 days 00:00:01.014027,squared_error,29,log2,3,7,best,TPESampler,COMPLETE
291,0.921490865991525,2025-04-24 21:02:25.431436,2025-04-24 21:02:26.246985,0 days 00:00:00.815549,friedman_mse,10,sqrt,5,2,random,TPESampler,COMPLETE
292,0.4605209589836094,2025-04-24 21:02:25.927060,2025-04-24 21:02:26.608861,0 days 00:00:00.681801,squared_error,35,log2,1,2,best,TPESampler,COMPLETE
293,0.4438474442892985,2025-04-24 21:02:26.277427,2025-04-24 21:02:26.999204,0 days 00:00:00.721777,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
294,0.6689797096059603,2025-04-24 21:02:26.527691,2025-04-24 21:02:27.515991,0 days 00:00:00.988300,squared_error,30,log2,1,11,best,TPESampler,COMPLETE
295,0.6737764944140061,2025-04-24 21:02:26.876015,2025-04-24 21:02:27.619490,0 days 00:00:00.743475,squared_error,31,log2,1,10,best,TPESampler,COMPLETE
296,0.4438474442892985,2025-04-24 21:02:27.201773,2025-04-24 21:02:27.897412,0 days 00:00:00.695639,squared_error,35,log2,1,10,best,TPESampler,COMPLETE
