number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
412,0.7436056324883596,2025-04-24 21:05:45.495388,2025-04-24 21:05:46.027023,0 days 00:00:00.531635,32.79669417121364,0.15999941106995072,0.02329355793304622,poly,TPESampler,COMPLETE
413,0.29363688615496075,2025-04-24 21:05:46.212027,2025-04-24 21:05:46.798524,0 days 00:00:00.586497,91.06108623571947,0.01592932304777644,0.04485436958294129,rbf,TPESampler,COMPLETE
414,0.303767816072954,2025-04-24 21:05:46.990240,2025-04-24 21:05:47.516594,0 days 00:00:00.526354,92.76972567095603,0.0265483386646962,0.006027405179481482,rbf,TPESampler,COMPLETE
415,0.31684166961599897,2025-04-24 21:05:47.693168,2025-04-24 21:05:48.200238,0 days 00:00:00.507070,84.3451892126416,0.03812885790919754,0.13187081118576607,rbf,TPESampler,COMPLETE
416,0.29677853224452366,2025-04-24 21:05:48.396737,2025-04-24 21:05:48.938617,0 days 00:00:00.541880,22.569898421507425,0.018915375446467257,0.041099056609523114,rbf,TPESampler,COMPLETE
417,0.33030834175319423,2025-04-24 21:05:49.117919,2025-04-24 21:05:49.685099,0 days 00:00:00.567180,91.28227114419967,0.005663300467614686,0.1496169898074587,rbf,TPESampler,COMPLETE
418,0.30580339282412755,2025-04-24 21:05:49.870379,2025-04-24 21:05:50.425542,0 days 00:00:00.555163,96.8192608876483,0.05086182596597494,0.05157451345235794,rbf,TPESampler,COMPLETE
419,0.28999672808949756,2025-04-24 21:05:50.635825,2025-04-24 21:05:51.214830,0 days 00:00:00.579005,81.21970331903174,0.027863961046591525,0.017568407259624417,rbf,TPESampler,COMPLETE
420,0.28683106811658265,2025-04-24 21:05:51.413976,2025-04-24 21:05:51.960206,0 days 00:00:00.546230,90.74257180687803,0.049654278032746926,0.03266783736563281,rbf,TPESampler,COMPLETE
421,0.3055939937809572,2025-04-24 21:05:52.134521,2025-04-24 21:05:52.689471,0 days 00:00:00.554950,14.563801536455097,0.040070959980874156,0.022987689047782315,rbf,TPESampler,COMPLETE
422,0.7421423311707525,2025-04-24 21:05:52.873015,2025-04-24 21:05:53.394123,0 days 00:00:00.521108,0.05241720284148047,0.06364660036723153,0.016014861965214577,rbf,TPESampler,COMPLETE
423,0.294830113879573,2025-04-24 21:05:53.584930,2025-04-24 21:05:54.121340,0 days 00:00:00.536410,11.469523136468728,0.009216176355678419,0.08745039389270559,rbf,TPESampler,COMPLETE
424,0.30740231439759297,2025-04-24 21:05:54.296756,2025-04-24 21:05:54.817193,0 days 00:00:00.520437,12.479265157889374,0.016814531372364206,0.020176543806353406,rbf,TPESampler,COMPLETE
425,0.3009981399195019,2025-04-24 21:05:55.000848,2025-04-24 21:05:55.562101,0 days 00:00:00.561253,76.84783618342146,0.020839106064673395,0.052885312105323525,rbf,TPESampler,COMPLETE
426,0.30043583649022293,2025-04-24 21:05:55.746304,2025-04-24 21:05:56.276948,0 days 00:00:00.530644,13.264217539358325,0.0044650291407215955,0.06102580938103137,rbf,TPESampler,COMPLETE
427,0.29229362199869474,2025-04-24 21:05:56.456375,2025-04-24 21:05:57.023661,0 days 00:00:00.567286,96.07928804588175,0.0167649091650413,0.0428701664624727,rbf,TPESampler,COMPLETE
428,0.3038652173558281,2025-04-24 21:05:57.214923,2025-04-24 21:05:57.849988,0 days 00:00:00.635065,81.82719040005713,0.01642614152263058,0.011753983034584888,rbf,TPESampler,COMPLETE
429,0.2909847773508818,2025-04-24 21:05:58.042747,2025-04-24 21:05:58.668689,0 days 00:00:00.625942,98.64371800325193,0.008114772211064037,0.04152788510892856,rbf,TPESampler,COMPLETE
430,0.3000699264171003,2025-04-24 21:05:58.850231,2025-04-24 21:05:59.367439,0 days 00:00:00.517208,15.836039851670932,0.032192139476556025,0.048897044055670254,rbf,TPESampler,COMPLETE
431,0.9631692101147631,2025-04-24 21:05:59.551072,2025-04-24 21:06:00.091559,0 days 00:00:00.540487,0.009951207063818355,0.48967421059442834,0.42017182135361,rbf,TPESampler,COMPLETE
432,0.997778162598356,2025-04-24 21:06:00.291178,2025-04-24 21:06:00.971389,0 days 00:00:00.680211,0.007050534760740588,0.02766609517946384,0.00011632280377515005,rbf,TPESampler,COMPLETE
433,0.28736608942591324,2025-04-24 21:06:01.164799,2025-04-24 21:06:01.727924,0 days 00:00:00.563125,96.63692908482297,0.033627090450542726,0.016999659298626676,rbf,TPESampler,COMPLETE
434,0.30425211854508716,2025-04-24 21:06:01.917739,2025-04-24 21:06:02.471347,0 days 00:00:00.553608,94.55169575557471,0.017045243230385376,0.007009141280654948,rbf,TPESampler,COMPLETE
435,0.29614807467968085,2025-04-24 21:06:02.681390,2025-04-24 21:06:03.232497,0 days 00:00:00.551107,13.12323656881833,0.04104552751064445,0.08089490814382497,rbf,TPESampler,COMPLETE
436,0.305944716542772,2025-04-24 21:06:03.424595,2025-04-24 21:06:03.948099,0 days 00:00:00.523504,19.449785591191674,0.020729981732905533,0.015310632692349732,rbf,TPESampler,COMPLETE
437,419.15315674529495,2025-04-24 21:06:04.137763,2025-04-24 21:06:04.790275,0 days 00:00:00.652512,54.92984087881341,0.2021936204460236,0.0891662493617773,sigmoid,TPESampler,COMPLETE
438,0.2837533757712238,2025-04-24 21:06:05.027279,2025-04-24 21:06:05.620681,0 days 00:00:00.593402,96.79572345037853,0.019752752983425565,0.03275327637583732,rbf,TPESampler,COMPLETE
439,0.30400958106519327,2025-04-24 21:06:05.796209,2025-04-24 21:06:06.467928,0 days 00:00:00.671719,82.58765956887015,0.04386905065998831,0.062477287614832816,rbf,TPESampler,COMPLETE
440,0.30276143554606794,2025-04-24 21:06:06.780999,2025-04-24 21:06:07.431970,0 days 00:00:00.650971,50.064408295954436,0.18442608463406862,0.01972236175829061,rbf,TPESampler,COMPLETE
441,0.3035897776580691,2025-04-24 21:06:07.700506,2025-04-24 21:06:08.251140,0 days 00:00:00.550634,95.43790525012496,0.10652855096788172,0.07828465898168228,rbf,TPESampler,COMPLETE
442,0.5917921865867712,2025-04-24 21:06:08.447423,2025-04-24 21:06:08.993359,0 days 00:00:00.545936,1.9176527605736458,0.07799119136508344,0.007337894807429919,rbf,TPESampler,COMPLETE
443,0.36085436339647525,2025-04-24 21:06:09.177326,2025-04-24 21:06:12.940721,0 days 00:00:03.763395,87.46882999803707,0.09426589017641979,0.007545582451610594,linear,TPESampler,COMPLETE
444,0.4165566023466139,2025-04-24 21:06:13.127056,2025-04-24 21:06:13.647659,0 days 00:00:00.520603,99.13950475768006,0.03081384711053161,0.45133192678054407,rbf,TPESampler,COMPLETE
445,0.28432639267659315,2025-04-24 21:06:13.837100,2025-04-24 21:06:14.429426,0 days 00:00:00.592326,79.56224229175378,0.058854953805463475,0.024381810017277634,rbf,TPESampler,COMPLETE
446,0.5286875918503732,2025-04-24 21:06:14.606746,2025-04-24 21:06:15.392069,0 days 00:00:00.785323,97.72268101267896,0.007856803935020331,0.0006043290632185732,sigmoid,TPESampler,COMPLETE
447,17.940537217890167,2025-04-24 21:06:15.573595,2025-04-24 21:06:16.054831,0 days 00:00:00.481236,6.963213561421519,0.04387881458566694,0.014951822919599353,sigmoid,TPESampler,COMPLETE
448,0.2823635693714907,2025-04-24 21:06:16.240151,2025-04-24 21:06:16.787152,0 days 00:00:00.547001,93.60651948925052,0.023911879937859995,0.023423151240665754,rbf,TPESampler,COMPLETE
449,0.76673356219742,2025-04-24 21:06:16.959924,2025-04-24 21:06:17.499759,0 days 00:00:00.539835,89.63283612940393,0.04490415114393909,0.011100524633453734,poly,TPESampler,COMPLETE
450,0.8330829247281467,2025-04-24 21:06:17.744916,2025-04-24 21:06:24.043669,0 days 00:00:06.298753,4.702839490770231,0.06658965823807254,0.1734886672523124,poly,TPESampler,COMPLETE
451,0.2859840188274487,2025-04-24 21:06:24.240954,2025-04-24 21:06:24.809586,0 days 00:00:00.568632,99.64150800719354,0.024250645335062798,0.018906794025909883,rbf,TPESampler,COMPLETE
452,0.624757894657622,2025-04-24 21:06:25.017768,2025-04-24 21:06:25.494471,0 days 00:00:00.476703,0.018763229708508786,0.03381765716422343,0.0058628396262400285,linear,TPESampler,COMPLETE
453,0.36156810275224394,2025-04-24 21:06:25.686644,2025-04-24 21:06:26.176882,0 days 00:00:00.490238,16.685124125746285,0.08865778136034554,0.007243148176533684,rbf,TPESampler,COMPLETE
454,0.2836216245962532,2025-04-24 21:06:26.353963,2025-04-24 21:06:27.105393,0 days 00:00:00.751430,96.77209347987375,0.03422111038756545,0.02012376017486839,rbf,TPESampler,COMPLETE
455,0.3813934040423528,2025-04-24 21:06:27.278237,2025-04-24 21:06:27.773212,0 days 00:00:00.494975,93.60146182163696,0.024686482782558705,0.0015682333186191383,rbf,TPESampler,COMPLETE
456,0.29442542097732205,2025-04-24 21:06:27.944923,2025-04-24 21:06:28.452455,0 days 00:00:00.507532,76.4008084817529,0.06735699614949434,0.01500961071023694,rbf,TPESampler,COMPLETE
457,0.282869176850311,2025-04-24 21:06:28.630575,2025-04-24 21:06:29.144106,0 days 00:00:00.513531,98.15300860139239,0.06650118101245288,0.02301789059793878,rbf,TPESampler,COMPLETE
458,0.30222289528784063,2025-04-24 21:06:29.322290,2025-04-24 21:06:29.850233,0 days 00:00:00.527943,99.47873626941302,0.04402002059818276,0.005172129108272014,rbf,TPESampler,COMPLETE
459,0.3082135902638403,2025-04-24 21:06:30.042499,2025-04-24 21:06:30.583167,0 days 00:00:00.540668,15.462081247243512,0.12826234516891782,0.03167264935012674,rbf,TPESampler,COMPLETE
460,0.29138041006294546,2025-04-24 21:06:30.868068,2025-04-24 21:06:31.380844,0 days 00:00:00.512776,88.54188224335219,0.06439530186325525,0.01636039420772128,rbf,TPESampler,COMPLETE
461,0.30073905983971644,2025-04-24 21:06:31.556770,2025-04-24 21:06:32.065136,0 days 00:00:00.508366,94.71291828669277,0.10662227839127596,0.042374070016899794,rbf,TPESampler,COMPLETE
462,0.38073875735146573,2025-04-24 21:06:32.241900,2025-04-24 21:06:32.729789,0 days 00:00:00.487889,14.597818810285098,0.03324167224281792,0.007825600944328987,rbf,TPESampler,COMPLETE
463,0.2919424976790604,2025-04-24 21:06:32.907879,2025-04-24 21:06:33.402915,0 days 00:00:00.495036,22.461104363630785,0.044060284797072705,0.05162985664624352,rbf,TPESampler,COMPLETE
464,0.3037186690030216,2025-04-24 21:06:33.587161,2025-04-24 21:06:34.116513,0 days 00:00:00.529352,96.15981996221701,0.059436932398960855,0.044648752893835575,rbf,TPESampler,COMPLETE
465,0.690286402905242,2025-04-24 21:06:34.306129,2025-04-24 21:06:34.927702,0 days 00:00:00.621573,1.2838121022585898,0.001800995102793815,0.0014257608265970908,rbf,TPESampler,COMPLETE
466,0.3373263370566446,2025-04-24 21:06:35.129803,2025-04-24 21:06:35.664330,0 days 00:00:00.534527,99.78788000548792,0.15620801878126145,0.0020202851873209727,rbf,TPESampler,COMPLETE
467,0.30566281686702246,2025-04-24 21:06:35.864606,2025-04-24 21:06:36.389837,0 days 00:00:00.525231,19.040956811486886,0.03702702162831086,0.016806641440855974,rbf,TPESampler,COMPLETE
468,0.2919775405460288,2025-04-24 21:06:36.572084,2025-04-24 21:06:37.076304,0 days 00:00:00.504220,93.66599688738027,0.07507178896326445,0.007390474604067776,rbf,TPESampler,COMPLETE
469,0.284468287504143,2025-04-24 21:06:37.256608,2025-04-24 21:06:37.786010,0 days 00:00:00.529402,92.02068834090842,0.03669481746958041,0.019825954491318326,rbf,TPESampler,COMPLETE
470,0.2943926098845436,2025-04-24 21:06:37.970835,2025-04-24 21:06:38.485350,0 days 00:00:00.514515,21.20479831527807,0.04080469468629375,0.11765585700455304,rbf,TPESampler,COMPLETE
471,0.3504558830128439,2025-04-24 21:06:38.670217,2025-04-24 21:06:39.151298,0 days 00:00:00.481081,16.03242383234712,0.01542310257415421,0.010847353086721263,rbf,TPESampler,COMPLETE
472,0.28847500580028496,2025-04-24 21:06:39.333479,2025-04-24 21:06:39.870384,0 days 00:00:00.536905,99.5292823261887,0.026608970824588435,0.01617304715224869,rbf,TPESampler,COMPLETE
473,0.3107763538964807,2025-04-24 21:06:40.057221,2025-04-24 21:06:40.594826,0 days 00:00:00.537605,15.525755148307669,0.030055921553843186,0.027470353852317744,rbf,TPESampler,COMPLETE
474,0.3046957196538157,2025-04-24 21:06:40.771679,2025-04-24 21:06:41.278875,0 days 00:00:00.507196,97.90997087494645,0.05938003505877709,0.05793000410107394,rbf,TPESampler,COMPLETE
475,0.28772750923558627,2025-04-24 21:06:41.451427,2025-04-24 21:06:42.014730,0 days 00:00:00.563303,95.30072335467071,0.027586898397995063,0.017328139944281642,rbf,TPESampler,COMPLETE
476,0.28590405871597385,2025-04-24 21:06:42.190272,2025-04-24 21:06:42.735661,0 days 00:00:00.545389,91.18619561171668,0.03439816517137927,0.01899694011681633,rbf,TPESampler,COMPLETE
477,0.3043336392145296,2025-04-24 21:06:42.912688,2025-04-24 21:06:43.433991,0 days 00:00:00.521303,67.8392940344131,0.027667835053742457,0.06847765594230572,rbf,TPESampler,COMPLETE
478,0.2876530160014352,2025-04-24 21:06:43.619278,2025-04-24 21:06:44.148328,0 days 00:00:00.529050,28.797052446451723,0.026712723322351858,0.04818217276830492,rbf,TPESampler,COMPLETE
479,0.3044119785681472,2025-04-24 21:06:44.366886,2025-04-24 21:06:44.925400,0 days 00:00:00.558514,86.23303924625844,0.030746801170126476,0.0915792993690481,rbf,TPESampler,COMPLETE
480,0.3930202866395433,2025-04-24 21:06:45.104217,2025-04-24 21:06:45.648389,0 days 00:00:00.544172,13.94743770492892,0.026413798393320486,0.007419042284162999,rbf,TPESampler,COMPLETE
481,0.3598847758080563,2025-04-24 21:06:45.839460,2025-04-24 21:06:56.747411,0 days 00:00:10.907951,94.77931702364108,0.07714117300584936,0.10944365750461592,linear,TPESampler,COMPLETE
482,0.3220694339488435,2025-04-24 21:06:56.921649,2025-04-24 21:06:57.421890,0 days 00:00:00.500241,13.542000122201426,0.07791053662374524,0.013449118570151249,rbf,TPESampler,COMPLETE
483,4.516406310660286,2025-04-24 21:06:57.616659,2025-04-24 21:06:58.085760,0 days 00:00:00.469101,0.5548663954509981,0.03319687412880654,0.8269262968892322,sigmoid,TPESampler,COMPLETE
484,0.29524784511385405,2025-04-24 21:06:58.294556,2025-04-24 21:06:58.844930,0 days 00:00:00.550374,90.03179728291374,0.022150083470550374,0.014253954954216554,rbf,TPESampler,COMPLETE
485,0.30841987667407256,2025-04-24 21:06:59.028673,2025-04-24 21:06:59.620280,0 days 00:00:00.591607,97.47006696108964,0.016282146410432952,0.0637153145599868,rbf,TPESampler,COMPLETE
486,0.9997455893691222,2025-04-24 21:06:59.803765,2025-04-24 21:07:00.305685,0 days 00:00:00.501920,98.15331551718577,0.001158366152125504,0.00010248909991489277,poly,TPESampler,COMPLETE
487,0.28860205891240454,2025-04-24 21:07:00.495419,2025-04-24 21:07:01.130969,0 days 00:00:00.635550,88.16467540982418,0.1235842475802137,0.01851924958923178,rbf,TPESampler,COMPLETE
488,0.389755624243042,2025-04-24 21:07:01.341279,2025-04-24 21:07:01.828276,0 days 00:00:00.486997,19.650411390857297,0.007730580536363358,0.005489659634160938,rbf,TPESampler,COMPLETE
489,0.970224845431058,2025-04-24 21:07:01.994933,2025-04-24 21:07:02.469183,0 days 00:00:00.474250,0.0031822705947294775,0.17199440418759496,0.006628308794095019,rbf,TPESampler,COMPLETE
490,112.80050082830326,2025-04-24 21:07:02.648148,2025-04-24 21:07:03.167132,0 days 00:00:00.518984,71.02505412155068,0.03983300180114715,0.010918799528428091,sigmoid,TPESampler,COMPLETE
491,0.30455327192687276,2025-04-24 21:07:03.349826,2025-04-24 21:07:03.861835,0 days 00:00:00.512009,92.68633022750673,0.042729546681145876,0.0507952930109661,rbf,TPESampler,COMPLETE
492,0.8862914370095217,2025-04-24 21:07:04.041319,2025-04-24 21:07:04.528891,0 days 00:00:00.487572,0.6128010430969563,0.20891300310471578,0.00012453937933288515,rbf,TPESampler,COMPLETE
493,636.5122037134535,2025-04-24 21:07:04.701189,2025-04-24 21:07:05.187720,0 days 00:00:00.486531,73.75549120688892,0.03146566323088027,0.05908053371051994,sigmoid,TPESampler,COMPLETE
494,0.980632566033279,2025-04-24 21:07:05.369761,2025-04-24 21:07:05.872866,0 days 00:00:00.503105,0.0025444876783410407,0.006041240076122123,0.006173971227678146,rbf,TPESampler,COMPLETE
495,0.9277025916876304,2025-04-24 21:07:06.096740,2025-04-24 21:07:07.154457,0 days 00:00:01.057717,6.594392590193123,0.017150484895303828,0.057830809283449705,poly,TPESampler,COMPLETE
496,0.2817881944607652,2025-04-24 21:07:07.403229,2025-04-24 21:07:07.962723,0 days 00:00:00.559494,96.08466608979151,0.03136243082561692,0.02473316326279394,rbf,TPESampler,COMPLETE
497,0.30676880543642476,2025-04-24 21:07:08.136500,2025-04-24 21:07:08.644904,0 days 00:00:00.508404,12.493980272999856,0.06382565163623467,0.03762339530280226,rbf,TPESampler,COMPLETE
498,0.3639320957975326,2025-04-24 21:07:08.825178,2025-04-24 21:07:13.725430,0 days 00:00:04.900252,83.37574667393166,0.025926861743247875,0.04396206481964186,linear,TPESampler,COMPLETE
499,0.30377758722692705,2025-04-24 21:07:13.910471,2025-04-24 21:07:14.457244,0 days 00:00:00.546773,94.08031923169897,0.03666815283200052,0.07028466034715918,rbf,TPESampler,COMPLETE
500,0.386983025008829,2025-04-24 21:07:14.642329,2025-04-24 21:07:15.306347,0 days 00:00:00.664018,75.43112471735431,0.5852519598849698,0.0004254793230790719,linear,TPESampler,COMPLETE
501,0.30941381106235205,2025-04-24 21:07:15.487303,2025-04-24 21:07:15.995178,0 days 00:00:00.507875,12.122395107952048,0.041254546181362504,0.026003111569940476,rbf,TPESampler,COMPLETE
502,0.29872328817213034,2025-04-24 21:07:16.181411,2025-04-24 21:07:16.713672,0 days 00:00:00.532261,27.08385579503343,0.0120235624519053,0.08103723862464816,rbf,TPESampler,COMPLETE
503,0.29821711030274156,2025-04-24 21:07:16.892663,2025-04-24 21:07:17.430252,0 days 00:00:00.537589,96.55732757509733,0.03448833392391465,0.04409168183591547,rbf,TPESampler,COMPLETE
504,0.31928666964211616,2025-04-24 21:07:17.611688,2025-04-24 21:07:18.313918,0 days 00:00:00.702230,75.48087240032189,0.037613021079925375,0.003820663620504769,rbf,TPESampler,COMPLETE
505,48.03094637909462,2025-04-24 21:07:18.486873,2025-04-24 21:07:18.980816,0 days 00:00:00.493943,15.029148533396297,0.013178085997226459,0.017679107715400454,sigmoid,TPESampler,COMPLETE
506,0.294153058190599,2025-04-24 21:07:19.159673,2025-04-24 21:07:19.819235,0 days 00:00:00.659562,93.25541283657746,0.057108114226671114,0.007220347751857604,rbf,TPESampler,COMPLETE
507,0.3095302855028713,2025-04-24 21:07:19.994536,2025-04-24 21:07:20.503478,0 days 00:00:00.508942,25.954492151790582,0.012362191760623703,0.020285326715793358,rbf,TPESampler,COMPLETE
508,0.892600367086091,2025-04-24 21:07:20.686567,2025-04-24 21:07:54.099097,0 days 00:00:33.412530,83.12228922195783,0.011094384120666344,0.07259586779660518,poly,TPESampler,COMPLETE
509,0.2918936631816253,2025-04-24 21:07:54.332905,2025-04-24 21:07:55.003603,0 days 00:00:00.670698,79.09999288479379,0.05882470320373701,0.017262752956589054,rbf,TPESampler,COMPLETE
510,0.3019360535062313,2025-04-24 21:07:55.361955,2025-04-24 21:07:56.276722,0 days 00:00:00.914767,91.88064998947138,0.0276036297637142,0.049976669474892856,rbf,TPESampler,COMPLETE
511,0.3627779008615332,2025-04-24 21:07:56.465752,2025-04-24 21:07:58.188212,0 days 00:00:01.722460,16.04739550727559,0.028052441578124226,0.009262786686785339,linear,TPESampler,COMPLETE
512,0.30506276097394236,2025-04-24 21:07:58.380928,2025-04-24 21:07:58.938729,0 days 00:00:00.557801,92.01037190628786,0.016845329646389254,0.008670457166005991,rbf,TPESampler,COMPLETE
513,0.2817063423405535,2025-04-24 21:07:59.115859,2025-04-24 21:07:59.694455,0 days 00:00:00.578596,98.2868557071727,0.02892298011059792,0.025638675311412423,rbf,TPESampler,COMPLETE
514,0.2990143796010484,2025-04-24 21:07:59.887288,2025-04-24 21:08:00.429446,0 days 00:00:00.542158,24.587917631257557,0.07672514711502136,0.03367590529928152,rbf,TPESampler,COMPLETE
515,0.284130958421548,2025-04-24 21:08:00.639559,2025-04-24 21:08:01.173886,0 days 00:00:00.534327,97.1766299438298,0.06414772428159903,0.019473930393716827,rbf,TPESampler,COMPLETE
516,0.29404382557571046,2025-04-24 21:08:01.358134,2025-04-24 21:08:01.875631,0 days 00:00:00.517497,10.522788291551212,0.02861554966417384,0.1457432610436749,rbf,TPESampler,COMPLETE
517,0.8707880392179286,2025-04-24 21:08:02.071126,2025-04-24 21:08:04.336453,0 days 00:00:02.265327,54.967175659161754,0.07345896627882441,0.10965127612941093,poly,TPESampler,COMPLETE
518,0.28316300086452384,2025-04-24 21:08:04.514272,2025-04-24 21:08:05.113253,0 days 00:00:00.598981,99.41201722138527,0.021977004626044183,0.03152921857074458,rbf,TPESampler,COMPLETE
519,0.3034526058461128,2025-04-24 21:08:05.296139,2025-04-24 21:08:05.837464,0 days 00:00:00.541325,17.237178214067924,0.055842842695372236,0.03554185260683234,rbf,TPESampler,COMPLETE
520,0.2865892782567135,2025-04-24 21:08:06.038130,2025-04-24 21:08:06.789206,0 days 00:00:00.751076,93.35301016555646,0.030469839940333594,0.036609891875273574,rbf,TPESampler,COMPLETE
521,0.3097137515721301,2025-04-24 21:08:07.209778,2025-04-24 21:08:07.729351,0 days 00:00:00.519573,16.43944726446439,0.013596872264710819,0.02478891025016623,rbf,TPESampler,COMPLETE
522,0.294187246135731,2025-04-24 21:08:07.929369,2025-04-24 21:08:08.477467,0 days 00:00:00.548098,89.0534351911116,0.0346799951664375,0.042338866469235355,rbf,TPESampler,COMPLETE
523,0.3189837599372129,2025-04-24 21:08:08.646184,2025-04-24 21:08:09.178533,0 days 00:00:00.532349,99.83410995610272,0.010315143776564254,0.12311271501919925,rbf,TPESampler,COMPLETE
524,0.9965142163393771,2025-04-24 21:08:09.365010,2025-04-24 21:08:09.835393,0 days 00:00:00.470383,0.023701396144308082,0.09468811938383702,0.00013399654656989668,sigmoid,TPESampler,COMPLETE
525,0.3230336504924809,2025-04-24 21:08:10.025154,2025-04-24 21:08:10.518948,0 days 00:00:00.493794,21.194075941870288,0.07959476885719625,0.2340210639201793,rbf,TPESampler,COMPLETE
526,0.3060128035205572,2025-04-24 21:08:10.698884,2025-04-24 21:08:11.243646,0 days 00:00:00.544762,95.90813269428236,0.014798945530173297,0.0057122986713048,rbf,TPESampler,COMPLETE
527,0.31258811049651447,2025-04-24 21:08:11.430480,2025-04-24 21:08:11.969142,0 days 00:00:00.538662,8.565159028967141,0.02290129029297788,0.027724992719094375,rbf,TPESampler,COMPLETE
528,0.3036076327507477,2025-04-24 21:08:12.146716,2025-04-24 21:08:12.643582,0 days 00:00:00.496866,16.22544462391848,0.06777021586864808,0.02326419331230705,rbf,TPESampler,COMPLETE
529,39.24846273734226,2025-04-24 21:08:12.826840,2025-04-24 21:08:13.340850,0 days 00:00:00.514010,46.98916808883696,0.13137974223263993,0.007999391865030334,sigmoid,TPESampler,COMPLETE
530,0.29236667312421016,2025-04-24 21:08:13.509265,2025-04-24 21:08:14.079802,0 days 00:00:00.570537,92.5494942291105,0.038127411120473714,0.013978703220325097,rbf,TPESampler,COMPLETE
531,0.28874344917083744,2025-04-24 21:08:14.302219,2025-04-24 21:08:14.859082,0 days 00:00:00.556863,98.4607632456065,0.011639731613268395,0.03868437818273115,rbf,TPESampler,COMPLETE
532,0.3071137257850035,2025-04-24 21:08:15.040960,2025-04-24 21:08:15.572536,0 days 00:00:00.531576,98.33872450250355,0.020325014245619995,0.06992562037713272,rbf,TPESampler,COMPLETE
533,0.37252734409942406,2025-04-24 21:08:15.771682,2025-04-24 21:08:16.307866,0 days 00:00:00.536184,13.028660196828376,0.041033358525110086,0.009451273821223145,rbf,TPESampler,COMPLETE
534,0.4742905487326085,2025-04-24 21:08:16.522655,2025-04-24 21:08:16.989450,0 days 00:00:00.466795,1.2259114289645714,0.46751879308555694,0.11172158961860623,rbf,TPESampler,COMPLETE
535,0.6748731446708817,2025-04-24 21:08:17.172743,2025-04-24 21:08:17.741354,0 days 00:00:00.568611,0.37487200577258956,0.057863485139406805,0.0067660478134364535,sigmoid,TPESampler,COMPLETE
536,0.3105242495387305,2025-04-24 21:08:18.025660,2025-04-24 21:08:18.569478,0 days 00:00:00.543818,15.265423448737241,0.018187233289080534,0.03355785771799824,rbf,TPESampler,COMPLETE
537,0.8750202575874678,2025-04-24 21:08:18.752976,2025-04-24 21:08:19.258358,0 days 00:00:00.505382,0.2733976871868959,0.0013501353011425115,0.004515441316766396,poly,TPESampler,COMPLETE
538,0.2939540919799377,2025-04-24 21:08:19.520403,2025-04-24 21:08:20.048806,0 days 00:00:00.528403,78.49151506036988,0.1724892126746897,0.11284967268299495,rbf,TPESampler,COMPLETE
539,0.28626567060312574,2025-04-24 21:08:20.260150,2025-04-24 21:08:20.856888,0 days 00:00:00.596738,98.62309500219101,0.024059734870988114,0.01882660349540251,rbf,TPESampler,COMPLETE
540,0.2824931123431894,2025-04-24 21:08:21.067263,2025-04-24 21:08:21.635578,0 days 00:00:00.568315,93.39060959425078,0.02603498205254831,0.030579722616723273,rbf,TPESampler,COMPLETE
541,0.7005432746964811,2025-04-24 21:08:21.805895,2025-04-24 21:08:22.290313,0 days 00:00:00.484418,0.0011894057741632983,0.35111797248545845,0.07135345588905717,linear,TPESampler,COMPLETE
542,0.3036328152234237,2025-04-24 21:08:22.477625,2025-04-24 21:08:22.985789,0 days 00:00:00.508164,22.531398297761186,0.04572008540718276,0.013712022546636721,rbf,TPESampler,COMPLETE
543,0.45107600332250936,2025-04-24 21:08:23.164467,2025-04-24 21:08:23.647848,0 days 00:00:00.483381,1.0390719210457258,0.039593432636133206,0.08582813141107627,rbf,TPESampler,COMPLETE
544,0.30460514960774515,2025-04-24 21:08:23.833958,2025-04-24 21:08:24.366254,0 days 00:00:00.532296,14.661174310695475,0.023401182813026625,0.04756169528748387,rbf,TPESampler,COMPLETE
545,0.2962455867144147,2025-04-24 21:08:24.548278,2025-04-24 21:08:25.061177,0 days 00:00:00.512899,50.53644431347209,0.13266378604833093,0.04596209409006189,rbf,TPESampler,COMPLETE
546,0.30328291945303737,2025-04-24 21:08:25.243056,2025-04-24 21:08:25.762780,0 days 00:00:00.519724,24.010786086235445,0.030529417419177873,0.018621697762293866,rbf,TPESampler,COMPLETE
547,0.2895784814558048,2025-04-24 21:08:25.942448,2025-04-24 21:08:26.451565,0 days 00:00:00.509117,74.48219462949339,0.10816073441331897,0.020045236036606913,rbf,TPESampler,COMPLETE
548,0.33219257627558313,2025-04-24 21:08:26.761211,2025-04-24 21:08:27.264671,0 days 00:00:00.503460,91.54174835219642,0.026328511692247224,0.26320283986635673,rbf,TPESampler,COMPLETE
549,0.3627827585023675,2025-04-24 21:08:27.454112,2025-04-24 21:08:27.928143,0 days 00:00:00.474031,94.41869016636775,0.3616137553423509,0.0116406746692788,rbf,TPESampler,COMPLETE
550,0.28169883780520033,2025-04-24 21:08:28.107761,2025-04-24 21:08:28.673681,0 days 00:00:00.565920,90.15417188614902,0.026796050918263318,0.02495058138235583,rbf,TPESampler,COMPLETE
551,2.300668100530976,2025-04-24 21:08:28.860639,2025-04-24 21:08:29.352456,0 days 00:00:00.491817,0.2246817349112113,0.0013867303564932662,0.4477735230509301,sigmoid,TPESampler,COMPLETE
