number,value,datetime_start,datetime_complete,duration,params_final_dropout,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
2240,0.04488501697778702,2025-04-26 01:30:55.839030,2025-04-26 01:31:15.708540,0 days 00:00:19.869510,0.06035677138558927,192,240,,,2,0.0013977354206222762,0.6,checkpoints/mlp_Tc_trial_2240_best_state.pt,"{'learning_rate': 0.0013977354206222762, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2241,0.04895235598087311,2025-04-26 01:31:12.931180,2025-04-26 01:31:28.226644,0 days 00:00:15.295464,0.00036433538943918004,112,304,,,2,0.003023467138550188,0.6,checkpoints/mlp_Tc_trial_2241_best_state.pt,"{'learning_rate': 0.003023467138550188, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2242,0.04246445372700691,2025-04-26 01:31:16.149685,2025-04-26 01:31:33.262323,0 days 00:00:17.112638,0.05882173015975992,240,96,,,2,0.0018662059159405035,0.6,checkpoints/mlp_Tc_trial_2242_best_state.pt,"{'learning_rate': 0.0018662059159405035, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2243,0.07704617083072662,2025-04-26 01:31:22.568201,2025-04-26 01:31:47.574694,0 days 00:00:25.006493,0.09858080100064584,64,496,368.0,224.0,4,0.0004057745027682703,0.6,checkpoints/mlp_Tc_trial_2243_best_state.pt,"{'learning_rate': 0.0004057745027682703, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2244,0.051496606320142746,2025-04-26 01:31:28.656447,2025-04-26 01:31:43.996896,0 days 00:00:15.340449,0.049082092812749556,224,320,,,2,0.005012764412437138,0.6,checkpoints/mlp_Tc_trial_2244_best_state.pt,"{'learning_rate': 0.005012764412437138, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2245,0.04377825930714607,2025-04-26 01:31:33.697079,2025-04-26 01:31:46.831131,0 days 00:00:13.134052,0.039885986965193965,112,96,,,2,0.0023569345448864513,0.6,checkpoints/mlp_Tc_trial_2245_best_state.pt,"{'learning_rate': 0.0023569345448864513, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2246,0.03879106789827347,2025-04-26 01:31:44.369142,2025-04-26 01:32:03.239490,0 days 00:00:18.870348,0.0026311854214157923,224,128,,,2,0.0024646769443837217,0.6,checkpoints/mlp_Tc_trial_2246_best_state.pt,"{'learning_rate': 0.0024646769443837217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2247,0.04703230410814285,2025-04-26 01:31:47.303199,2025-04-26 01:32:02.987679,0 days 00:00:15.684480,0.057907172321347344,176,32,,,2,0.0033997636261043408,0.6,checkpoints/mlp_Tc_trial_2247_best_state.pt,"{'learning_rate': 0.0033997636261043408, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2248,0.04544562101364136,2025-04-26 01:31:47.909184,2025-04-26 01:32:04.041920,0 days 00:00:16.132736,0.038084932664123966,208,304,,,2,0.002077784848004979,0.6,checkpoints/mlp_Tc_trial_2248_best_state.pt,"{'learning_rate': 0.002077784848004979, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2249,0.05042295530438423,2025-04-26 01:32:03.334431,2025-04-26 01:32:22.290217,0 days 00:00:18.955786,0.04503762308332036,32,112,,,2,0.0033153050728338433,0.6,checkpoints/mlp_Tc_trial_2249_best_state.pt,"{'learning_rate': 0.0033153050728338433, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2250,0.05835467204451561,2025-04-26 01:32:03.650293,2025-04-26 01:32:22.256904,0 days 00:00:18.606611,0.004461728960945233,272,368,512.0,,3,0.008236086239895654,0.6,checkpoints/mlp_Tc_trial_2250_best_state.pt,"{'learning_rate': 0.008236086239895654, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2251,0.051422130316495895,2025-04-26 01:32:04.494928,2025-04-26 01:32:16.765484,0 days 00:00:12.270556,0.04608898932606817,112,144,,,2,0.0027690829456032532,0.6,checkpoints/mlp_Tc_trial_2251_best_state.pt,"{'learning_rate': 0.0027690829456032532, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2252,0.050832681357860565,2025-04-26 01:32:17.205820,2025-04-26 01:32:34.273767,0 days 00:00:17.067947,0.00715796673405177,176,64,,,2,0.0022653251472313242,0.6,checkpoints/mlp_Tc_trial_2252_best_state.pt,"{'learning_rate': 0.0022653251472313242, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2253,0.04120837524533272,2025-04-26 01:32:22.636779,2025-04-26 01:32:35.595063,0 days 00:00:12.958284,0.0019111493295505587,176,112,,,2,0.007946660396770536,0.6,checkpoints/mlp_Tc_trial_2253_best_state.pt,"{'learning_rate': 0.007946660396770536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2254,0.05204194784164429,2025-04-26 01:32:22.689065,2025-04-26 01:32:37.179888,0 days 00:00:14.490823,0.007262929330951362,128,112,,,2,0.002963952670266918,0.6,checkpoints/mlp_Tc_trial_2254_best_state.pt,"{'learning_rate': 0.002963952670266918, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2255,0.05649596080183983,2025-04-26 01:32:34.653573,2025-04-26 01:32:47.875019,0 days 00:00:13.221446,9.391021195346669e-05,32,128,,,2,0.004624438002893592,0.6,checkpoints/mlp_Tc_trial_2255_best_state.pt,"{'learning_rate': 0.004624438002893592, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2256,0.06939397007226944,2025-04-26 01:32:36.049960,2025-04-26 01:33:04.881260,0 days 00:00:28.831300,0.05831743414206225,160,128,,,2,0.0006939332262245226,0.6,checkpoints/mlp_Tc_trial_2256_best_state.pt,"{'learning_rate': 0.0006939332262245226, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2257,0.04700729250907898,2025-04-26 01:32:37.542381,2025-04-26 01:32:53.122857,0 days 00:00:15.580476,0.002796687467745457,144,288,256.0,,3,0.0038870287033320274,0.6,checkpoints/mlp_Tc_trial_2257_best_state.pt,"{'learning_rate': 0.0038870287033320274, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2258,0.05687917023897171,2025-04-26 01:32:48.385899,2025-04-26 01:33:05.989631,0 days 00:00:17.603732,0.06454868509747735,80,112,416.0,,3,0.0027961978250237124,0.6,checkpoints/mlp_Tc_trial_2258_best_state.pt,"{'learning_rate': 0.0027961978250237124, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2259,0.046611934900283813,2025-04-26 01:32:53.550240,2025-04-26 01:33:12.526113,0 days 00:00:18.975873,0.01451729779041854,256,368,,,2,0.0028009243215067134,0.6,checkpoints/mlp_Tc_trial_2259_best_state.pt,"{'learning_rate': 0.0028009243215067134, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2260,0.05193161591887474,2025-04-26 01:33:05.231744,2025-04-26 01:33:19.985068,0 days 00:00:14.753324,0.0005920778622481295,144,64,128.0,,3,0.004692483766891217,0.6,checkpoints/mlp_Tc_trial_2260_best_state.pt,"{'learning_rate': 0.004692483766891217, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2261,0.05121372640132904,2025-04-26 01:33:06.322142,2025-04-26 01:33:17.251141,0 days 00:00:10.928999,0.04635255498187482,112,32,32.0,,3,0.005433935669709608,0.6,checkpoints/mlp_Tc_trial_2261_best_state.pt,"{'learning_rate': 0.005433935669709608, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2262,0.05692792683839798,2025-04-26 01:33:12.888578,2025-04-26 01:34:02.304128,0 days 00:00:49.415550,0.05896312766360673,80,32,,,2,0.0007382242029625194,0.6,checkpoints/mlp_Tc_trial_2262_best_state.pt,"{'learning_rate': 0.0007382242029625194, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2263,0.049893829971551895,2025-04-26 01:33:17.616201,2025-04-26 01:33:30.878749,0 days 00:00:13.262548,0.04282291593581948,80,224,,,2,0.004770300155767795,0.6,checkpoints/mlp_Tc_trial_2263_best_state.pt,"{'learning_rate': 0.004770300155767795, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2264,0.051548201590776443,2025-04-26 01:33:20.407200,2025-04-26 01:33:42.099929,0 days 00:00:21.692729,0.05142870169015068,240,176,,,2,0.0010154819125436758,0.6,checkpoints/mlp_Tc_trial_2264_best_state.pt,"{'learning_rate': 0.0010154819125436758, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2265,0.04124315083026886,2025-04-26 01:33:31.238810,2025-04-26 01:33:50.326456,0 days 00:00:19.087646,0.004498126644252037,48,32,,,2,0.0034841216791515364,0.6,checkpoints/mlp_Tc_trial_2265_best_state.pt,"{'learning_rate': 0.0034841216791515364, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2266,0.04636580869555473,2025-04-26 01:33:42.497256,2025-04-26 01:33:58.120789,0 days 00:00:15.623533,0.01468693729285959,208,224,,,2,0.0031526993458312687,0.6,checkpoints/mlp_Tc_trial_2266_best_state.pt,"{'learning_rate': 0.0031526993458312687, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2267,0.10495148599147797,2025-04-26 01:33:50.722261,2025-04-26 01:34:25.828680,0 days 00:00:35.106419,0.13240700032434025,496,336,,,2,0.00012950485508929108,0.6,checkpoints/mlp_Tc_trial_2267_best_state.pt,"{'learning_rate': 0.00012950485508929108, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2268,0.06381084769964218,2025-04-26 01:33:58.520443,2025-04-26 01:34:28.994621,0 days 00:00:30.474178,0.04786455744406754,160,272,80.0,,3,0.0003548656996232951,0.6,checkpoints/mlp_Tc_trial_2268_best_state.pt,"{'learning_rate': 0.0003548656996232951, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2269,0.049284327775239944,2025-04-26 01:34:02.685939,2025-04-26 01:34:14.963051,0 days 00:00:12.277112,0.02619848050082676,80,288,,,2,0.009132619673142958,0.6,checkpoints/mlp_Tc_trial_2269_best_state.pt,"{'learning_rate': 0.009132619673142958, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2270,0.07349563390016556,2025-04-26 01:34:15.502267,2025-04-26 01:34:45.993204,0 days 00:00:30.490937,0.010998709697649323,240,496,416.0,32.0,4,0.0001302820532522319,0.6,checkpoints/mlp_Tc_trial_2270_best_state.pt,"{'learning_rate': 0.0001302820532522319, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2271,0.0429433174431324,2025-04-26 01:34:26.457850,2025-04-26 01:34:49.931886,0 days 00:00:23.474036,0.0005460543738694902,48,32,,,2,0.0022163699646760198,0.6,checkpoints/mlp_Tc_trial_2271_best_state.pt,"{'learning_rate': 0.0022163699646760198, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2272,0.04901242256164551,2025-04-26 01:34:29.433070,2025-04-26 01:34:46.493474,0 days 00:00:17.060404,0.0392382947826002,176,208,176.0,,3,0.0012057768854254515,0.6,checkpoints/mlp_Tc_trial_2272_best_state.pt,"{'learning_rate': 0.0012057768854254515, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2273,0.04163085296750069,2025-04-26 01:34:46.379922,2025-04-26 01:35:02.498981,0 days 00:00:16.119059,0.0003086992853986014,192,128,272.0,,3,0.0017117886186123492,0.6,checkpoints/mlp_Tc_trial_2273_best_state.pt,"{'learning_rate': 0.0017117886186123492, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2274,0.04564065858721733,2025-04-26 01:34:47.044266,2025-04-26 01:35:00.119655,0 days 00:00:13.075389,0.07805227786552385,112,112,,,2,0.005894353292736656,0.6,checkpoints/mlp_Tc_trial_2274_best_state.pt,"{'learning_rate': 0.005894353292736656, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2275,0.04408792406320572,2025-04-26 01:34:50.334363,2025-04-26 01:35:05.609234,0 days 00:00:15.274871,0.009113916885249367,96,336,,,2,0.0031371483129639106,0.6,checkpoints/mlp_Tc_trial_2275_best_state.pt,"{'learning_rate': 0.0031371483129639106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2276,0.044902149587869644,2025-04-26 01:35:00.464041,2025-04-26 01:35:17.970906,0 days 00:00:17.506865,0.0007847504021123233,144,96,,,2,0.00342263701786352,0.6,checkpoints/mlp_Tc_trial_2276_best_state.pt,"{'learning_rate': 0.00342263701786352, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2277,0.05712757632136345,2025-04-26 01:35:03.010413,2025-04-26 01:35:14.041833,0 days 00:00:11.031420,0.06743107866021451,32,112,320.0,,3,0.004939299693398402,0.6,checkpoints/mlp_Tc_trial_2277_best_state.pt,"{'learning_rate': 0.004939299693398402, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2278,0.04915834963321686,2025-04-26 01:35:06.052564,2025-04-26 01:35:21.738358,0 days 00:00:15.685794,0.05665613241271131,240,240,464.0,,3,0.003455301972062277,0.6,checkpoints/mlp_Tc_trial_2278_best_state.pt,"{'learning_rate': 0.003455301972062277, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2279,0.06370566785335541,2025-04-26 01:35:14.437405,2025-04-26 01:35:28.810373,0 days 00:00:14.372968,0.11272437520794226,144,160,32.0,512.0,4,0.0029053842775266627,0.6,checkpoints/mlp_Tc_trial_2279_best_state.pt,"{'learning_rate': 0.0029053842775266627, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2280,0.048065874725580215,2025-04-26 01:35:18.295318,2025-04-26 01:35:42.087465,0 days 00:00:23.792147,0.0029532749853437745,224,272,,,2,0.0011140011374762867,0.6,checkpoints/mlp_Tc_trial_2280_best_state.pt,"{'learning_rate': 0.0011140011374762867, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2281,0.04584227129817009,2025-04-26 01:35:22.155808,2025-04-26 01:35:37.593968,0 days 00:00:15.438160,0.07325614340982871,112,32,,,2,0.0037680461639261675,0.6,checkpoints/mlp_Tc_trial_2281_best_state.pt,"{'learning_rate': 0.0037680461639261675, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2282,0.0468047633767128,2025-04-26 01:35:29.233497,2025-04-26 01:35:41.946273,0 days 00:00:12.712776,0.05002588826031211,96,64,,,2,0.006850272691520141,0.6,checkpoints/mlp_Tc_trial_2282_best_state.pt,"{'learning_rate': 0.006850272691520141, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2283,0.04663560912013054,2025-04-26 01:35:38.025181,2025-04-26 01:35:52.305457,0 days 00:00:14.280276,0.07124721512329857,64,80,,,2,0.009647004630359229,0.6,checkpoints/mlp_Tc_trial_2283_best_state.pt,"{'learning_rate': 0.009647004630359229, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2284,0.0532580129802227,2025-04-26 01:35:42.399290,2025-04-26 01:35:52.023191,0 days 00:00:09.623901,0.002578243205054519,112,176,,,2,0.006021486697348703,0.6,checkpoints/mlp_Tc_trial_2284_best_state.pt,"{'learning_rate': 0.006021486697348703, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2285,0.0628344789147377,2025-04-26 01:35:42.476810,2025-04-26 01:35:52.333453,0 days 00:00:09.856643,0.0016163621707633276,32,192,208.0,,3,0.009633584902205006,0.6,checkpoints/mlp_Tc_trial_2285_best_state.pt,"{'learning_rate': 0.009633584902205006, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2286,0.04864320158958435,2025-04-26 01:35:52.410860,2025-04-26 01:36:22.174033,0 days 00:00:29.763173,0.0027470194200338977,144,160,,,2,0.0009775016361809336,0.6,checkpoints/mlp_Tc_trial_2286_best_state.pt,"{'learning_rate': 0.0009775016361809336, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2287,0.044568900018930435,2025-04-26 01:35:52.664447,2025-04-26 01:36:04.501326,0 days 00:00:11.836879,0.12983701906453263,176,352,,,2,0.003648319904151239,0.6,checkpoints/mlp_Tc_trial_2287_best_state.pt,"{'learning_rate': 0.003648319904151239, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2288,0.05179382860660553,2025-04-26 01:35:52.723285,2025-04-26 01:36:05.521559,0 days 00:00:12.798274,0.038114782175624695,64,144,128.0,96.0,4,0.007089092504208908,0.6,checkpoints/mlp_Tc_trial_2288_best_state.pt,"{'learning_rate': 0.007089092504208908, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2289,0.05621907860040665,2025-04-26 01:36:04.871114,2025-04-26 01:36:13.644103,0 days 00:00:08.772989,1.9971241405807375e-06,112,208,,,2,0.008994295095322409,0.6,checkpoints/mlp_Tc_trial_2289_best_state.pt,"{'learning_rate': 0.008994295095322409, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2290,0.05776504799723625,2025-04-26 01:36:05.944989,2025-04-26 01:36:23.253560,0 days 00:00:17.308571,0.0024101511688699386,112,48,,,2,0.003065425896651355,0.6,checkpoints/mlp_Tc_trial_2290_best_state.pt,"{'learning_rate': 0.003065425896651355, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2291,0.043244410306215286,2025-04-26 01:36:14.029456,2025-04-26 01:36:39.126219,0 days 00:00:25.096763,8.195701920675307e-05,176,320,,,2,0.0015740254919824066,0.6,checkpoints/mlp_Tc_trial_2291_best_state.pt,"{'learning_rate': 0.0015740254919824066, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2292,0.04775800555944443,2025-04-26 01:36:22.563745,2025-04-26 01:36:30.140041,0 days 00:00:07.576296,0.032336761904449056,112,112,,,2,0.008617231415589205,0.6,checkpoints/mlp_Tc_trial_2292_best_state.pt,"{'learning_rate': 0.008617231415589205, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2293,0.05278605967760086,2025-04-26 01:36:23.608605,2025-04-26 01:36:37.335958,0 days 00:00:13.727353,0.04553418418898836,160,48,384.0,,3,0.0020570915637664593,0.6,checkpoints/mlp_Tc_trial_2293_best_state.pt,"{'learning_rate': 0.0020570915637664593, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2294,0.05025770515203476,2025-04-26 01:36:30.515735,2025-04-26 01:36:44.776162,0 days 00:00:14.260427,0.0813439418199831,32,112,,,2,0.004206844014102206,0.6,checkpoints/mlp_Tc_trial_2294_best_state.pt,"{'learning_rate': 0.004206844014102206, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2295,0.06527234613895416,2025-04-26 01:36:37.735762,2025-04-26 01:36:51.511088,0 days 00:00:13.775326,0.07726998217603409,96,32,512.0,320.0,4,0.0034030268680997227,0.6,checkpoints/mlp_Tc_trial_2295_best_state.pt,"{'learning_rate': 0.0034030268680997227, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2296,0.04390150308609009,2025-04-26 01:36:39.528683,2025-04-26 01:37:04.704797,0 days 00:00:25.176114,0.06758960446009017,80,32,,,2,0.004061542020698053,0.6,checkpoints/mlp_Tc_trial_2296_best_state.pt,"{'learning_rate': 0.004061542020698053, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2297,0.03842687979340553,2025-04-26 01:36:45.134428,2025-04-26 01:37:12.713940,0 days 00:00:27.579512,0.0028072838102220395,192,144,,,2,0.0012176702213606456,0.6,checkpoints/mlp_Tc_trial_2297_best_state.pt,"{'learning_rate': 0.0012176702213606456, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2298,0.054923754185438156,2025-04-26 01:36:52.020568,2025-04-26 01:37:04.908482,0 days 00:00:12.887914,0.0021555342905451042,144,112,,,2,0.003004779821605849,0.6,checkpoints/mlp_Tc_trial_2298_best_state.pt,"{'learning_rate': 0.003004779821605849, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2299,0.04960358515381813,2025-04-26 01:37:05.068701,2025-04-26 01:37:29.403070,0 days 00:00:24.334369,0.0026919420480437106,240,304,,,2,0.008250422496483641,0.6,checkpoints/mlp_Tc_trial_2299_best_state.pt,"{'learning_rate': 0.008250422496483641, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2300,0.04287168011069298,2025-04-26 01:37:05.291785,2025-04-26 01:37:38.862211,0 days 00:00:33.570426,0.004653310984668441,272,176,,,2,0.0005895217413541541,0.6,checkpoints/mlp_Tc_trial_2300_best_state.pt,"{'learning_rate': 0.0005895217413541541, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2301,0.059654027223587036,2025-04-26 01:37:13.118373,2025-04-26 01:37:36.120764,0 days 00:00:23.002391,0.1745945645503657,480,112,80.0,,3,0.0004737658653066845,0.6,checkpoints/mlp_Tc_trial_2301_best_state.pt,"{'learning_rate': 0.0004737658653066845, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2302,0.048920925706624985,2025-04-26 01:37:29.777907,2025-04-26 01:38:09.101700,0 days 00:00:39.323793,0.0056969557079682865,32,32,,,2,0.0010418976251133636,0.6,checkpoints/mlp_Tc_trial_2302_best_state.pt,"{'learning_rate': 0.0010418976251133636, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2303,0.044590096920728683,2025-04-26 01:37:36.569287,2025-04-26 01:37:53.016121,0 days 00:00:16.446834,0.0010844912031284387,80,32,,,2,0.0048378528071256945,0.6,checkpoints/mlp_Tc_trial_2303_best_state.pt,"{'learning_rate': 0.0048378528071256945, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2304,0.05014137178659439,2025-04-26 01:37:39.459560,2025-04-26 01:37:55.926364,0 days 00:00:16.466804,0.0595342398917936,336,112,336.0,,3,0.004244853292924894,0.6,checkpoints/mlp_Tc_trial_2304_best_state.pt,"{'learning_rate': 0.004244853292924894, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2305,0.03785276785492897,2025-04-26 01:37:53.516675,2025-04-26 01:38:21.652204,0 days 00:00:28.135529,0.006317124980493292,144,32,,,2,0.002040881956251502,0.6,checkpoints/mlp_Tc_trial_2305_best_state.pt,"{'learning_rate': 0.002040881956251502, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2306,0.04466905817389488,2025-04-26 01:37:56.341679,2025-04-26 01:38:07.773852,0 days 00:00:11.432173,0.039499741410678996,64,160,,,2,0.007959176566081205,0.6,checkpoints/mlp_Tc_trial_2306_best_state.pt,"{'learning_rate': 0.007959176566081205, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2307,0.04336684197187424,2025-04-26 01:38:08.203987,2025-04-26 01:38:25.800356,0 days 00:00:17.596369,0.046581810183672495,256,208,,,2,0.001551618556020227,0.6,checkpoints/mlp_Tc_trial_2307_best_state.pt,"{'learning_rate': 0.001551618556020227, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2308,0.043000735342502594,2025-04-26 01:38:09.500212,2025-04-26 01:38:28.990372,0 days 00:00:19.490160,0.0016253443490987158,272,304,,,2,0.0021794348275839246,0.6,checkpoints/mlp_Tc_trial_2308_best_state.pt,"{'learning_rate': 0.0021794348275839246, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2309,0.23508234322071075,2025-04-26 01:38:22.030141,2025-04-26 01:38:55.777243,0 days 00:00:33.747102,0.20683267942015854,80,464,128.0,384.0,4,0.00010804407777897738,0.6,checkpoints/mlp_Tc_trial_2309_best_state.pt,"{'learning_rate': 0.00010804407777897738, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2310,0.049475524574518204,2025-04-26 01:38:26.211561,2025-04-26 01:38:41.741120,0 days 00:00:15.529559,0.0017451890626847644,144,224,432.0,,3,0.0022277848760847694,0.6,checkpoints/mlp_Tc_trial_2310_best_state.pt,"{'learning_rate': 0.0022277848760847694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2311,0.04498106241226196,2025-04-26 01:38:29.423473,2025-04-26 01:38:58.037965,0 days 00:00:28.614492,0.0020420903773412705,224,128,,,2,0.0012213811940255978,0.6,checkpoints/mlp_Tc_trial_2311_best_state.pt,"{'learning_rate': 0.0012213811940255978, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2312,0.048469994217157364,2025-04-26 01:38:42.125054,2025-04-26 01:38:53.839788,0 days 00:00:11.714734,0.05341282233534523,32,32,,,2,0.009923143974206712,0.6,checkpoints/mlp_Tc_trial_2312_best_state.pt,"{'learning_rate': 0.009923143974206712, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2313,0.0315798819065094,2025-04-26 01:38:54.208284,2025-04-26 01:39:09.004690,0 days 00:00:14.796406,0.0012047962705740121,128,288,,,2,0.0037975117294752536,0.6,checkpoints/mlp_Tc_trial_2313_best_state.pt,"{'learning_rate': 0.0037975117294752536, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2314,0.048758476972579956,2025-04-26 01:38:56.147593,2025-04-26 01:39:09.469175,0 days 00:00:13.321582,0.0036115390694889463,176,256,,,2,0.004578905577295579,0.6,checkpoints/mlp_Tc_trial_2314_best_state.pt,"{'learning_rate': 0.004578905577295579, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2315,0.04953410103917122,2025-04-26 01:38:58.426191,2025-04-26 01:39:10.772689,0 days 00:00:12.346498,0.18466948115103846,96,432,,,2,0.005840691522219018,0.6,checkpoints/mlp_Tc_trial_2315_best_state.pt,"{'learning_rate': 0.005840691522219018, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2316,0.050076089799404144,2025-04-26 01:39:09.396249,2025-04-26 01:39:24.650801,0 days 00:00:15.254552,0.0030981722487053295,208,352,,,2,0.002316798766650004,0.6,checkpoints/mlp_Tc_trial_2316_best_state.pt,"{'learning_rate': 0.002316798766650004, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2317,0.05636102333664894,2025-04-26 01:39:10.001788,2025-04-26 01:39:25.237178,0 days 00:00:15.235390,0.016882665679366724,160,336,,,2,0.005073197806338531,0.6,checkpoints/mlp_Tc_trial_2317_best_state.pt,"{'learning_rate': 0.005073197806338531, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2318,0.04842682182788849,2025-04-26 01:39:11.111202,2025-04-26 01:39:26.590915,0 days 00:00:15.479713,0.008041762310682252,144,384,,,2,0.004070059906143762,0.6,checkpoints/mlp_Tc_trial_2318_best_state.pt,"{'learning_rate': 0.004070059906143762, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2319,0.057014163583517075,2025-04-26 01:39:24.986488,2025-04-26 01:39:58.763475,0 days 00:00:33.776987,0.00015838479221553375,96,80,240.0,,3,0.0005328704430959549,0.6,checkpoints/mlp_Tc_trial_2319_best_state.pt,"{'learning_rate': 0.0005328704430959549, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2320,0.04732057452201843,2025-04-26 01:39:25.702304,2025-04-26 01:39:40.988157,0 days 00:00:15.285853,0.05813678687955366,64,96,,,2,0.0024204879909077155,0.6,checkpoints/mlp_Tc_trial_2320_best_state.pt,"{'learning_rate': 0.0024204879909077155, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2321,0.054319560527801514,2025-04-26 01:39:27.015760,2025-04-26 01:39:44.701566,0 days 00:00:17.685806,0.021800016959681496,144,448,,,2,0.0019431153770130929,0.6,checkpoints/mlp_Tc_trial_2321_best_state.pt,"{'learning_rate': 0.0019431153770130929, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2322,0.04942614212632179,2025-04-26 01:39:41.426223,2025-04-26 01:40:08.503080,0 days 00:00:27.076857,0.004981032081929849,112,32,,,2,0.0016426358505351013,0.6,checkpoints/mlp_Tc_trial_2322_best_state.pt,"{'learning_rate': 0.0016426358505351013, 'lr_reduce': 0.6}",TPESampler,COMPLETE
2323,0.04918081313371658,2025-04-26 01:39:45.271221,2025-04-26 01:39:55.772102,0 days 00:00:10.500881,0.009232959136134027,192,128,80.0,,3,0.008724307647281592,0.6,checkpoints/mlp_Tc_trial_2323_best_state.pt,"{'learning_rate': 0.008724307647281592, 'lr_reduce': 0.6}",TPESampler,COMPLETE
