number,value,datetime_start,datetime_complete,duration,params_depth,params_edge_hidden_dim,params_mlp_dim_00,params_mlp_dim_01,params_mlp_dim_02,params_mlp_dim_03,params_mlp_n_layers,params_node_hidden_dim,params_rep_dropout,params_train_learning_rate,params_train_lr_reduce,user_attrs_best_state_dict_path,user_attrs_training_params,system_attrs_auto:sampler,state
1026,0.10101456195116043,2025-04-25 23:24:28.512783,2025-04-25 23:25:06.259442,0 days 00:00:37.746659,1,106,438,196.0,258.0,,3,99,0.13470479159545087,0.004521595254026852,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1026_best_state.pt,"{'learning_rate': 0.004521595254026852, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1027,0.16720470786094666,2025-04-25 23:24:33.107212,2025-04-25 23:24:59.299790,0 days 00:00:26.192578,2,90,183,397.0,160.0,,3,117,0.195971228991273,0.007211947374586113,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1027_best_state.pt,"{'learning_rate': 0.007211947374586113, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1028,0.11355427652597427,2025-04-25 23:24:35.218203,2025-04-25 23:25:16.676639,0 days 00:00:41.458436,1,93,259,,,,1,98,0.2006935569737306,0.00199064173575483,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1028_best_state.pt,"{'learning_rate': 0.00199064173575483, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1029,0.13664060831069946,2025-04-25 23:24:59.549312,2025-04-25 23:25:38.467627,0 days 00:00:38.918315,1,105,403,258.0,411.0,195.0,4,85,0.13473878483985077,0.005953074957062106,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1029_best_state.pt,"{'learning_rate': 0.005953074957062106, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1030,0.16450664401054382,2025-04-25 23:25:06.547133,2025-04-25 23:25:27.643152,0 days 00:00:21.096019,1,116,425,180.0,,,2,120,0.16445112123596684,0.0008007617341060044,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1030_best_state.pt,"{'learning_rate': 0.0008007617341060044, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1031,0.8984283804893494,2025-04-25 23:25:16.964965,2025-04-25 23:25:23.348943,0 days 00:00:06.383978,1,119,144,157.0,242.0,,3,44,0.23652779873681187,0.00017718805869769528,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1031_best_state.pt,"{'learning_rate': 0.00017718805869769528, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1032,0.11696798354387283,2025-04-25 23:25:23.591135,2025-04-25 23:26:01.958989,0 days 00:00:38.367854,1,104,419,162.0,246.0,320.0,4,106,0.10801378368970248,0.002680426395097481,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1032_best_state.pt,"{'learning_rate': 0.002680426395097481, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1033,0.1281307488679886,2025-04-25 23:25:27.980095,2025-04-25 23:26:13.476712,0 days 00:00:45.496617,1,112,304,101.0,263.0,,3,81,0.15159043141854622,0.000765560437315054,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1033_best_state.pt,"{'learning_rate': 0.000765560437315054, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1034,0.554931104183197,2025-04-25 23:25:38.792329,2025-04-25 23:25:50.646900,0 days 00:00:11.854571,1,111,482,137.0,235.0,253.0,4,90,0.14055912664756406,0.008280250738731298,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1034_best_state.pt,"{'learning_rate': 0.008280250738731298, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1035,0.15748299658298492,2025-04-25 23:25:50.923654,2025-04-25 23:26:09.811035,0 days 00:00:18.887381,1,114,471,177.0,263.0,,3,108,0.07813480752206281,0.0027577077751710834,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1035_best_state.pt,"{'learning_rate': 0.0027577077751710834, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1036,0.13106676936149597,2025-04-25 23:26:02.600441,2025-04-25 23:26:42.705684,0 days 00:00:40.105243,1,62,369,99.0,276.0,,3,113,0.10129529902385305,0.0016679694747661093,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1036_best_state.pt,"{'learning_rate': 0.0016679694747661093, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1037,0.8893412351608276,2025-04-25 23:26:10.076026,2025-04-25 23:26:17.539852,0 days 00:00:07.463826,1,99,464,509.0,214.0,,3,90,0.15824042328381444,0.0036314023051548096,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1037_best_state.pt,"{'learning_rate': 0.0036314023051548096, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1038,0.8925357460975647,2025-04-25 23:26:13.706899,2025-04-25 23:26:19.032218,0 days 00:00:05.325319,4,84,376,196.0,,,2,105,0.06438713663857946,0.00027181498939393315,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1038_best_state.pt,"{'learning_rate': 0.00027181498939393315, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1039,0.11939308792352676,2025-04-25 23:26:17.810565,2025-04-25 23:26:49.388032,0 days 00:00:31.577467,1,118,188,135.0,288.0,356.0,4,119,0.14575613615762587,0.0012271877726026533,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1039_best_state.pt,"{'learning_rate': 0.0012271877726026533, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1040,0.09537679702043533,2025-04-25 23:26:19.266449,2025-04-25 23:26:50.427010,0 days 00:00:31.160561,1,74,365,101.0,213.0,258.0,4,110,0.14488003260846696,0.0010960959224005735,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1040_best_state.pt,"{'learning_rate': 0.0010960959224005735, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1041,0.5299431681632996,2025-04-25 23:26:42.977445,2025-04-25 23:26:52.519724,0 days 00:00:09.542279,2,118,399,174.0,321.0,,3,80,0.08268759934155209,0.007630028283897747,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1041_best_state.pt,"{'learning_rate': 0.007630028283897747, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1042,0.1459381878376007,2025-04-25 23:26:49.682610,2025-04-25 23:27:27.700942,0 days 00:00:38.018332,1,97,242,134.0,282.0,254.0,4,126,0.16447008653858033,0.0008656587733915045,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1042_best_state.pt,"{'learning_rate': 0.0008656587733915045, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1043,0.889329195022583,2025-04-25 23:26:50.650262,2025-04-25 23:26:55.639649,0 days 00:00:04.989387,1,94,396,69.0,207.0,,3,107,0.12204851148482182,0.008009199609289728,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1043_best_state.pt,"{'learning_rate': 0.008009199609289728, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1044,0.6727991104125977,2025-04-25 23:26:52.767224,2025-04-25 23:27:22.040018,0 days 00:00:29.272794,2,78,378,64.0,204.0,250.0,4,109,0.1333756829521075,0.0006800887425767244,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1044_best_state.pt,"{'learning_rate': 0.0006800887425767244, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1045,0.10851756483316422,2025-04-25 23:26:55.899924,2025-04-25 23:27:30.504728,0 days 00:00:34.604804,1,75,128,105.0,224.0,,3,128,0.1020540522634395,0.0055439512085447736,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1045_best_state.pt,"{'learning_rate': 0.0055439512085447736, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1046,0.8971680402755737,2025-04-25 23:27:22.306892,2025-04-25 23:27:27.617022,0 days 00:00:05.310130,4,84,402,345.0,205.0,237.0,4,51,0.021085338521212277,0.0009417429383281888,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1046_best_state.pt,"{'learning_rate': 0.0009417429383281888, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1047,0.8889706134796143,2025-04-25 23:27:27.842895,2025-04-25 23:27:32.598581,0 days 00:00:04.755686,1,104,484,206.0,204.0,,3,97,0.0689647054448824,0.005502411721516629,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1047_best_state.pt,"{'learning_rate': 0.005502411721516629, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1048,0.6673727035522461,2025-04-25 23:27:27.927866,2025-04-25 23:27:52.311054,0 days 00:00:24.383188,2,59,439,196.0,197.0,287.0,4,94,0.18697238804092067,0.0008941657096410716,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1048_best_state.pt,"{'learning_rate': 0.0008941657096410716, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1049,0.13125869631767273,2025-04-25 23:27:30.779818,2025-04-25 23:28:12.638811,0 days 00:00:41.858993,1,118,437,128.0,238.0,,3,92,0.10024661889599135,0.0036732363632302114,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1049_best_state.pt,"{'learning_rate': 0.0036732363632302114, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1050,0.8889949917793274,2025-04-25 23:27:32.861097,2025-04-25 23:27:37.237752,0 days 00:00:04.376655,2,122,387,454.0,,,2,122,0.08690553884447003,0.001253955263120823,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1050_best_state.pt,"{'learning_rate': 0.001253955263120823, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1051,0.7154189348220825,2025-04-25 23:27:37.499963,2025-04-25 23:27:44.457701,0 days 00:00:06.957738,1,107,480,99.0,243.0,,3,95,0.13648256713571977,0.008710446103237027,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1051_best_state.pt,"{'learning_rate': 0.008710446103237027, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1052,0.8899552226066589,2025-04-25 23:27:44.820947,2025-04-25 23:27:52.188696,0 days 00:00:07.367749,3,44,76,163.0,,,2,125,0.13186143981589538,0.007947233950913127,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1052_best_state.pt,"{'learning_rate': 0.007947233950913127, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1053,0.15518374741077423,2025-04-25 23:27:52.558978,2025-04-25 23:28:22.701523,0 days 00:00:30.142545,1,83,345,380.0,169.0,200.0,4,93,0.13400270469535125,0.0007525139554864088,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1053_best_state.pt,"{'learning_rate': 0.0007525139554864088, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1054,0.15047277510166168,2025-04-25 23:27:52.631634,2025-04-25 23:28:24.196201,0 days 00:00:31.564567,1,39,244,205.0,177.0,203.0,4,122,0.2222500421240065,0.0006035870047760254,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1054_best_state.pt,"{'learning_rate': 0.0006035870047760254, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1055,0.41147682070732117,2025-04-25 23:28:12.899121,2025-04-25 23:28:38.450974,0 days 00:00:25.551853,3,90,225,98.0,254.0,279.0,4,53,0.025561335391118795,0.002562622306257535,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1055_best_state.pt,"{'learning_rate': 0.002562622306257535, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1056,0.14404256641864777,2025-04-25 23:28:22.961208,2025-04-25 23:29:01.219491,0 days 00:00:38.258283,1,126,422,151.0,253.0,273.0,4,106,0.1766700026056448,0.0008665254800403569,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1056_best_state.pt,"{'learning_rate': 0.0008665254800403569, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1057,0.8963404893875122,2025-04-25 23:28:24.522933,2025-04-25 23:28:29.245331,0 days 00:00:04.722398,1,102,505,144.0,284.0,212.0,4,52,0.024425456891867675,0.00019393544327478982,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1057_best_state.pt,"{'learning_rate': 0.00019393544327478982, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1058,0.898436963558197,2025-04-25 23:28:29.522585,2025-04-25 23:28:36.876884,0 days 00:00:07.354299,3,97,64,64.0,219.0,284.0,4,46,0.12210540828101624,0.00012506429100087277,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1058_best_state.pt,"{'learning_rate': 0.00012506429100087277, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1059,0.16131065785884857,2025-04-25 23:28:37.139619,2025-04-25 23:28:53.418201,0 days 00:00:16.278582,1,38,451,326.0,183.0,,3,89,0.1591734451074652,0.0023225038644628447,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1059_best_state.pt,"{'learning_rate': 0.0023225038644628447, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1060,0.15978045761585236,2025-04-25 23:28:38.741974,2025-04-25 23:29:15.492042,0 days 00:00:36.750068,1,81,350,212.0,295.0,308.0,4,107,0.14620592118549022,0.000758364999684471,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1060_best_state.pt,"{'learning_rate': 0.000758364999684471, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1061,0.16218993067741394,2025-04-25 23:28:53.701586,2025-04-25 23:29:17.582021,0 days 00:00:23.880435,2,111,273,123.0,254.0,,3,90,0.15020442623549424,0.002785870358324665,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1061_best_state.pt,"{'learning_rate': 0.002785870358324665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1062,0.891852080821991,2025-04-25 23:29:01.499636,2025-04-25 23:29:06.041135,0 days 00:00:04.541499,2,72,413,178.0,171.0,,3,127,0.2122803926553228,0.0016518145318019442,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1062_best_state.pt,"{'learning_rate': 0.0016518145318019442, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1063,0.11689434200525284,2025-04-25 23:29:06.306973,2025-04-25 23:29:43.313721,0 days 00:00:37.006748,1,108,492,250.0,295.0,,3,59,0.1105336066995716,0.003379467306553076,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1063_best_state.pt,"{'learning_rate': 0.003379467306553076, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1064,0.2853657603263855,2025-04-25 23:29:15.785967,2025-04-25 23:29:57.887201,0 days 00:00:42.101234,4,106,477,103.0,318.0,,3,32,0.20882484531445608,0.003243547917066694,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1064_best_state.pt,"{'learning_rate': 0.003243547917066694, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1065,0.15160349011421204,2025-04-25 23:29:17.869620,2025-04-25 23:29:32.987708,0 days 00:00:15.118088,1,119,456,174.0,230.0,,3,124,0.18981852062938862,0.00114803035557333,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1065_best_state.pt,"{'learning_rate': 0.00114803035557333, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1066,0.11030295491218567,2025-04-25 23:29:33.400054,2025-04-25 23:30:10.601626,0 days 00:00:37.201572,1,70,297,132.0,258.0,243.0,4,119,0.14495943602925102,0.00122080178235756,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1066_best_state.pt,"{'learning_rate': 0.00122080178235756, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1067,0.13957463204860687,2025-04-25 23:29:43.573657,2025-04-25 23:30:05.615316,0 days 00:00:22.041659,1,52,488,218.0,161.0,,3,112,0.2084722355466941,0.001969673326450767,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1067_best_state.pt,"{'learning_rate': 0.001969673326450767, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1068,0.6476080417633057,2025-04-25 23:29:58.156700,2025-04-25 23:30:04.156673,0 days 00:00:05.999973,1,90,463,411.0,330.0,,3,107,0.1516606954817498,0.004657753687446072,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1068_best_state.pt,"{'learning_rate': 0.004657753687446072, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1069,0.15783905982971191,2025-04-25 23:30:04.421912,2025-04-25 23:30:35.176011,0 days 00:00:30.754099,2,76,360,99.0,217.0,169.0,4,122,0.18142949295656202,0.001978744168542771,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1069_best_state.pt,"{'learning_rate': 0.001978744168542771, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1070,0.13180787861347198,2025-04-25 23:30:06.058283,2025-04-25 23:30:42.822368,0 days 00:00:36.764085,1,112,347,163.0,290.0,,3,122,0.18965943023376186,0.0011625260199324338,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1070_best_state.pt,"{'learning_rate': 0.0011625260199324338, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1071,0.8952814936637878,2025-04-25 23:30:10.867289,2025-04-25 23:30:15.566552,0 days 00:00:04.699263,4,76,84,259.0,,,2,89,0.0682017483589889,0.0001217098156049172,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1071_best_state.pt,"{'learning_rate': 0.0001217098156049172, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1072,0.10045472532510757,2025-04-25 23:30:15.818751,2025-04-25 23:30:34.506076,0 days 00:00:18.687325,1,76,203,203.0,159.0,,3,115,0.05786210676889891,0.006339751629533231,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1072_best_state.pt,"{'learning_rate': 0.006339751629533231, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1073,0.8961624503135681,2025-04-25 23:30:34.781068,2025-04-25 23:30:39.546988,0 days 00:00:04.765920,1,63,321,317.0,158.0,314.0,4,99,0.13641314620591266,0.0007616186283040463,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1073_best_state.pt,"{'learning_rate': 0.0007616186283040463, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1074,0.8887955546379089,2025-04-25 23:30:35.514822,2025-04-25 23:30:41.456653,0 days 00:00:05.941831,4,124,268,,,,1,79,0.07513010708167098,0.0022843121309341777,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1074_best_state.pt,"{'learning_rate': 0.0022843121309341777, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1075,0.8885313868522644,2025-04-25 23:30:39.810988,2025-04-25 23:30:45.437711,0 days 00:00:05.626723,2,44,473,,,,1,90,0.11489010199180773,0.00430381898095766,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1075_best_state.pt,"{'learning_rate': 0.00430381898095766, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1076,0.8917503356933594,2025-04-25 23:30:41.727258,2025-04-25 23:30:46.523816,0 days 00:00:04.796558,2,96,185,228.0,,,2,106,0.1973435594034691,0.0024665152367366497,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1076_best_state.pt,"{'learning_rate': 0.0024665152367366497, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1077,0.8915171027183533,2025-04-25 23:30:43.099489,2025-04-25 23:30:47.749813,0 days 00:00:04.650324,3,79,427,97.0,,,2,79,0.24810859993781761,0.0002423566759488683,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1077_best_state.pt,"{'learning_rate': 0.0002423566759488683, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1078,0.10546174645423889,2025-04-25 23:30:45.690274,2025-04-25 23:31:22.769682,0 days 00:00:37.079408,1,80,294,370.0,159.0,,3,91,0.10592128351002904,0.0017581122389651756,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1078_best_state.pt,"{'learning_rate': 0.0017581122389651756, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1079,0.15682069957256317,2025-04-25 23:30:46.772891,2025-04-25 23:31:05.162139,0 days 00:00:18.389248,1,86,342,132.0,150.0,245.0,4,99,0.14255314512834064,0.004767670648309916,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1079_best_state.pt,"{'learning_rate': 0.004767670648309916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1080,0.14739938080310822,2025-04-25 23:30:48.051415,2025-04-25 23:31:17.551884,0 days 00:00:29.500469,1,94,493,211.0,,,2,93,0.2487956420283473,0.0007233321144634932,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1080_best_state.pt,"{'learning_rate': 0.0007233321144634932, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1081,0.20345626771450043,2025-04-25 23:31:05.430515,2025-04-25 23:31:16.399679,0 days 00:00:10.969164,1,77,302,265.0,148.0,,3,126,0.040663691849724334,0.008863785806948792,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1081_best_state.pt,"{'learning_rate': 0.008863785806948792, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1082,0.09677775949239731,2025-04-25 23:31:16.662282,2025-04-25 23:31:36.610681,0 days 00:00:19.948399,1,74,203,163.0,156.0,,3,113,0.019325364810586,0.004991966205024033,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1082_best_state.pt,"{'learning_rate': 0.004991966205024033, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1083,0.15006813406944275,2025-04-25 23:31:17.978981,2025-04-25 23:31:34.486186,0 days 00:00:16.507205,1,104,350,90.0,144.0,183.0,4,124,0.2107515334484989,0.0007875114739727458,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1083_best_state.pt,"{'learning_rate': 0.0007875114739727458, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1084,0.8950386047363281,2025-04-25 23:31:23.058960,2025-04-25 23:31:27.608013,0 days 00:00:04.549053,2,75,340,130.0,,,2,105,0.24405265064916726,0.00029606381093127965,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1084_best_state.pt,"{'learning_rate': 0.00029606381093127965, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1085,0.6722089052200317,2025-04-25 23:31:27.881339,2025-04-25 23:31:39.891530,0 days 00:00:12.010191,2,75,199,65.0,159.0,334.0,4,116,0.04707401112261029,0.0042045192824547665,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1085_best_state.pt,"{'learning_rate': 0.0042045192824547665, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1086,0.14304904639720917,2025-04-25 23:31:34.758887,2025-04-25 23:31:57.232412,0 days 00:00:22.473525,1,73,256,194.0,124.0,274.0,4,99,0.024059794931121342,0.004492775542975916,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1086_best_state.pt,"{'learning_rate': 0.004492775542975916, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1087,0.09783196449279785,2025-04-25 23:31:36.865408,2025-04-25 23:32:11.920626,0 days 00:00:35.055218,1,71,148,219.0,167.0,,3,122,0.03007934554937215,0.001751220923365494,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1087_best_state.pt,"{'learning_rate': 0.001751220923365494, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1088,0.10351983457803726,2025-04-25 23:31:40.172842,2025-04-25 23:32:05.531775,0 days 00:00:25.358933,1,76,195,173.0,,,2,114,0.057779658510498336,0.0026006299690448263,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1088_best_state.pt,"{'learning_rate': 0.0026006299690448263, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1089,0.8880265951156616,2025-04-25 23:31:57.536687,2025-04-25 23:32:01.811668,0 days 00:00:04.274981,1,83,70,,,,1,122,0.19602245737857463,0.0008605855046849864,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1089_best_state.pt,"{'learning_rate': 0.0008605855046849864, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1090,0.14451006054878235,2025-04-25 23:32:02.068206,2025-04-25 23:32:19.571902,0 days 00:00:17.503696,1,68,70,235.0,,,2,97,0.16575048151432414,0.0033786976971067477,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1090_best_state.pt,"{'learning_rate': 0.0033786976971067477, 'lr_reduce': 0.6}",TPESampler,COMPLETE
1091,0.5193466544151306,2025-04-25 23:32:05.804492,2025-04-25 23:32:13.070786,0 days 00:00:07.266294,1,61,262,176.0,160.0,,3,97,0.05398964517625971,0.003400524517042199,0.6,/work3/arnaou/checkpoints/megnet_Omega_trial_1091_best_state.pt,"{'learning_rate': 0.003400524517042199, 'lr_reduce': 0.6}",TPESampler,COMPLETE
