number,value,datetime_start,datetime_complete,duration,params_learning_rate,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_subsample,system_attrs_auto:sampler,state
865,0.2750838047844405,2025-04-24 22:16:17.252653,2025-04-24 22:16:19.486013,0 days 00:00:02.233360,0.08884578061952117,10,sqrt,3,20,876,0.9059952439854033,TPESampler,COMPLETE
866,0.25554832382089465,2025-04-24 22:16:18.255214,2025-04-24 22:16:21.345408,0 days 00:00:03.090194,0.08896318691369991,10,sqrt,1,17,1044,0.759226659498904,TPESampler,COMPLETE
867,0.2429767685680428,2025-04-24 22:16:19.169136,2025-04-24 22:16:22.497979,0 days 00:00:03.328843,0.07227505203086809,8,sqrt,1,11,1323,0.8116884716701199,TPESampler,COMPLETE
868,0.24521356867304253,2025-04-24 22:16:19.679426,2025-04-24 22:16:22.541383,0 days 00:00:02.861957,0.07157624793766956,8,sqrt,1,16,1108,0.9716352800379154,TPESampler,COMPLETE
869,0.4612367547513024,2025-04-24 22:16:21.536924,2025-04-24 22:16:23.374760,0 days 00:00:01.837836,0.05061693734197148,4,log2,6,12,717,0.6360491687206221,TPESampler,COMPLETE
870,0.34520717380310534,2025-04-24 22:16:22.621658,2025-04-24 22:16:23.795764,0 days 00:00:01.174106,0.09600066897141549,9,sqrt,4,17,143,0.7299364546964189,TPESampler,COMPLETE
871,0.24304526406598773,2025-04-24 22:16:22.671475,2025-04-24 22:16:26.587369,0 days 00:00:03.915894,0.09688481025512365,12,sqrt,1,11,1412,0.9495151154812622,TPESampler,COMPLETE
872,0.2648165829145832,2025-04-24 22:16:23.577902,2025-04-24 22:16:26.826874,0 days 00:00:03.248972,0.05735460068075834,10,sqrt,3,9,1295,0.8291205680804606,TPESampler,COMPLETE
873,0.25943501839124644,2025-04-24 22:16:24.029550,2025-04-24 22:16:27.239059,0 days 00:00:03.209509,0.0948943535012838,10,sqrt,3,12,1229,0.9729189169348328,TPESampler,COMPLETE
874,0.2955615957035021,2025-04-24 22:16:26.783082,2025-04-24 22:16:35.766001,0 days 00:00:08.982919,0.09213514613452083,9,,1,10,1471,0.8271771469991256,TPESampler,COMPLETE
875,0.30482611664580195,2025-04-24 22:16:27.060289,2025-04-24 22:16:29.575779,0 days 00:00:02.515490,0.01287196657852564,11,sqrt,1,9,1106,0.6032192867455942,TPESampler,COMPLETE
876,0.23416415931909912,2025-04-24 22:16:27.499883,2025-04-24 22:16:30.377283,0 days 00:00:02.877400,0.09674461289145048,11,sqrt,1,15,1496,0.8155827473265066,TPESampler,COMPLETE
877,0.2597947022515375,2025-04-24 22:16:29.760131,2025-04-24 22:16:32.345970,0 days 00:00:02.585839,0.09844704137461029,9,sqrt,2,15,1359,0.8573158222061997,TPESampler,COMPLETE
878,0.47194746073807436,2025-04-24 22:16:30.569079,2025-04-24 22:16:32.070284,0 days 00:00:01.501205,0.014126021732945075,3,sqrt,6,19,608,0.8960395700862898,TPESampler,COMPLETE
879,0.25533051174530635,2025-04-24 22:16:32.304249,2025-04-24 22:16:34.707929,0 days 00:00:02.403680,0.09851520759764838,12,sqrt,3,15,1151,0.9638352010469753,TPESampler,COMPLETE
880,0.34221266848838433,2025-04-24 22:16:32.547636,2025-04-24 22:16:35.172768,0 days 00:00:02.625132,0.04134045775042872,6,sqrt,6,13,1367,0.9931740706007842,TPESampler,COMPLETE
881,0.2620575131844875,2025-04-24 22:16:34.889619,2025-04-24 22:16:36.973041,0 days 00:00:02.083422,0.08766910502811656,7,sqrt,1,17,953,0.7877751281772237,TPESampler,COMPLETE
882,0.3016455439693105,2025-04-24 22:16:35.357367,2025-04-24 22:16:38.621239,0 days 00:00:03.263872,0.037305036713472815,6,,2,15,626,0.742699140259634,TPESampler,COMPLETE
883,0.5332489093630025,2025-04-24 22:16:35.969675,2025-04-24 22:16:37.800102,0 days 00:00:01.830427,0.03302919445614488,12,log2,10,10,1015,0.6381009841418245,TPESampler,COMPLETE
884,0.24724482860825828,2025-04-24 22:16:37.160090,2025-04-24 22:16:39.632069,0 days 00:00:02.471979,0.054420077892188154,9,sqrt,1,12,1011,0.8545555105104707,TPESampler,COMPLETE
885,0.2416375935496542,2025-04-24 22:16:38.001535,2025-04-24 22:16:41.056103,0 days 00:00:03.054568,0.06486861083905282,11,sqrt,1,17,1289,0.8994014135930006,TPESampler,COMPLETE
886,0.280484002593672,2025-04-24 22:16:38.816891,2025-04-24 22:16:42.321248,0 days 00:00:03.504357,0.0586079861327021,11,sqrt,4,14,1480,0.8130196744242543,TPESampler,COMPLETE
887,0.24051962310201247,2025-04-24 22:16:39.818148,2025-04-24 22:16:43.009144,0 days 00:00:03.190996,0.0528227958193212,12,sqrt,1,16,1281,0.9541809101622316,TPESampler,COMPLETE
888,0.4281636218541077,2025-04-24 22:16:41.240900,2025-04-24 22:16:43.184402,0 days 00:00:01.943502,0.011092466943673513,9,log2,2,11,679,0.9298784504149393,TPESampler,COMPLETE
889,0.24608706696690022,2025-04-24 22:16:42.551591,2025-04-24 22:16:45.210181,0 days 00:00:02.658590,0.08758327957763863,10,sqrt,1,11,1141,0.8784490463016205,TPESampler,COMPLETE
890,0.4094459755572697,2025-04-24 22:16:43.214707,2025-04-24 22:16:44.097311,0 days 00:00:00.882604,0.042370427619469464,9,sqrt,5,3,125,0.8207943422150868,TPESampler,COMPLETE
891,0.3888390542541092,2025-04-24 22:16:43.369844,2025-04-24 22:16:49.982282,0 days 00:00:06.612438,0.01782254539797339,12,,10,8,1312,0.6729633164721138,TPESampler,COMPLETE
892,0.25633475956337304,2025-04-24 22:16:44.308808,2025-04-24 22:16:46.765200,0 days 00:00:02.456392,0.08780119856327162,10,sqrt,2,20,1227,0.7931266818171685,TPESampler,COMPLETE
893,0.2352978408419277,2025-04-24 22:16:45.389423,2025-04-24 22:16:47.845986,0 days 00:00:02.456563,0.06488940971169158,9,sqrt,1,13,1239,0.8233006618806742,TPESampler,COMPLETE
894,0.3182766758954104,2025-04-24 22:16:46.947507,2025-04-24 22:16:54.650475,0 days 00:00:07.702968,0.012463195035565802,8,,5,15,1425,0.8740074308258597,TPESampler,COMPLETE
895,0.2704919995898311,2025-04-24 22:16:48.037878,2025-04-24 22:16:49.900071,0 days 00:00:01.862193,0.054688431766838234,10,sqrt,3,19,1027,0.8581286386385691,TPESampler,COMPLETE
896,0.2418200849063942,2025-04-24 22:16:50.043789,2025-04-24 22:16:52.990480,0 days 00:00:02.946691,0.08142569142778676,8,sqrt,1,19,1499,0.6492731148135871,TPESampler,COMPLETE
897,0.2576018940996928,2025-04-24 22:16:50.160344,2025-04-24 22:16:52.991634,0 days 00:00:02.831290,0.061462521977473754,11,sqrt,3,17,1339,0.8368576542488988,TPESampler,COMPLETE
898,0.2513910473940231,2025-04-24 22:16:53.118344,2025-04-24 22:16:56.433463,0 days 00:00:03.315119,0.09561554929804646,10,sqrt,1,16,1427,0.9011391041331658,TPESampler,COMPLETE
899,0.23960110572854362,2025-04-24 22:16:53.169741,2025-04-24 22:16:56.752994,0 days 00:00:03.583253,0.08437478693867467,12,sqrt,1,15,1480,0.8803816365132014,TPESampler,COMPLETE
900,0.24848433576510165,2025-04-24 22:16:54.836580,2025-04-24 22:16:58.488816,0 days 00:00:03.652236,0.08569619471182983,10,sqrt,1,20,1461,0.846122897442291,TPESampler,COMPLETE
901,0.2544453465609117,2025-04-24 22:16:56.614269,2025-04-24 22:16:59.760504,0 days 00:00:03.146235,0.05974313350491701,12,sqrt,1,19,1347,0.8133678792278771,TPESampler,COMPLETE
902,0.24846487514340948,2025-04-24 22:16:56.958761,2025-04-24 22:16:59.521718,0 days 00:00:02.562957,0.06700269166622738,10,sqrt,1,14,1013,0.9533617609343147,TPESampler,COMPLETE
903,0.3086466865080972,2025-04-24 22:16:58.686605,2025-04-24 22:17:05.668458,0 days 00:00:06.981853,0.03658062071404227,11,,5,17,1017,0.8779375385827877,TPESampler,COMPLETE
904,0.27338959863211876,2025-04-24 22:16:59.714927,2025-04-24 22:17:02.390297,0 days 00:00:02.675370,0.052139790199877405,11,sqrt,3,19,1414,0.919014086373712,TPESampler,COMPLETE
905,0.377178363438494,2025-04-24 22:16:59.996217,2025-04-24 22:17:01.160354,0 days 00:00:01.164137,0.054228808726427095,7,sqrt,7,15,389,0.9777865164653766,TPESampler,COMPLETE
906,0.2845776018243044,2025-04-24 22:17:01.351805,2025-04-24 22:17:03.413855,0 days 00:00:02.062050,0.08777411483337935,9,sqrt,3,14,1010,0.7792533445036698,TPESampler,COMPLETE
907,0.30916719002528364,2025-04-24 22:17:02.576224,2025-04-24 22:17:05.051684,0 days 00:00:02.475460,0.041921460526733345,9,log2,2,12,1425,0.9478550026088545,TPESampler,COMPLETE
908,0.22942438417118827,2025-04-24 22:17:03.618509,2025-04-24 22:17:06.608388,0 days 00:00:02.989879,0.0966931336033593,10,sqrt,1,17,1325,0.9129608978015601,TPESampler,COMPLETE
909,0.43200429340439583,2025-04-24 22:17:05.244093,2025-04-24 22:17:07.027418,0 days 00:00:01.783325,0.04628368522519221,6,sqrt,10,20,606,0.8652292248765198,TPESampler,COMPLETE
910,0.34354050588502844,2025-04-24 22:17:05.894912,2025-04-24 22:17:09.607721,0 days 00:00:03.712809,0.01873028270904014,9,,6,8,571,0.7661599951908411,TPESampler,COMPLETE
911,0.2501921057672052,2025-04-24 22:17:06.818923,2025-04-24 22:17:09.302854,0 days 00:00:02.483931,0.06817825626960809,9,sqrt,1,20,1204,0.9539758832712798,TPESampler,COMPLETE
912,0.26372672602779457,2025-04-24 22:17:07.235616,2025-04-24 22:17:09.815764,0 days 00:00:02.580148,0.09941712786704901,11,sqrt,3,18,1296,0.7947964649889062,TPESampler,COMPLETE
913,0.24897003801596027,2025-04-24 22:17:09.566734,2025-04-24 22:17:12.249438,0 days 00:00:02.682704,0.05835793021024234,11,sqrt,1,20,1244,0.9228483562503897,TPESampler,COMPLETE
914,0.24800030395187506,2025-04-24 22:17:09.905683,2025-04-24 22:17:12.988075,0 days 00:00:03.082392,0.07206530478097438,10,sqrt,1,16,1202,0.9000214177201706,TPESampler,COMPLETE
915,0.3459988249471418,2025-04-24 22:17:10.122448,2025-04-24 22:17:15.636499,0 days 00:00:05.514051,0.01143815804170887,6,,5,3,1008,0.8477694088822136,TPESampler,COMPLETE
916,0.2381387951783062,2025-04-24 22:17:12.429722,2025-04-24 22:17:15.771456,0 days 00:00:03.341734,0.09967298653944864,11,sqrt,1,17,1447,0.9612648368523062,TPESampler,COMPLETE
917,0.41541256875936866,2025-04-24 22:17:13.167252,2025-04-24 22:17:14.992269,0 days 00:00:01.825017,0.08276159506647311,10,log2,8,12,783,0.8416655799055224,TPESampler,COMPLETE
918,0.2501368098245558,2025-04-24 22:17:15.179785,2025-04-24 22:17:17.921789,0 days 00:00:02.742004,0.09719563844654057,9,sqrt,1,18,1239,0.8800685922791082,TPESampler,COMPLETE
919,0.3699297522313894,2025-04-24 22:17:15.859581,2025-04-24 22:17:17.754347,0 days 00:00:01.894766,0.05705484438820737,6,,8,9,350,0.6660406826211309,TPESampler,COMPLETE
920,0.263602016309193,2025-04-24 22:17:16.024072,2025-04-24 22:17:18.771659,0 days 00:00:02.747587,0.0932432274489239,10,sqrt,3,20,1166,0.8836715544017077,TPESampler,COMPLETE
921,0.2481219783474667,2025-04-24 22:17:17.924603,2025-04-24 22:17:20.651977,0 days 00:00:02.727374,0.097585086158717,9,sqrt,1,18,1079,0.9643010288539015,TPESampler,COMPLETE
922,0.24813008292738506,2025-04-24 22:17:18.109052,2025-04-24 22:17:21.187287,0 days 00:00:03.078235,0.06147865444871988,10,sqrt,1,16,1172,0.8378187003851323,TPESampler,COMPLETE
923,0.36593004434339976,2025-04-24 22:17:18.965473,2025-04-24 22:17:22.214095,0 days 00:00:03.248622,0.03656384045481479,6,sqrt,7,12,1468,0.7526210666994366,TPESampler,COMPLETE
924,0.23842995889712335,2025-04-24 22:17:20.910705,2025-04-24 22:17:24.030054,0 days 00:00:03.119349,0.06101351757817513,12,sqrt,1,13,1096,0.8569660960110135,TPESampler,COMPLETE
925,0.3462332144376475,2025-04-24 22:17:21.393235,2025-04-24 22:17:24.449940,0 days 00:00:03.056705,0.07380458163325761,6,log2,5,20,1421,0.8259658134902521,TPESampler,COMPLETE
926,0.2654486764201175,2025-04-24 22:17:22.415599,2025-04-24 22:17:25.219648,0 days 00:00:02.804049,0.09332775096163701,12,sqrt,2,18,994,0.8801138422458263,TPESampler,COMPLETE
927,0.39003857337744224,2025-04-24 22:17:24.227666,2025-04-24 22:17:27.926664,0 days 00:00:03.698998,0.01554778150699575,3,,5,11,884,0.9949958802989655,TPESampler,COMPLETE
928,0.39889432191867935,2025-04-24 22:17:24.686146,2025-04-24 22:17:25.762191,0 days 00:00:01.076045,0.044932339647189956,4,sqrt,1,13,268,0.6503024350028901,TPESampler,COMPLETE
929,0.2470724679602247,2025-04-24 22:17:25.404839,2025-04-24 22:17:28.225569,0 days 00:00:02.820730,0.0983957092333792,6,sqrt,1,19,1389,0.9752304869970428,TPESampler,COMPLETE
930,0.2727102193238255,2025-04-24 22:17:25.959341,2025-04-24 22:17:28.779053,0 days 00:00:02.819712,0.03236346448431211,8,sqrt,1,14,1302,0.8615694965847605,TPESampler,COMPLETE
931,0.23578667890265081,2025-04-24 22:17:28.175745,2025-04-24 22:17:30.796814,0 days 00:00:02.621069,0.0899023037044718,11,sqrt,1,15,1053,0.8594740371210542,TPESampler,COMPLETE
932,0.23715820959668235,2025-04-24 22:17:28.488446,2025-04-24 22:17:31.587919,0 days 00:00:03.099473,0.09675387186546054,11,sqrt,1,17,1253,0.9467425095446602,TPESampler,COMPLETE
933,0.28043525438399913,2025-04-24 22:17:28.993999,2025-04-24 22:17:31.914618,0 days 00:00:02.920619,0.0931112851233846,11,log2,2,14,1208,0.9177381178960261,TPESampler,COMPLETE
934,0.2337726661564618,2025-04-24 22:17:30.992814,2025-04-24 22:17:34.206225,0 days 00:00:03.213411,0.07280153344797662,11,sqrt,1,20,1227,0.8136808804992626,TPESampler,COMPLETE
935,0.2624645585112519,2025-04-24 22:17:31.855194,2025-04-24 22:17:35.233474,0 days 00:00:03.378280,0.07570893688080438,8,sqrt,2,18,1467,0.8387231824512935,TPESampler,COMPLETE
936,0.2743012777586975,2025-04-24 22:17:32.146197,2025-04-24 22:17:35.098391,0 days 00:00:02.952194,0.09950762080160888,9,sqrt,3,17,1172,0.8257167207775905,TPESampler,COMPLETE
937,0.2731268976829057,2025-04-24 22:17:34.398230,2025-04-24 22:17:37.776083,0 days 00:00:03.377853,0.06275300955603755,12,sqrt,3,17,1380,0.8901627405771795,TPESampler,COMPLETE
938,0.2652774157735197,2025-04-24 22:17:35.296549,2025-04-24 22:17:37.912739,0 days 00:00:02.616190,0.09939963524369295,9,sqrt,2,13,1005,0.871765975794332,TPESampler,COMPLETE
939,0.23354633298693878,2025-04-24 22:17:35.489109,2025-04-24 22:17:38.512579,0 days 00:00:03.023470,0.09580648706751616,12,sqrt,1,17,1109,0.9101897537432394,TPESampler,COMPLETE
940,0.263184676806671,2025-04-24 22:17:37.960920,2025-04-24 22:17:40.800102,0 days 00:00:02.839182,0.09744033812259124,10,sqrt,3,18,1381,0.9639011051299187,TPESampler,COMPLETE
941,0.22744390411478632,2025-04-24 22:17:38.139656,2025-04-24 22:17:40.798693,0 days 00:00:02.659037,0.09795539165813923,10,sqrt,1,17,1212,0.8885866136922025,TPESampler,COMPLETE
942,0.2628596753394391,2025-04-24 22:17:38.736972,2025-04-24 22:17:45.248180,0 days 00:00:06.511208,0.07854869269409587,12,,1,19,988,0.7457862226933516,TPESampler,COMPLETE
943,0.28631813668915257,2025-04-24 22:17:40.974850,2025-04-24 22:17:45.556992,0 days 00:00:04.582142,0.04755125784338241,11,,3,13,832,0.6347649849378688,TPESampler,COMPLETE
944,0.2415190857426928,2025-04-24 22:17:41.034378,2025-04-24 22:17:43.073960,0 days 00:00:02.039582,0.09073559848664114,9,sqrt,1,16,1023,0.9205273178042225,TPESampler,COMPLETE
945,0.5619203929108254,2025-04-24 22:17:43.248734,2025-04-24 22:17:45.245163,0 days 00:00:01.996429,0.014249660517344505,3,log2,8,19,1426,0.6239766336135969,TPESampler,COMPLETE
946,0.23819017286810507,2025-04-24 22:17:45.395763,2025-04-24 22:17:48.564812,0 days 00:00:03.169049,0.09884447715619184,11,sqrt,1,14,1263,0.898350379121031,TPESampler,COMPLETE
947,0.2931216216112833,2025-04-24 22:17:45.453385,2025-04-24 22:17:48.938333,0 days 00:00:03.484948,0.0860111684424857,4,,3,7,647,0.7997034013435687,TPESampler,COMPLETE
948,0.248400544190131,2025-04-24 22:17:45.924712,2025-04-24 22:17:49.545868,0 days 00:00:03.621156,0.08726290264308997,9,sqrt,1,18,1461,0.9139126147257478,TPESampler,COMPLETE
949,0.4511835402985623,2025-04-24 22:17:48.994927,2025-04-24 22:17:51.032941,0 days 00:00:02.038014,0.05694946645943326,6,log2,9,4,880,0.9868888555229857,TPESampler,COMPLETE
950,0.37943318899262135,2025-04-24 22:17:49.263287,2025-04-24 22:17:51.173646,0 days 00:00:01.910359,0.025296707849249814,10,,5,12,134,0.6141103066093239,TPESampler,COMPLETE
951,0.25005906044605336,2025-04-24 22:17:49.893712,2025-04-24 22:17:52.675486,0 days 00:00:02.781774,0.09841763902990186,9,sqrt,1,18,1124,0.865833304728179,TPESampler,COMPLETE
952,0.25435214031696546,2025-04-24 22:17:51.291685,2025-04-24 22:17:54.940505,0 days 00:00:03.648820,0.07351409937788633,10,sqrt,1,17,1244,0.8604482552992629,TPESampler,COMPLETE
953,0.27684716931747555,2025-04-24 22:17:51.553441,2025-04-24 22:17:55.215948,0 days 00:00:03.662507,0.08572181302881167,8,sqrt,2,16,1223,0.8976853744686831,TPESampler,COMPLETE
954,0.2487979942544467,2025-04-24 22:17:53.035157,2025-04-24 22:17:56.811178,0 days 00:00:03.776021,0.060207959612525126,8,sqrt,1,16,1400,0.7889804467012189,TPESampler,COMPLETE
955,0.2317060436713035,2025-04-24 22:17:55.148130,2025-04-24 22:17:58.168323,0 days 00:00:03.020193,0.09929949561866923,11,sqrt,1,16,1240,0.8549555252389555,TPESampler,COMPLETE
956,0.36713024755279683,2025-04-24 22:17:55.500569,2025-04-24 22:17:58.303373,0 days 00:00:02.802804,0.05911552154756597,9,sqrt,8,6,1046,0.8642698223186744,TPESampler,COMPLETE
957,0.2528862985401377,2025-04-24 22:17:57.017544,2025-04-24 22:18:00.404693,0 days 00:00:03.387149,0.0965736626569143,11,sqrt,2,20,1286,0.9357102635014364,TPESampler,COMPLETE
958,0.23509312749374167,2025-04-24 22:17:58.357760,2025-04-24 22:18:01.283118,0 days 00:00:02.925358,0.09866299608384739,10,sqrt,1,15,1141,0.9754541288806259,TPESampler,COMPLETE
959,0.27435657762948057,2025-04-24 22:17:58.547334,2025-04-24 22:18:01.447056,0 days 00:00:02.899722,0.0986309010767971,10,sqrt,3,17,1246,0.9008455524929453,TPESampler,COMPLETE
960,0.6031444293709103,2025-04-24 22:18:00.637778,2025-04-24 22:18:02.050524,0 days 00:00:01.412746,0.010920307045097059,5,sqrt,8,16,357,0.6181549785710259,TPESampler,COMPLETE
961,0.2695086319896333,2025-04-24 22:18:01.535707,2025-04-24 22:18:05.258120,0 days 00:00:03.722413,0.09976801336867615,10,sqrt,3,20,1485,0.852314808883876,TPESampler,COMPLETE
962,0.24900501986197424,2025-04-24 22:18:01.668285,2025-04-24 22:18:05.029075,0 days 00:00:03.360790,0.09122454656526792,12,sqrt,1,17,1189,0.8020757630923526,TPESampler,COMPLETE
963,0.24858338840885902,2025-04-24 22:18:02.313103,2025-04-24 22:18:05.005420,0 days 00:00:02.692317,0.059338231070299216,10,sqrt,1,19,929,0.8623147024246058,TPESampler,COMPLETE
964,0.26605088411262157,2025-04-24 22:18:05.160309,2025-04-24 22:18:08.341123,0 days 00:00:03.180814,0.09621199418324684,11,sqrt,3,17,1224,0.846322411583982,TPESampler,COMPLETE
965,0.26313688623480996,2025-04-24 22:18:05.209807,2025-04-24 22:18:08.652426,0 days 00:00:03.442619,0.09838974422379487,9,sqrt,1,19,1231,0.8311829500572985,TPESampler,COMPLETE
966,0.24462946387458862,2025-04-24 22:18:05.514194,2025-04-24 22:18:09.341798,0 days 00:00:03.827604,0.09843722998585411,11,sqrt,1,19,1459,0.8393035247547834,TPESampler,COMPLETE
967,0.2796603171870662,2025-04-24 22:18:08.532138,2025-04-24 22:18:11.679827,0 days 00:00:03.147689,0.0958641367549855,9,sqrt,3,15,1286,0.8837792790870083,TPESampler,COMPLETE
968,0.2456481582000224,2025-04-24 22:18:08.850874,2025-04-24 22:18:11.836412,0 days 00:00:02.985538,0.09252227921837308,9,sqrt,1,16,1160,0.8455724896752084,TPESampler,COMPLETE
969,0.24106165382438635,2025-04-24 22:18:09.509377,2025-04-24 22:18:13.086694,0 days 00:00:03.577317,0.08165768892467548,10,sqrt,1,17,1497,0.912366109355817,TPESampler,COMPLETE
970,0.25700442388108696,2025-04-24 22:18:11.881382,2025-04-24 22:18:14.534645,0 days 00:00:02.653263,0.09865509688194114,11,sqrt,2,18,1257,0.8667911892485162,TPESampler,COMPLETE
971,0.3263088478841826,2025-04-24 22:18:12.040346,2025-04-24 22:18:14.492893,0 days 00:00:02.452547,0.03759672665341898,4,,4,9,571,0.6350468439466059,TPESampler,COMPLETE
972,0.2488234052292545,2025-04-24 22:18:13.295184,2025-04-24 22:18:16.223755,0 days 00:00:02.928571,0.07184312484852194,8,sqrt,1,20,1330,0.895199482161582,TPESampler,COMPLETE
973,0.31788226868257535,2025-04-24 22:18:14.626913,2025-04-24 22:18:21.995377,0 days 00:00:07.368464,0.09557818457285862,7,,5,16,1332,0.8771379632957655,TPESampler,COMPLETE
974,0.23040419731798217,2025-04-24 22:18:14.700680,2025-04-24 22:18:17.411400,0 days 00:00:02.710720,0.0854207638616363,11,sqrt,1,17,1100,0.8409423197461315,TPESampler,COMPLETE
975,0.24034377369287208,2025-04-24 22:18:16.406764,2025-04-24 22:18:18.795236,0 days 00:00:02.388472,0.08016115358616895,11,sqrt,1,18,1135,0.917679687503447,TPESampler,COMPLETE
976,0.24415632895887698,2025-04-24 22:18:17.595185,2025-04-24 22:18:19.501280,0 days 00:00:01.906095,0.09979216886526827,11,sqrt,1,19,823,0.8150366399460491,TPESampler,COMPLETE
977,0.46574370259639636,2025-04-24 22:18:18.979808,2025-04-24 22:18:21.111331,0 days 00:00:02.131523,0.011993298130024602,3,log2,1,10,1199,0.9959587957847695,TPESampler,COMPLETE
978,0.5917885463673273,2025-04-24 22:18:19.721796,2025-04-24 22:18:20.675803,0 days 00:00:00.954007,0.01953373170098045,6,sqrt,8,4,169,0.6409088573576593,TPESampler,COMPLETE
979,0.2458098295478903,2025-04-24 22:18:20.964459,2025-04-24 22:18:23.474563,0 days 00:00:02.510104,0.08986516041418767,9,sqrt,1,14,1061,0.9008068152708728,TPESampler,COMPLETE
980,0.3591810442114544,2025-04-24 22:18:21.449931,2025-04-24 22:18:27.319279,0 days 00:00:05.869348,0.01244926730494184,5,,7,5,1428,0.7607893340589336,TPESampler,COMPLETE
981,0.24744815025310896,2025-04-24 22:18:22.176130,2025-04-24 22:18:24.812054,0 days 00:00:02.635924,0.09235888645382703,11,sqrt,1,13,1250,0.9136220528646886,TPESampler,COMPLETE
