number,value,datetime_start,datetime_complete,duration,params_C,params_epsilon,params_gamma,params_kernel,system_attrs_auto:sampler,state
124,0.2368474871298407,2025-04-24 23:06:56.367683,2025-04-24 23:06:56.896421,0 days 00:00:00.528738,6.188936557213656,0.06680029100701611,0.01609936365485775,rbf,TPESampler,COMPLETE
125,0.2545458183167487,2025-04-24 23:06:56.725630,2025-04-24 23:06:57.183363,0 days 00:00:00.457733,73.29638515085523,0.20957418714500442,0.011761165801771258,rbf,TPESampler,COMPLETE
126,0.2672919513920939,2025-04-24 23:06:57.060858,2025-04-24 23:06:57.525244,0 days 00:00:00.464386,88.37277468020345,0.24975363997407676,0.009773572238438185,rbf,TPESampler,COMPLETE
127,0.2229718779066466,2025-04-24 23:06:57.348118,2025-04-24 23:06:57.852681,0 days 00:00:00.504563,7.736237749110972,0.08153854808045818,0.021073989782205035,rbf,TPESampler,COMPLETE
128,0.21539687155614876,2025-04-24 23:06:57.692908,2025-04-24 23:06:58.270003,0 days 00:00:00.577095,24.274167996945764,0.0530562016810029,0.020572329229874377,rbf,TPESampler,COMPLETE
129,0.37388611295263613,2025-04-24 23:06:58.030177,2025-04-24 23:06:58.558839,0 days 00:00:00.528662,1.288604767355957,0.03930042107838825,0.009429408349484626,rbf,TPESampler,COMPLETE
130,0.2070246152396544,2025-04-24 23:06:58.451190,2025-04-24 23:06:59.443183,0 days 00:00:00.991993,93.46774751397746,0.016666058375917437,0.010584751377819732,rbf,TPESampler,COMPLETE
131,0.19413623519700715,2025-04-24 23:06:58.704139,2025-04-24 23:06:59.254017,0 days 00:00:00.549878,21.251120996190412,0.0584010421444567,0.01668623565750985,rbf,TPESampler,COMPLETE
132,0.19571377218348984,2025-04-24 23:06:59.414053,2025-04-24 23:07:00.046270,0 days 00:00:00.632217,28.797584383374453,0.008734992595096323,0.008409019638975378,rbf,TPESampler,COMPLETE
133,0.19939280458069328,2025-04-24 23:06:59.600057,2025-04-24 23:07:00.242427,0 days 00:00:00.642370,37.06259792569707,0.0363720670439522,0.028533429142852416,rbf,TPESampler,COMPLETE
134,0.19567048625810785,2025-04-24 23:07:00.204182,2025-04-24 23:07:01.105922,0 days 00:00:00.901740,80.89749999010441,0.019623407900876466,0.009492388409492498,rbf,TPESampler,COMPLETE
135,0.1877387726903999,2025-04-24 23:07:00.412767,2025-04-24 23:07:01.075938,0 days 00:00:00.663171,25.841406984919573,0.021752609050292866,0.01702439769850469,rbf,TPESampler,COMPLETE
