number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,system_attrs_auto:sampler,state
142,0.325098938263987,2025-04-24 21:23:31.167176,2025-04-24 21:24:11.032133,0 days 00:00:39.864957,False,absolute_error,49,sqrt,1,4,821,TPESampler,COMPLETE
143,0.7630628178599432,2025-04-24 21:23:33.099862,2025-04-24 21:23:34.373283,0 days 00:00:01.273421,False,absolute_error,13,sqrt,14,3,241,TPESampler,COMPLETE
144,0.33156036480768025,2025-04-24 21:23:34.535832,2025-04-24 21:23:57.903363,0 days 00:00:23.367531,False,absolute_error,50,sqrt,1,3,614,TPESampler,COMPLETE
145,0.4561017209552838,2025-04-24 21:23:52.298754,2025-04-24 21:23:53.321956,0 days 00:00:01.023202,True,squared_error,19,sqrt,1,6,319,TPESampler,COMPLETE
146,0.5096426664785724,2025-04-24 21:23:53.487087,2025-04-24 21:24:19.251770,0 days 00:00:25.764683,False,absolute_error,28,,13,3,655,TPESampler,COMPLETE
147,0.33382671720546453,2025-04-24 21:23:55.674553,2025-04-24 21:24:26.211071,0 days 00:00:30.536518,False,absolute_error,49,sqrt,1,6,709,TPESampler,COMPLETE
148,0.3268534830990867,2025-04-24 21:23:58.067326,2025-04-24 21:24:39.131453,0 days 00:00:41.064127,False,absolute_error,50,sqrt,1,4,902,TPESampler,COMPLETE
149,0.473974195136201,2025-04-24 21:23:59.192299,2025-04-24 21:24:27.975380,0 days 00:00:28.783081,False,absolute_error,39,,5,11,384,TPESampler,COMPLETE
150,0.42183896495717965,2025-04-24 21:24:11.188836,2025-04-24 21:24:29.056133,0 days 00:00:17.867297,False,absolute_error,49,sqrt,2,6,736,TPESampler,COMPLETE
151,0.33450757959414484,2025-04-24 21:24:19.425969,2025-04-24 21:24:52.021268,0 days 00:00:32.595299,False,absolute_error,49,sqrt,1,3,866,TPESampler,COMPLETE
152,0.3253684051495415,2025-04-24 21:24:24.376918,2025-04-24 21:24:55.260677,0 days 00:00:30.883759,False,absolute_error,50,sqrt,1,5,829,TPESampler,COMPLETE
153,0.32754832489595403,2025-04-24 21:24:26.386133,2025-04-24 21:24:57.232974,0 days 00:00:30.846841,False,absolute_error,48,sqrt,1,4,769,TPESampler,COMPLETE
154,0.32684090957019357,2025-04-24 21:24:28.146533,2025-04-24 21:25:01.411740,0 days 00:00:33.265207,False,absolute_error,50,sqrt,1,4,885,TPESampler,COMPLETE
155,0.35045458553220676,2025-04-24 21:24:29.220870,2025-04-24 21:24:48.672932,0 days 00:00:19.452062,True,absolute_error,49,sqrt,1,3,920,TPESampler,COMPLETE
156,0.33341866500154926,2025-04-24 21:24:39.308860,2025-04-24 21:25:10.507569,0 days 00:00:31.198709,False,absolute_error,50,sqrt,1,3,824,TPESampler,COMPLETE
157,0.32553466728421615,2025-04-24 21:24:48.841736,2025-04-24 21:25:21.024140,0 days 00:00:32.182404,False,absolute_error,50,sqrt,1,5,868,TPESampler,COMPLETE
158,0.4863343976486941,2025-04-24 21:24:52.182665,2025-04-24 21:24:56.092965,0 days 00:00:03.910300,False,squared_error,7,,4,6,877,TPESampler,COMPLETE
159,0.3354263806085889,2025-04-24 21:24:55.422089,2025-04-24 21:25:31.634916,0 days 00:00:36.212827,False,absolute_error,49,sqrt,1,6,983,TPESampler,COMPLETE
160,0.4211926979254966,2025-04-24 21:24:56.251348,2025-04-24 21:25:17.324169,0 days 00:00:21.072821,False,absolute_error,50,sqrt,2,5,870,TPESampler,COMPLETE
161,0.3459003106798141,2025-04-24 21:24:57.401536,2025-04-24 21:25:25.177737,0 days 00:00:27.776201,False,absolute_error,49,sqrt,1,9,764,TPESampler,COMPLETE
162,0.612881201375406,2025-04-24 21:25:01.570202,2025-04-24 21:25:04.405991,0 days 00:00:02.835789,True,absolute_error,9,sqrt,1,14,230,TPESampler,COMPLETE
163,0.3386665700100407,2025-04-24 21:25:04.561865,2025-04-24 21:25:32.458291,0 days 00:00:27.896426,False,absolute_error,40,sqrt,1,3,721,TPESampler,COMPLETE
164,0.3356461747476425,2025-04-24 21:25:10.677551,2025-04-24 21:25:40.097836,0 days 00:00:29.420285,False,absolute_error,48,sqrt,1,3,782,TPESampler,COMPLETE
165,0.357614392169783,2025-04-24 21:25:17.577526,2025-04-24 21:25:20.114329,0 days 00:00:02.536803,True,squared_error,47,sqrt,1,5,959,TPESampler,COMPLETE
166,0.33376754363775835,2025-04-24 21:25:20.287845,2025-04-24 21:25:48.195189,0 days 00:00:27.907344,False,absolute_error,49,sqrt,1,3,720,TPESampler,COMPLETE
167,0.3668867774779103,2025-04-24 21:25:21.194776,2025-04-24 21:25:44.960292,0 days 00:00:23.765516,False,absolute_error,48,log2,1,3,783,TPESampler,COMPLETE
168,0.4178547295155047,2025-04-24 21:25:25.353557,2025-04-24 21:25:46.513979,0 days 00:00:21.160422,False,absolute_error,50,sqrt,2,3,844,TPESampler,COMPLETE
169,0.3259956624420373,2025-04-24 21:25:31.799345,2025-04-24 21:26:06.506772,0 days 00:00:34.707427,False,absolute_error,50,sqrt,1,5,933,TPESampler,COMPLETE
170,0.44979714728115067,2025-04-24 21:25:32.713983,2025-04-24 21:29:00.660821,0 days 00:03:27.946838,False,absolute_error,50,,1,4,847,TPESampler,COMPLETE
171,0.3268349211067121,2025-04-24 21:25:40.272566,2025-04-24 21:26:07.209659,0 days 00:00:26.937093,False,absolute_error,50,sqrt,1,4,697,TPESampler,COMPLETE
172,0.4566713184314749,2025-04-24 21:25:45.127748,2025-04-24 21:25:46.461220,0 days 00:00:01.333472,False,squared_error,47,sqrt,3,7,578,TPESampler,COMPLETE
173,0.3357120165901044,2025-04-24 21:25:46.646495,2025-04-24 21:25:49.802323,0 days 00:00:03.155828,False,squared_error,50,sqrt,1,3,776,TPESampler,COMPLETE
174,0.8397260644960182,2025-04-24 21:25:46.699260,2025-04-24 21:25:47.716728,0 days 00:00:01.017468,True,squared_error,7,log2,5,42,357,TPESampler,COMPLETE
175,0.3281345866668415,2025-04-24 21:25:47.881796,2025-04-24 21:26:16.743432,0 days 00:00:28.861636,False,absolute_error,47,sqrt,1,5,785,TPESampler,COMPLETE
176,0.3255544613439147,2025-04-24 21:25:48.362039,2025-04-24 21:26:22.874526,0 days 00:00:34.512487,False,absolute_error,50,sqrt,1,5,888,TPESampler,COMPLETE
177,0.4047223888310592,2025-04-24 21:25:49.962969,2025-04-24 21:25:56.817901,0 days 00:00:06.854932,False,squared_error,34,,1,21,978,TPESampler,COMPLETE
178,0.326758484314474,2025-04-24 21:25:56.993457,2025-04-24 21:26:26.747755,0 days 00:00:29.754298,False,absolute_error,50,sqrt,1,4,802,TPESampler,COMPLETE
179,0.33189583839166703,2025-04-24 21:26:06.690084,2025-04-24 21:26:44.645004,0 days 00:00:37.954920,False,absolute_error,43,sqrt,1,4,994,TPESampler,COMPLETE
180,0.3411109781862133,2025-04-24 21:26:07.399150,2025-04-24 21:26:39.740059,0 days 00:00:32.340909,False,absolute_error,50,sqrt,1,8,745,TPESampler,COMPLETE
181,0.33474307922392066,2025-04-24 21:26:16.912936,2025-04-24 21:26:50.024592,0 days 00:00:33.111656,False,absolute_error,49,sqrt,1,3,882,TPESampler,COMPLETE
182,0.3380752938950486,2025-04-24 21:26:23.046950,2025-04-24 21:26:56.958864,0 days 00:00:33.911914,False,absolute_error,48,sqrt,1,7,835,TPESampler,COMPLETE
183,0.327733736926342,2025-04-24 21:26:26.927547,2025-04-24 21:26:57.578630,0 days 00:00:30.651083,False,absolute_error,48,sqrt,1,4,828,TPESampler,COMPLETE
184,0.3262459137503748,2025-04-24 21:26:39.915158,2025-04-24 21:27:15.686082,0 days 00:00:35.770924,False,absolute_error,50,sqrt,1,5,969,TPESampler,COMPLETE
185,0.33287174992129753,2025-04-24 21:26:44.821539,2025-04-24 21:27:22.583617,0 days 00:00:37.762078,False,absolute_error,50,sqrt,1,3,990,TPESampler,COMPLETE
186,0.3361205376037854,2025-04-24 21:26:50.190862,2025-04-24 21:27:18.435978,0 days 00:00:28.245116,False,absolute_error,50,sqrt,1,7,775,TPESampler,COMPLETE
187,0.3300503486930629,2025-04-24 21:26:57.128898,2025-04-24 21:27:28.417753,0 days 00:00:31.288855,False,absolute_error,48,sqrt,1,5,853,TPESampler,COMPLETE
188,0.38930527073543664,2025-04-24 21:26:57.771209,2025-04-24 21:27:04.596564,0 days 00:00:06.825355,False,absolute_error,40,sqrt,1,27,185,TPESampler,COMPLETE
189,0.4244818343541011,2025-04-24 21:27:04.752945,2025-04-24 21:27:20.499255,0 days 00:00:15.746310,True,absolute_error,11,,3,2,309,TPESampler,COMPLETE
190,0.3836725816951548,2025-04-24 21:27:15.862382,2025-04-24 21:27:33.332665,0 days 00:00:17.470283,True,absolute_error,35,sqrt,1,7,857,TPESampler,COMPLETE
191,0.47820204116156545,2025-04-24 21:27:18.605181,2025-04-24 21:27:19.865842,0 days 00:00:01.260661,False,squared_error,10,,6,20,172,TPESampler,COMPLETE
192,0.3289968419242612,2025-04-24 21:27:20.036772,2025-04-24 21:27:56.906080,0 days 00:00:36.869308,False,absolute_error,47,sqrt,1,5,992,TPESampler,COMPLETE
193,0.3256524320591988,2025-04-24 21:27:20.687812,2025-04-24 21:27:52.189479,0 days 00:00:31.501667,False,absolute_error,50,sqrt,1,5,852,TPESampler,COMPLETE
194,0.4249540630123668,2025-04-24 21:27:22.760533,2025-04-24 21:27:43.899526,0 days 00:00:21.138993,False,absolute_error,37,sqrt,2,5,889,TPESampler,COMPLETE
195,0.3265265124700075,2025-04-24 21:27:28.595939,2025-04-24 21:27:58.469383,0 days 00:00:29.873444,False,absolute_error,50,sqrt,1,4,759,TPESampler,COMPLETE
196,0.3265609527690739,2025-04-24 21:27:33.487412,2025-04-24 21:28:12.227920,0 days 00:00:38.740508,False,absolute_error,49,sqrt,1,4,1000,TPESampler,COMPLETE
197,0.32855991996407674,2025-04-24 21:27:44.177677,2025-04-24 21:28:30.043072,0 days 00:00:45.865395,False,absolute_error,48,sqrt,1,4,908,TPESampler,COMPLETE
198,0.42119958611031716,2025-04-24 21:27:52.520734,2025-04-24 21:28:23.970931,0 days 00:00:31.450197,False,absolute_error,47,sqrt,2,6,908,TPESampler,COMPLETE
199,0.3285319690912263,2025-04-24 21:27:57.070396,2025-04-24 21:28:31.174768,0 days 00:00:34.104372,False,absolute_error,49,sqrt,1,5,923,TPESampler,COMPLETE
200,0.7067570650931472,2025-04-24 21:27:58.761968,2025-04-24 21:28:00.603354,0 days 00:00:01.841386,True,absolute_error,49,sqrt,6,7,390,TPESampler,COMPLETE
201,0.3265614229183384,2025-04-24 21:28:00.779129,2025-04-24 21:28:23.283273,0 days 00:00:22.504144,False,absolute_error,50,sqrt,1,4,604,TPESampler,COMPLETE
202,0.4177652067840759,2025-04-24 21:28:12.419730,2025-04-24 21:28:33.860236,0 days 00:00:21.440506,False,absolute_error,49,sqrt,2,4,880,TPESampler,COMPLETE
203,0.48558046566934293,2025-04-24 21:28:23.467872,2025-04-24 21:29:16.557036,0 days 00:00:53.089164,False,absolute_error,21,,1,24,247,TPESampler,COMPLETE
204,0.3362392445562245,2025-04-24 21:28:24.134547,2025-04-24 21:28:57.358985,0 days 00:00:33.224438,False,absolute_error,50,sqrt,1,7,894,TPESampler,COMPLETE
205,0.32904976333524427,2025-04-24 21:28:30.208647,2025-04-24 21:28:44.483237,0 days 00:00:14.274590,False,absolute_error,45,sqrt,1,4,380,TPESampler,COMPLETE
206,0.6759995902031009,2025-04-24 21:28:31.337555,2025-04-24 21:28:32.411286,0 days 00:00:01.073731,True,squared_error,7,sqrt,4,5,486,TPESampler,COMPLETE
207,0.3330354684031158,2025-04-24 21:28:32.577281,2025-04-24 21:29:02.579485,0 days 00:00:30.002204,False,absolute_error,50,sqrt,1,3,794,TPESampler,COMPLETE
208,0.3457408174033426,2025-04-24 21:28:34.027123,2025-04-24 21:28:36.086336,0 days 00:00:02.059213,False,squared_error,47,sqrt,1,8,736,TPESampler,COMPLETE
209,0.6176234882418377,2025-04-24 21:28:36.257486,2025-04-24 21:28:47.434314,0 days 00:00:11.176828,False,absolute_error,47,log2,2,4,960,TPESampler,COMPLETE
210,0.3250004783961085,2025-04-24 21:28:44.658569,2025-04-24 21:29:09.280512,0 days 00:00:24.621943,False,absolute_error,49,sqrt,1,4,646,TPESampler,COMPLETE
211,0.32739719077277973,2025-04-24 21:28:47.600104,2025-04-24 21:29:05.412558,0 days 00:00:17.812454,False,absolute_error,50,sqrt,1,4,469,TPESampler,COMPLETE
212,0.3265609527690739,2025-04-24 21:28:57.543251,2025-04-24 21:29:34.885925,0 days 00:00:37.342674,False,absolute_error,49,sqrt,1,4,1000,TPESampler,COMPLETE
213,0.3513041576123569,2025-04-24 21:29:00.820448,2025-04-24 21:29:33.106388,0 days 00:00:32.285940,False,absolute_error,50,sqrt,1,11,892,TPESampler,COMPLETE
214,0.32588011108198056,2025-04-24 21:29:02.771169,2025-04-24 21:29:35.623302,0 days 00:00:32.852133,False,absolute_error,49,sqrt,1,4,886,TPESampler,COMPLETE
215,0.5325242672546924,2025-04-24 21:29:05.584167,2025-04-24 21:30:01.469485,0 days 00:00:55.885318,False,absolute_error,5,,2,7,544,TPESampler,COMPLETE
216,0.3306019752210525,2025-04-24 21:29:09.713898,2025-04-24 21:29:29.841900,0 days 00:00:20.128002,False,absolute_error,46,sqrt,1,5,546,TPESampler,COMPLETE
217,0.4507879020790317,2025-04-24 21:29:16.732813,2025-04-24 21:31:26.114226,0 days 00:02:09.381413,False,absolute_error,48,,1,4,564,TPESampler,COMPLETE
218,0.4163032045561484,2025-04-24 21:29:30.017274,2025-04-24 21:29:44.949150,0 days 00:00:14.931876,False,absolute_error,50,sqrt,2,4,561,TPESampler,COMPLETE
219,0.5193478813165708,2025-04-24 21:29:33.273156,2025-04-24 21:29:39.795012,0 days 00:00:06.521856,False,absolute_error,27,sqrt,4,41,419,TPESampler,COMPLETE
220,0.3385894488944843,2025-04-24 21:29:35.045928,2025-04-24 21:30:10.567338,0 days 00:00:35.521410,False,absolute_error,48,sqrt,1,7,968,TPESampler,COMPLETE
221,0.3286561113137244,2025-04-24 21:29:35.820597,2025-04-24 21:30:11.710779,0 days 00:00:35.890182,False,absolute_error,48,sqrt,1,4,975,TPESampler,COMPLETE
222,0.3269037936139854,2025-04-24 21:29:39.968359,2025-04-24 21:30:17.362289,0 days 00:00:37.393930,False,absolute_error,50,sqrt,1,4,974,TPESampler,COMPLETE
223,0.32664099317436823,2025-04-24 21:29:45.126651,2025-04-24 21:30:12.071506,0 days 00:00:26.944855,False,absolute_error,50,sqrt,1,4,722,TPESampler,COMPLETE
224,0.41763487142033257,2025-04-24 21:30:01.650822,2025-04-24 21:30:03.659922,0 days 00:00:02.009100,False,squared_error,48,sqrt,2,5,940,TPESampler,COMPLETE
225,0.32798824294523266,2025-04-24 21:30:03.824140,2025-04-24 21:30:41.509716,0 days 00:00:37.685576,False,absolute_error,49,sqrt,1,5,707,TPESampler,COMPLETE
226,0.3350226560618008,2025-04-24 21:30:10.748744,2025-04-24 21:30:45.899379,0 days 00:00:35.150635,False,absolute_error,49,sqrt,1,3,932,TPESampler,COMPLETE
227,0.3326563930898735,2025-04-24 21:30:11.877954,2025-04-24 21:30:47.247017,0 days 00:00:35.369063,False,absolute_error,42,sqrt,1,5,666,TPESampler,COMPLETE
228,0.41812341683013904,2025-04-24 21:30:12.308608,2025-04-24 21:30:29.377057,0 days 00:00:17.068449,False,absolute_error,50,sqrt,2,4,696,TPESampler,COMPLETE
229,0.33616785627500056,2025-04-24 21:30:17.628905,2025-04-24 21:30:40.718283,0 days 00:00:23.089378,False,absolute_error,48,sqrt,1,3,606,TPESampler,COMPLETE
230,0.32752235912964206,2025-04-24 21:30:29.548417,2025-04-24 21:31:00.052247,0 days 00:00:30.503830,False,absolute_error,48,sqrt,1,4,823,TPESampler,COMPLETE
231,0.40890085127124465,2025-04-24 21:30:40.884075,2025-04-24 21:30:45.546093,0 days 00:00:04.662018,False,squared_error,25,,1,2,421,TPESampler,COMPLETE
232,0.41223003714085193,2025-04-24 21:30:41.686567,2025-04-24 21:30:42.533348,0 days 00:00:00.846781,True,squared_error,37,log2,1,2,121,TPESampler,COMPLETE
233,0.32479816032976355,2025-04-24 21:30:42.693732,2025-04-24 21:31:04.681448,0 days 00:00:21.987716,False,absolute_error,49,sqrt,1,4,585,TPESampler,COMPLETE
234,0.4572563329193667,2025-04-24 21:30:45.706090,2025-04-24 21:30:58.839806,0 days 00:00:13.133716,True,absolute_error,47,sqrt,2,7,886,TPESampler,COMPLETE
235,0.3277698672360368,2025-04-24 21:30:46.082491,2025-04-24 21:31:13.946590,0 days 00:00:27.864099,False,absolute_error,49,sqrt,1,5,686,TPESampler,COMPLETE
236,0.6978286679411396,2025-04-24 21:30:47.414403,2025-04-24 21:30:48.952860,0 days 00:00:01.538457,True,absolute_error,46,log2,2,50,216,TPESampler,COMPLETE
237,0.3328851343642221,2025-04-24 21:30:49.117552,2025-04-24 21:31:20.266596,0 days 00:00:31.149044,False,absolute_error,50,sqrt,1,6,851,TPESampler,COMPLETE
238,0.3402908819549926,2025-04-24 21:30:59.010990,2025-04-24 21:31:38.236662,0 days 00:00:39.225672,False,absolute_error,41,sqrt,1,3,992,TPESampler,COMPLETE
239,0.32536837758169795,2025-04-24 21:31:00.219394,2025-04-24 21:31:27.977844,0 days 00:00:27.758450,False,absolute_error,50,sqrt,1,5,750,TPESampler,COMPLETE
240,0.3339802885690623,2025-04-24 21:31:04.839995,2025-04-24 21:31:28.758386,0 days 00:00:23.918391,False,absolute_error,47,sqrt,1,3,579,TPESampler,COMPLETE
241,0.32857634201171226,2025-04-24 21:31:14.117957,2025-04-24 21:31:35.897540,0 days 00:00:21.779583,False,absolute_error,49,sqrt,1,5,535,TPESampler,COMPLETE
242,0.32633236975880786,2025-04-24 21:31:20.450779,2025-04-24 21:31:59.536811,0 days 00:00:39.086032,False,absolute_error,50,sqrt,1,5,997,TPESampler,COMPLETE
243,0.4205491424354657,2025-04-24 21:31:26.283282,2025-04-24 21:31:50.346997,0 days 00:00:24.063715,False,absolute_error,49,sqrt,2,5,990,TPESampler,COMPLETE
244,0.6985854295676832,2025-04-24 21:31:28.147897,2025-04-24 21:31:29.299911,0 days 00:00:01.152014,False,squared_error,23,log2,3,7,594,TPESampler,COMPLETE
245,0.3777961299962356,2025-04-24 21:31:28.955824,2025-04-24 21:31:44.726863,0 days 00:00:15.771039,False,absolute_error,47,log2,1,5,564,TPESampler,COMPLETE
246,0.32667173108498415,2025-04-24 21:31:29.512401,2025-04-24 21:32:01.464665,0 days 00:00:31.952264,False,absolute_error,50,sqrt,1,4,786,TPESampler,COMPLETE
247,0.48781921443387644,2025-04-24 21:31:36.060877,2025-04-24 21:31:39.749257,0 days 00:00:03.688380,True,squared_error,35,,9,4,890,TPESampler,COMPLETE
248,0.33219872302669834,2025-04-24 21:31:38.458257,2025-04-24 21:32:03.507390,0 days 00:00:25.049133,False,absolute_error,50,sqrt,1,3,656,TPESampler,COMPLETE
249,0.39565969041638077,2025-04-24 21:31:39.923023,2025-04-24 21:32:02.516936,0 days 00:00:22.593913,False,absolute_error,46,log2,1,7,838,TPESampler,COMPLETE
250,0.3254460173255109,2025-04-24 21:31:44.912751,2025-04-24 21:32:12.693492,0 days 00:00:27.780741,False,absolute_error,50,sqrt,1,5,747,TPESampler,COMPLETE
251,0.4344212936108091,2025-04-24 21:31:50.517028,2025-04-24 21:31:57.676436,0 days 00:00:07.159408,False,squared_error,13,,1,2,991,TPESampler,COMPLETE
252,0.3330877952631933,2025-04-24 21:31:57.855935,2025-04-24 21:32:28.150195,0 days 00:00:30.294260,False,absolute_error,50,sqrt,1,3,797,TPESampler,COMPLETE
253,0.8233087144335468,2025-04-24 21:31:59.710556,2025-04-24 21:32:02.014587,0 days 00:00:02.304031,True,absolute_error,22,log2,4,3,710,TPESampler,COMPLETE
254,0.46743541079923806,2025-04-24 21:32:01.638220,2025-04-24 21:35:51.705524,0 days 00:03:50.067304,False,absolute_error,50,,1,2,959,TPESampler,COMPLETE
255,0.45779574543846085,2025-04-24 21:32:02.223342,2025-04-24 21:32:26.744868,0 days 00:00:24.521526,False,absolute_error,22,,1,5,116,TPESampler,COMPLETE
256,0.8636795669006748,2025-04-24 21:32:02.780609,2025-04-24 21:32:03.980002,0 days 00:00:01.199393,True,absolute_error,15,log2,9,12,372,TPESampler,COMPLETE
257,0.5045178256581392,2025-04-24 21:32:03.679023,2025-04-24 21:32:04.549329,0 days 00:00:00.870306,False,squared_error,14,sqrt,1,13,220,TPESampler,COMPLETE
258,0.34673822652975617,2025-04-24 21:32:04.141177,2025-04-24 21:32:39.807585,0 days 00:00:35.666408,False,absolute_error,49,sqrt,1,9,976,TPESampler,COMPLETE
259,0.8507100233092653,2025-04-24 21:32:04.902173,2025-04-24 21:32:05.779532,0 days 00:00:00.877359,False,squared_error,41,log2,10,2,401,TPESampler,COMPLETE
260,0.3386499332387647,2025-04-24 21:32:05.954690,2025-04-24 21:32:40.738550,0 days 00:00:34.783860,False,absolute_error,48,sqrt,1,7,957,TPESampler,COMPLETE
261,0.3838487642691567,2025-04-24 21:32:12.864801,2025-04-24 21:32:52.365120,0 days 00:00:39.500319,False,absolute_error,30,sqrt,1,10,980,TPESampler,COMPLETE
262,0.5666646765679922,2025-04-24 21:32:27.034558,2025-04-24 21:32:28.173201,0 days 00:00:01.138643,False,squared_error,20,log2,1,27,582,TPESampler,COMPLETE
263,0.3253002019639107,2025-04-24 21:32:28.253147,2025-04-24 21:32:56.581187,0 days 00:00:28.328040,False,absolute_error,50,sqrt,1,5,765,TPESampler,COMPLETE
264,0.334063376460319,2025-04-24 21:32:28.302513,2025-04-24 21:33:03.993052,0 days 00:00:35.690539,False,absolute_error,49,sqrt,1,6,714,TPESampler,COMPLETE
265,0.34305818425853946,2025-04-24 21:32:39.964508,2025-04-24 21:33:04.544535,0 days 00:00:24.580027,False,absolute_error,37,sqrt,1,5,700,TPESampler,COMPLETE
266,0.32697680574314186,2025-04-24 21:32:40.900110,2025-04-24 21:33:18.379515,0 days 00:00:37.479405,False,absolute_error,50,sqrt,1,4,997,TPESampler,COMPLETE
267,0.3278087719786044,2025-04-24 21:32:52.570959,2025-04-24 21:33:14.915744,0 days 00:00:22.344785,False,absolute_error,49,sqrt,1,5,603,TPESampler,COMPLETE
268,0.3319607677641618,2025-04-24 21:32:56.757291,2025-04-24 21:33:26.685203,0 days 00:00:29.927912,False,absolute_error,50,sqrt,1,6,757,TPESampler,COMPLETE
269,0.37206776810427344,2025-04-24 21:33:04.159916,2025-04-24 21:33:19.779873,0 days 00:00:15.619957,True,absolute_error,47,sqrt,1,7,761,TPESampler,COMPLETE
270,0.5073860034777722,2025-04-24 21:33:04.791387,2025-04-24 21:33:05.977759,0 days 00:00:01.186372,False,squared_error,12,,15,3,161,TPESampler,COMPLETE
271,0.42635705090788517,2025-04-24 21:33:06.170903,2025-04-24 21:33:27.232376,0 days 00:00:21.061473,False,absolute_error,41,sqrt,2,7,740,TPESampler,COMPLETE
272,0.48418609249082323,2025-04-24 21:33:15.097695,2025-04-24 21:33:22.339673,0 days 00:00:07.241978,False,absolute_error,37,,8,42,141,TPESampler,COMPLETE
273,0.4461777596142558,2025-04-24 21:33:18.545071,2025-04-24 21:36:44.704887,0 days 00:03:26.159816,False,absolute_error,50,,1,6,873,TPESampler,COMPLETE
274,0.3269182948984926,2025-04-24 21:33:19.980312,2025-04-24 21:34:00.413685,0 days 00:00:40.433373,False,absolute_error,50,sqrt,1,4,973,TPESampler,COMPLETE
275,0.3565815677262975,2025-04-24 21:33:22.506598,2025-04-24 21:33:52.516500,0 days 00:00:30.009902,False,absolute_error,39,sqrt,1,8,857,TPESampler,COMPLETE
276,0.416944802827965,2025-04-24 21:33:26.885151,2025-04-24 21:33:54.540036,0 days 00:00:27.654885,True,absolute_error,35,,4,11,571,TPESampler,COMPLETE
277,0.42424861564588223,2025-04-24 21:33:27.420080,2025-04-24 21:33:57.380245,0 days 00:00:29.960165,False,absolute_error,50,sqrt,2,7,857,TPESampler,COMPLETE
278,0.3352943894417574,2025-04-24 21:33:52.689244,2025-04-24 21:34:16.422563,0 days 00:00:23.733319,False,absolute_error,50,sqrt,1,7,638,TPESampler,COMPLETE
279,0.7624204807215412,2025-04-24 21:33:54.706601,2025-04-24 21:33:55.470910,0 days 00:00:00.764309,True,squared_error,23,sqrt,8,9,208,TPESampler,COMPLETE
280,0.4363127341064588,2025-04-24 21:33:55.641939,2025-04-24 21:33:57.096741,0 days 00:00:01.454802,True,squared_error,37,,4,31,254,TPESampler,COMPLETE
281,0.33215520301966156,2025-04-24 21:33:57.259632,2025-04-24 21:34:27.942234,0 days 00:00:30.682602,False,absolute_error,43,sqrt,1,4,840,TPESampler,COMPLETE
282,0.4179730316429713,2025-04-24 21:33:57.560543,2025-04-24 21:34:15.606123,0 days 00:00:18.045580,False,absolute_error,50,sqrt,2,4,744,TPESampler,COMPLETE
283,0.32804116096287705,2025-04-24 21:34:00.576411,2025-04-24 21:34:29.725877,0 days 00:00:29.149466,False,absolute_error,49,sqrt,1,5,789,TPESampler,COMPLETE
284,0.4199653170681573,2025-04-24 21:34:15.778493,2025-04-24 21:34:39.163695,0 days 00:00:23.385202,False,absolute_error,42,sqrt,2,3,973,TPESampler,COMPLETE
285,0.32607597378055253,2025-04-24 21:34:16.588490,2025-04-24 21:34:51.937210,0 days 00:00:35.348720,False,absolute_error,50,sqrt,1,5,958,TPESampler,COMPLETE
286,0.3255713829944546,2025-04-24 21:34:28.110048,2025-04-24 21:35:00.965260,0 days 00:00:32.855212,False,absolute_error,50,sqrt,1,5,878,TPESampler,COMPLETE
